measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,88.0,300.0,300.0
2024-04-01,367.0,1252.0,1252.0
2024-05-01,446.0,1522.0,1522.0
2024-06-01,350.0,1194.0,1194.0
2024-07-01,357.0,1218.0,1218.0
2024-08-01,261.0,891.0,891.0
2024-09-01,340.0,1160.0,1160.0
2024-10-01,274.0,935.0,935.0
2024-11-01,188.0,641.0,641.0
2024-12-01,121.0,413.0,413.0
