measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Natural Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2004-01-01,,,,148.143,1719.27,2066.86
2004-02-01,,,,148.143,1719.27,2066.86
2004-03-01,,,,148.143,1719.27,2066.86
2004-04-01,,,,148.143,1719.27,2066.86
2004-05-01,,,,148.143,1719.27,2066.86
2004-06-01,,,,148.143,1719.27,2066.86
2004-07-01,,,,148.143,1719.27,2066.86
2004-08-01,,,,148.143,1719.27,2066.86
2004-09-01,,,,148.143,1719.27,2066.86
2004-10-01,,,,148.143,1719.27,2066.86
2004-11-01,,,,148.143,1719.27,2066.86
2004-12-01,,,,148.143,1719.27,2066.86
2006-01-01,1.006,18.0,18.0,,,
2006-02-01,1.2610000000000001,23.0,23.0,,,
2006-03-01,2.295,42.0,42.0,,,
2006-04-01,1.088,20.0,20.0,,,
2006-05-01,0.752,14.0,14.0,,,
2006-06-01,0.7240000000000001,13.0,13.0,,,
2006-07-01,0.897,16.0,16.0,,,
2006-08-01,0.955,18.0,18.0,,,
2006-09-01,0.558,10.0,10.0,,,
2006-10-01,0.556,10.0,10.0,,,
2006-11-01,0.903,17.0,17.0,,,
2006-12-01,1.006,18.0,18.0,,,
2007-01-01,0.375,6.0,6.0,0.0,0.0,0.0
2007-02-01,2.028,23.0,23.0,0.0,0.0,0.0
2007-03-01,0.664,6.0,6.0,0.0,0.0,0.0
2007-04-01,0.394,6.0,6.0,0.0,0.0,0.0
2007-05-01,1.07,12.0,12.0,0.0,0.0,0.0
2007-06-01,0.991,12.0,12.0,0.0,0.0,0.0
2007-07-01,1.0030000000000001,12.0,12.0,0.0,0.0,0.0
2007-08-01,2.2430000000000003,23.0,23.0,0.0,0.0,0.0
2007-09-01,1.038,12.0,12.0,0.0,0.0,0.0
2007-10-01,1.3940000000000001,17.0,17.0,0.0,0.0,0.0
2007-11-01,0.276,6.0,6.0,0.0,0.0,0.0
2007-12-01,0.523,6.0,6.0,0.0,0.0,0.0
2008-01-01,0.746,8.0,12.0,0.0,0.0,0.0
2008-02-01,0.935,11.0,17.0,0.0,0.0,0.0
2008-03-01,1.52,17.0,29.0,0.0,0.0,0.0
2008-04-01,0.649,7.0,12.0,0.0,0.0,0.0
2008-05-01,0.926,11.0,17.0,0.0,0.0,0.0
2008-06-01,2.222,25.0,41.0,0.0,0.0,0.0
2008-07-01,1.266,14.0,23.0,0.0,0.0,0.0
2008-08-01,0.921,10.0,17.0,0.0,0.0,0.0
2008-09-01,0.896,10.0,17.0,0.0,0.0,0.0
2008-10-01,0.42600000000000005,5.0,6.0,0.0,0.0,0.0
2008-11-01,0.667,8.0,12.0,0.0,0.0,0.0
2008-12-01,0.8260000000000001,9.0,17.0,0.0,0.0,0.0
2009-01-01,1.322,15.0,23.0,0.0,0.0,0.0
2009-02-01,0.625,7.0,12.0,0.0,0.0,0.0
2009-03-01,0.9440000000000001,11.0,17.0,0.0,0.0,0.0
2009-04-01,0.9470000000000001,11.0,17.0,0.0,0.0,0.0
2009-05-01,1.516,17.0,29.0,0.0,0.0,0.0
2009-06-01,1.681,19.0,29.0,0.0,0.0,0.0
2009-07-01,0.97,11.0,17.0,0.0,0.0,0.0
2009-08-01,1.1560000000000001,13.0,23.0,0.0,0.0,0.0
