measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-08-01,0.0,0.0,0.0,1056.0,14981.0,14981.0
2001-09-01,0.0,0.0,0.0,24500.0,277922.0,277922.0
2001-10-01,0.0,0.0,0.0,18184.0,200280.0,200280.0
2001-11-01,25.0,246.0,246.0,3679.0,40431.0,40431.0
2001-12-01,34.0,398.0,398.0,40.0,525.0,525.0
2002-01-01,,,,995.0,10112.0,10112.0
2002-02-01,,,,0.0,0.0,0.0
2002-03-01,,,,23662.0,236777.0,236777.0
2002-04-01,,,,0.0,0.0,0.0
2002-05-01,,,,37.0,435.0,435.0
2002-06-01,,,,5720.0,57994.0,57994.0
2002-07-01,,,,5720.0,57994.0,57994.0
2002-08-01,,,,926.0,9513.0,9513.0
2002-09-01,,,,0.0,0.0,0.0
2002-10-01,,,,0.0,0.0,0.0
2002-11-01,,,,0.0,0.0,0.0
2002-12-01,,,,0.0,0.0,0.0
