measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,246.0,839.0,839.0
2024-02-01,323.0,1102.0,1102.0
2024-03-01,408.0,1392.0,1392.0
2024-04-01,447.0,1525.0,1525.0
2024-05-01,532.0,1815.0,1815.0
2024-06-01,603.0,2057.0,2057.0
2024-07-01,475.0,1621.0,1621.0
2024-08-01,614.0,2095.0,2095.0
2024-09-01,198.0,676.0,676.0
2024-10-01,175.0,597.0,597.0
2024-11-01,253.0,863.0,863.0
2024-12-01,223.0,761.0,761.0
