measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,0.9440000000000001,13.0,13.0
2003-02-01,0.82,11.0,11.0
2003-03-01,0.735,10.0,10.0
2003-04-01,0.64,9.0,9.0
2003-05-01,0.7090000000000001,10.0,10.0
2003-06-01,0.738,10.0,10.0
2003-07-01,1.008,14.0,14.0
2003-08-01,0.9880000000000001,13.0,13.0
2003-09-01,0.825,11.0,11.0
2003-10-01,0.79,11.0,11.0
2003-11-01,0.87,12.0,12.0
2003-12-01,0.932,13.0,13.0
2004-01-01,3.073,39.0,39.0
2004-02-01,1.758,22.0,22.0
2004-03-01,1.082,14.0,14.0
2004-04-01,0.735,9.0,9.0
2004-05-01,0.747,10.0,10.0
2004-06-01,0.7060000000000001,9.0,9.0
2004-07-01,0.804,10.0,10.0
2004-08-01,1.0330000000000001,13.0,13.0
2004-09-01,1.054,13.0,13.0
2004-10-01,1.036,13.0,13.0
2004-11-01,0.9460000000000001,12.0,12.0
2004-12-01,2.027,26.0,26.0
2005-01-01,3.676,43.8,43.8
2005-02-01,1.2630000000000001,15.05,15.05
2005-03-01,1.4,16.68,16.68
2005-04-01,1.695,20.2,20.2
2005-05-01,1.575,18.77,18.77
2005-06-01,2.044,24.35,24.35
2005-07-01,2.08,24.79,24.79
2005-08-01,2.444,29.12,29.12
2005-09-01,1.6,19.06,19.06
2005-10-01,1.7770000000000001,21.17,21.17
2005-11-01,1.4280000000000002,17.02,17.02
2005-12-01,3.02,35.99,35.99
2006-01-01,3.761,41.0,41.0
2006-02-01,1.9680000000000002,22.0,22.0
2006-03-01,1.653,18.0,18.0
2006-04-01,3.1660000000000004,35.0,35.0
2006-05-01,2.96,33.0,33.0
2006-06-01,2.69,30.0,30.0
2006-07-01,3.8970000000000002,43.0,43.0
2006-08-01,3.78,42.0,42.0
2006-09-01,1.737,19.0,19.0
2006-10-01,1.834,20.0,20.0
2006-11-01,2.16,24.0,24.0
2006-12-01,2.3930000000000002,26.0,26.0
2007-01-01,5.094,68.0,68.0
2007-02-01,2.354,31.0,31.0
2007-03-01,0.462,6.0,6.0
2007-04-01,0.371,6.0,6.0
2007-05-01,6.364,87.0,87.0
2007-06-01,4.905,68.0,68.0
2007-07-01,0.513,6.0,6.0
2007-08-01,3.2830000000000004,43.0,43.0
2007-09-01,0.44,6.0,6.0
2007-10-01,0.17400000000000002,0.0,0.0
2007-11-01,2.37,31.0,31.0
2007-12-01,0.67,6.0,6.0
2008-01-01,2.16,37.0,37.0
2008-02-01,0.35700000000000004,6.0,6.0
