measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2021-01-01,8610.948,76155.0,76155.0
2021-02-01,10380.565,91806.0,91806.0
2021-03-01,14609.682,129208.0,129208.0
2021-04-01,9840.883,87033.0,87033.0
2021-05-01,7762.353,68650.0,68650.0
2021-06-01,7859.826,69512.0,69512.0
2021-07-01,5556.329,49140.0,49140.0
2021-08-01,4327.126,38269.0,38269.0
2021-09-01,8445.855,74695.0,74695.0
2021-10-01,7953.375,70340.0,70340.0
2021-11-01,11937.714,105577.0,105577.0
2021-12-01,12346.344,109191.0,109191.0
2022-01-01,10681.413,36445.0,36445.0
2022-02-01,11276.733,38476.0,38476.0
2022-03-01,11034.789,37651.0,37651.0
2022-04-01,9802.752,33447.0,33447.0
2022-05-01,8829.769,30127.0,30127.0
2022-06-01,7159.949,24430.0,24430.0
2022-07-01,6211.844,21195.0,21195.0
2022-08-01,5130.371,17505.0,17505.0
2022-09-01,5931.701,20239.0,20239.0
2022-10-01,10605.587,36186.0,36186.0
2022-11-01,12281.531,41905.0,41905.0
2022-12-01,11408.561,38926.0,38926.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,9585.0,32704.0,32704.0
2023-05-01,5546.0,18923.0,18923.0
2023-06-01,4309.0,14702.0,14702.0
2023-07-01,3629.0,12382.0,12382.0
2023-08-01,5804.0,19803.0,19803.0
2023-09-01,4449.0,15180.0,15180.0
2023-10-01,8964.0,30585.0,30585.0
2023-11-01,10956.0,37382.0,37382.0
2023-12-01,8856.0,30217.0,30217.0
2024-01-01,10364.0,35362.0,35362.0
2024-02-01,9764.0,33315.0,33315.0
2024-03-01,11938.0,40732.0,40732.0
2024-04-01,10741.0,36648.0,36648.0
2024-05-01,7172.0,24471.0,24471.0
2024-06-01,7866.0,26839.0,26839.0
2024-07-01,4084.0,13935.0,13935.0
2024-08-01,4838.0,16507.0,16507.0
2024-09-01,5959.0,20332.0,20332.0
2024-10-01,10899.0,37187.0,37187.0
2024-11-01,11173.0,38122.0,38122.0
2024-12-01,12150.0,41456.0,41456.0
