measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2006-01-01,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0
2006-04-01,2147.367,21300.0,21300.0
2006-05-01,2021.0110000000002,20046.0,20046.0
2006-06-01,1355.981,13450.0,13450.0
2006-07-01,1382.958,13718.0,13718.0
2006-08-01,1196.8980000000001,11872.0,11872.0
2006-09-01,1461.422,14496.0,14496.0
2006-10-01,2074.346,20575.0,20575.0
2006-11-01,2342.529,23236.0,23236.0
2006-12-01,2518.4880000000003,24981.0,24981.0
2007-01-01,3201.3520000000003,31642.0,31642.0
2007-02-01,2250.371,22243.0,22243.0
2007-03-01,3112.7690000000002,30767.0,30767.0
2007-04-01,2783.324,27510.0,27510.0
2007-05-01,3020.5620000000004,29855.0,29855.0
2007-06-01,1887.842,18659.0,18659.0
2007-07-01,1449.958,14331.0,14331.0
2007-08-01,1134.114,11210.0,11210.0
2007-09-01,2588.443,25584.0,25584.0
2007-10-01,2666.645,26357.0,26357.0
2007-11-01,2489.1620000000003,24603.0,24603.0
2007-12-01,2070.458,20464.0,20464.0
2008-01-01,3419.949,33700.0,33700.0
2008-02-01,2775.625,27351.0,27351.0
2008-03-01,2884.271,28422.0,28422.0
2008-04-01,3781.447,37262.0,37262.0
2008-05-01,3469.1870000000004,34185.0,34185.0
2008-06-01,2193.042,21610.0,21610.0
2008-07-01,1953.6580000000001,19251.0,19251.0
2008-08-01,2151.268,21199.0,21199.0
2008-09-01,3053.3990000000003,30088.0,30088.0
2008-10-01,3464.994,34144.0,34144.0
2008-11-01,3956.791,38990.0,38990.0
2008-12-01,5130.369000000001,50555.0,50555.0
2009-01-01,2486.456,24268.0,24268.0
2009-02-01,2509.887,24496.0,24496.0
2009-03-01,2736.8520000000003,26712.0,26712.0
2009-04-01,2753.089,26870.0,26870.0
2009-05-01,2424.5840000000003,23664.0,23664.0
2009-06-01,1472.0030000000002,14367.0,14367.0
2009-07-01,1322.892,12911.0,12911.0
2009-08-01,1571.5890000000002,15339.0,15339.0
2009-09-01,1284.195,12534.0,12534.0
2009-10-01,2058.07,20087.0,20087.0
2009-11-01,2020.776,19723.0,19723.0
2009-12-01,2258.607,22044.0,22044.0
2010-01-01,2384.9190000000003,23267.0,23267.0
2010-02-01,1486.374,14501.0,14501.0
2010-03-01,2431.661,23723.0,23723.0
2010-04-01,2612.507,25488.0,25488.0
2010-05-01,2383.966,23258.0,23258.0
2010-06-01,1592.573,15537.0,15537.0
2010-07-01,1452.6570000000002,14172.0,14172.0
2010-08-01,1781.0110000000002,17376.0,17376.0
2010-09-01,1862.96,18175.0,18175.0
2010-10-01,2340.617,22835.0,22835.0
2010-11-01,2736.7780000000002,26700.0,26700.0
2010-12-01,2481.9770000000003,24214.0,24214.0
2011-01-01,1890.388,18367.0,18367.0
2011-02-01,2788.177,27090.0,27090.0
2011-03-01,2163.691,21022.0,21022.0
2011-04-01,2554.613,24821.0,24821.0
2011-05-01,2809.141,27294.0,27294.0
2011-06-01,1912.896,18586.0,18586.0
2011-07-01,1174.539,11412.0,11412.0
2011-08-01,1074.962,10444.0,10444.0
2011-09-01,1416.248,13760.0,13760.0
2011-10-01,2878.262,27965.0,27965.0
