measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2016-08-01,585.833,5408.0,5408.0
2016-09-01,420.362,3881.0,3881.0
2016-10-01,323.459,2986.0,2986.0
2016-11-01,230.528,2128.0,2128.0
2016-12-01,372.818,3442.0,3442.0
2017-01-01,485.457,4473.0,4473.0
2017-02-01,592.639,5460.0,5460.0
2017-03-01,729.599,6722.0,6722.0
2017-04-01,794.701,7322.0,7322.0
2017-05-01,868.773,8004.0,8004.0
2017-06-01,743.06,6846.0,6846.0
2017-07-01,829.224,7640.0,7640.0
2017-08-01,748.62,6897.0,6897.0
2017-09-01,718.91,6623.0,6623.0
2017-10-01,626.01,5767.0,5767.0
2017-11-01,552.938,5094.0,5094.0
2017-12-01,452.069,4165.0,4165.0
2018-01-01,529.666,4822.0,4822.0
2018-02-01,464.26,4227.0,4227.0
2018-03-01,670.658,6106.0,6106.0
2018-04-01,823.503,7497.0,7497.0
2018-05-01,818.017,7447.0,7447.0
2018-06-01,880.018,8012.0,8012.0
2018-07-01,830.914,7565.0,7565.0
2018-08-01,848.439,7724.0,7724.0
2018-09-01,561.721,5114.0,5114.0
2018-10-01,604.79,5506.0,5506.0
2018-11-01,438.591,3993.0,3993.0
2018-12-01,362.423,3299.0,3299.0
2019-01-01,314.757,2803.0,2803.0
2019-02-01,303.356,2701.0,2701.0
2019-03-01,502.631,4476.0,4476.0
2019-04-01,516.522,4600.0,4600.0
2019-05-01,586.806,5226.0,5226.0
2019-06-01,568.678,5064.0,5064.0
2019-07-01,632.206,5630.0,5630.0
2019-08-01,562.987,5013.0,5013.0
2019-09-01,513.402,4572.0,4572.0
2019-10-01,407.091,3625.0,3625.0
2019-11-01,350.585,3122.0,3122.0
2019-12-01,310.979,2769.0,2769.0
2020-01-01,439.289,3851.0,3851.0
2020-02-01,451.457,3958.0,3958.0
2020-03-01,577.458,5063.0,5063.0
2020-04-01,784.34,6876.0,6876.0
2020-05-01,784.963,6882.0,6882.0
2020-06-01,763.672,6695.0,6695.0
2020-07-01,854.225,7489.0,7489.0
2020-08-01,685.907,6013.0,6013.0
2020-09-01,580.907,5093.0,5093.0
2020-10-01,588.938,5163.0,5163.0
2020-11-01,492.566,4318.0,4318.0
2020-12-01,416.278,3650.0,3650.0
2021-01-01,436.787,3863.0,3863.0
2021-02-01,426.683,3774.0,3774.0
2021-03-01,699.967,6191.0,6191.0
2021-04-01,940.563,8318.0,8318.0
2021-05-01,947.856,8383.0,8383.0
2021-06-01,873.168,7722.0,7722.0
2021-07-01,943.464,8344.0,8344.0
2021-08-01,859.895,7605.0,7605.0
2021-09-01,804.374,7114.0,7114.0
2021-10-01,660.439,5841.0,5841.0
2021-11-01,621.08,5493.0,5493.0
2021-12-01,453.724,4013.0,4013.0
2022-01-01,503.985,1720.0,1720.0
2022-02-01,562.369,1919.0,1919.0
2022-03-01,733.284,2502.0,2502.0
2022-04-01,951.841,3248.0,3248.0
2022-05-01,902.231,3078.0,3078.0
2022-06-01,953.493,3253.0,3253.0
2022-07-01,848.898,2896.0,2896.0
2022-08-01,825.777,2818.0,2818.0
2022-09-01,773.119,2638.0,2638.0
2022-10-01,648.223,2212.0,2212.0
2022-11-01,506.218,1727.0,1727.0
2022-12-01,396.562,1353.0,1353.0
2023-01-01,444.0,1515.0,1515.0
2023-02-01,554.0,1890.0,1890.0
2023-03-01,886.0,3023.0,3023.0
2023-04-01,996.0,3398.0,3398.0
2023-05-01,1034.0,3528.0,3528.0
2023-06-01,978.0,3337.0,3337.0
2023-07-01,887.0,3026.0,3026.0
2023-08-01,789.0,2692.0,2692.0
2023-09-01,612.0,2088.0,2088.0
2023-10-01,615.0,2098.0,2098.0
2023-11-01,469.0,1600.0,1600.0
2023-12-01,381.0,1300.0,1300.0
2024-01-01,409.0,1396.0,1396.0
2024-02-01,557.0,1900.0,1900.0
2024-03-01,657.0,2242.0,2242.0
2024-04-01,815.0,2781.0,2781.0
2024-05-01,690.0,2354.0,2354.0
2024-06-01,193.0,659.0,659.0
2024-07-01,490.0,1672.0,1672.0
2024-08-01,583.0,1989.0,1989.0
2024-09-01,407.0,1389.0,1389.0
2024-10-01,602.0,2054.0,2054.0
2024-11-01,413.0,1409.0,1409.0
2024-12-01,413.0,1409.0,1409.0
