measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2013-07-01,175.404,1674.0,1674.0
2013-08-01,203.468,1941.0,1941.0
2013-09-01,202.75,1934.0,1934.0
2013-10-01,213.508,2037.0,2037.0
2013-11-01,175.476,1674.0,1674.0
2013-12-01,177.394,1693.0,1693.0
2014-01-01,116.679,1110.0,1110.0
2014-02-01,127.586,1213.0,1213.0
2014-03-01,206.491,1964.0,1964.0
2014-04-01,233.781,2223.0,2223.0
2014-05-01,273.286,2599.0,2599.0
2014-06-01,298.365,2837.0,2837.0
2014-07-01,275.532,2620.0,2620.0
2014-08-01,286.695,2726.0,2726.0
2014-09-01,283.131,2693.0,2693.0
2014-10-01,261.336,2485.0,2485.0
2014-11-01,212.308,2019.0,2019.0
2014-12-01,145.81,1387.0,1387.0
2015-01-01,135.788,1265.0,1265.0
2015-02-01,174.515,1626.0,1626.0
2015-03-01,249.117,2322.0,2322.0
2015-04-01,283.571,2643.0,2643.0
2015-05-01,284.655,2653.0,2653.0
2015-06-01,294.898,2748.0,2748.0
2015-07-01,298.646,2783.0,2783.0
2015-08-01,304.406,2837.0,2837.0
2015-09-01,251.906,2348.0,2348.0
2015-10-01,215.056,2004.0,2004.0
2015-11-01,197.051,1836.0,1836.0
2015-12-01,170.391,1588.0,1588.0
2016-01-01,124.72,1151.0,1151.0
2016-02-01,249.521,2304.0,2304.0
2016-03-01,216.994,2003.0,2003.0
2016-04-01,243.72,2250.0,2250.0
2016-05-01,300.882,2778.0,2778.0
2016-06-01,298.77,2758.0,2758.0
2016-07-01,344.082,3177.0,3177.0
2016-08-01,335.127,3094.0,3094.0
2016-09-01,312.264,2883.0,2883.0
2016-10-01,273.893,2529.0,2529.0
2016-11-01,239.783,2214.0,2214.0
2016-12-01,192.244,1775.0,1775.0
2017-01-01,113.749,1048.0,1048.0
2017-02-01,185.324,1707.0,1707.0
2017-03-01,254.436,2344.0,2344.0
2017-04-01,268.29,2472.0,2472.0
2017-05-01,266.289,2453.0,2453.0
2017-06-01,319.854,2947.0,2947.0
2017-07-01,312.774,2882.0,2882.0
2017-08-01,310.157,2857.0,2857.0
2017-09-01,250.434,2307.0,2307.0
2017-10-01,221.189,2038.0,2038.0
2017-11-01,135.915,1252.0,1252.0
2017-12-01,99.589,918.0,918.0
2018-01-01,126.508,1152.0,1152.0
2018-02-01,138.497,1261.0,1261.0
2018-03-01,223.162,2032.0,2032.0
2018-04-01,249.099,2268.0,2268.0
2018-05-01,313.943,2858.0,2858.0
2018-06-01,306.113,2787.0,2787.0
2018-07-01,359.701,3275.0,3275.0
2018-08-01,290.697,2647.0,2647.0
2018-09-01,179.851,1637.0,1637.0
2018-10-01,172.51,1571.0,1571.0
2018-11-01,103.017,938.0,938.0
2018-12-01,142.902,1301.0,1301.0
2019-01-01,33.755,301.0,301.0
2019-02-01,38.983,347.0,347.0
2019-03-01,54.799,488.0,488.0
2019-04-01,60.06,535.0,535.0
2019-05-01,60.648,540.0,540.0
2019-06-01,66.889,596.0,596.0
2019-07-01,80.09,713.0,713.0
2019-08-01,66.301,590.0,590.0
2019-09-01,62.51,557.0,557.0
2019-10-01,42.284,377.0,377.0
2019-11-01,34.147,304.0,304.0
2019-12-01,21.534,192.0,192.0
2020-01-01,135.807,1191.0,1191.0
2020-02-01,177.886,1560.0,1560.0
2020-03-01,270.669,2373.0,2373.0
2020-04-01,259.518,2275.0,2275.0
2020-05-01,365.871,3208.0,3208.0
2020-06-01,345.673,3031.0,3031.0
2020-07-01,340.413,2984.0,2984.0
2020-08-01,321.794,2821.0,2821.0
2020-09-01,279.4,2449.0,2449.0
2020-10-01,203.133,1781.0,1781.0
2020-11-01,145.275,1274.0,1274.0
2020-12-01,110.561,969.0,969.0
2021-01-01,65.69,581.0,581.0
2021-02-01,51.886,459.0,459.0
2021-03-01,164.227,1452.0,1452.0
2021-04-01,132.922,1176.0,1176.0
2021-05-01,165.203,1461.0,1461.0
2021-06-01,171.258,1515.0,1515.0
2021-07-01,134.769,1192.0,1192.0
2021-08-01,135.847,1201.0,1201.0
2021-09-01,126.25,1117.0,1117.0
2021-10-01,93.302,825.0,825.0
2021-11-01,92.275,816.0,816.0
2021-12-01,49.371,437.0,437.0
2022-01-01,218.764,746.0,746.0
2022-02-01,143.967,491.0,491.0
2022-03-01,214.861,733.0,733.0
2022-04-01,262.517,896.0,896.0
2022-05-01,295.468,1008.0,1008.0
2022-06-01,297.192,1014.0,1014.0
2022-07-01,328.055,1119.0,1119.0
2022-08-01,289.386,987.0,987.0
2022-09-01,239.914,819.0,819.0
2022-10-01,190.171,649.0,649.0
2022-11-01,156.857,535.0,535.0
2022-12-01,101.848,348.0,348.0
2023-01-01,89.0,304.0,304.0
2023-02-01,387.0,1320.0,1320.0
2023-03-01,109.0,372.0,372.0
2023-04-01,91.0,310.0,310.0
2023-05-01,467.0,1593.0,1593.0
2023-06-01,266.0,908.0,908.0
2023-07-01,223.0,761.0,761.0
2023-08-01,78.0,266.0,266.0
2023-09-01,155.0,529.0,529.0
2023-10-01,119.0,406.0,406.0
2023-11-01,187.0,638.0,638.0
2023-12-01,148.0,505.0,505.0
2024-01-01,72.0,246.0,246.0
2024-02-01,190.0,648.0,648.0
2024-03-01,173.0,590.0,590.0
2024-04-01,235.0,802.0,802.0
2024-05-01,244.0,833.0,833.0
2024-06-01,285.0,972.0,972.0
2024-07-01,254.0,867.0,867.0
2024-08-01,304.0,1037.0,1037.0
2024-09-01,280.0,955.0,955.0
2024-10-01,215.0,734.0,734.0
2024-11-01,193.0,659.0,659.0
2024-12-01,137.0,467.0,467.0
