measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2016-12-01,171.819,2172.0,2738.0,15940.181,201524.0,253976.0
2017-01-01,67.704,823.0,932.0,1353.164,16457.0,18636.0
2017-02-01,17.947,218.0,247.0,3054.852,37153.0,42075.0
2017-03-01,47.584,579.0,656.0,4840.937,58876.0,66675.0
2017-04-01,22.611,275.0,311.0,4363.977,53075.0,60106.0
2017-05-01,60.779,739.0,834.0,3449.637,41955.0,47512.0
2017-06-01,47.591,579.0,656.0,4548.433,55319.0,62646.0
2017-07-01,72.092,877.0,995.0,5664.384,68891.0,78016.0
2017-08-01,43.239,526.0,593.0,4753.514,57813.0,65471.0
2017-09-01,70.501,857.0,972.0,4545.546,55283.0,62606.0
2017-10-01,38.785,472.0,535.0,3173.574,38597.0,43710.0
2017-11-01,54.334,661.0,748.0,5308.255,64560.0,73111.0
2017-12-01,79.314,965.0,1093.0,4844.246,58916.0,66721.0
2018-01-01,0.0,0.0,0.0,1978.954,23439.0,30831.0
2018-02-01,0.0,0.0,0.0,3219.703,38135.0,50163.0
2018-03-01,0.0,0.0,0.0,3862.321,45746.0,60175.0
2018-04-01,0.0,0.0,0.0,4268.181,50553.0,66498.0
2018-05-01,0.0,0.0,0.0,4946.275,58585.0,77062.0
2018-06-01,0.0,0.0,0.0,4513.291,53456.0,70317.0
2018-07-01,0.0,0.0,0.0,6099.225,72240.0,95025.0
2018-08-01,0.0,0.0,0.0,6986.231,82746.0,108844.0
2018-09-01,0.0,0.0,0.0,6698.277,79336.0,104358.0
2018-10-01,0.0,0.0,0.0,6220.099,73672.0,96908.0
2018-11-01,0.0,0.0,0.0,3627.845,42969.0,56521.0
2018-12-01,0.0,0.0,0.0,4245.598,50286.0,66145.0
2019-01-01,3.151,38.0,46.0,4138.992,49526.0,64029.0
2019-02-01,2.898,35.0,46.0,4839.772,57912.0,74869.0
2019-03-01,2.923,35.0,46.0,6110.157,73113.0,94522.0
2019-04-01,1.38,17.0,23.0,4070.96,48712.0,62977.0
2019-05-01,3.545,42.0,52.0,4533.793,54250.0,70136.0
2019-06-01,3.933,47.0,64.0,4532.884,54239.0,70123.0
2019-07-01,4.303,51.0,64.0,6198.495,74170.0,95889.0
2019-08-01,3.31,40.0,52.0,5455.449,65279.0,84394.0
2019-09-01,4.964,59.0,75.0,4001.888,47886.0,61908.0
2019-10-01,3.238,39.0,52.0,4339.539,51926.0,67131.0
2019-11-01,0.677,8.0,12.0,3506.219,41955.0,54240.0
2019-12-01,3.48,42.0,52.0,3543.05,42395.0,54811.0
2020-01-01,5.186,59.0,64.0,2423.844,27717.0,34712.0
2020-02-01,1.23,14.0,17.0,3497.528,39995.0,50087.0
2020-03-01,2.252,26.0,35.0,3278.91,37495.0,46956.0
2020-04-01,1.942,22.0,29.0,2845.502,32539.0,40750.0
2020-05-01,0.435,5.0,6.0,2150.449,24591.0,30796.0
