measured_on,"Wind - Wind Turbine, Onshore - Wind - Generation","Wind - Wind Turbine, Onshore - Wind - Quantity Consumed For Electricity","Wind - Wind Turbine, Onshore - Wind - Total Fuel Consumed"
2020-12-01,59.0,517.0,517.0
2021-01-01,565.88,5005.0,5005.0
2021-02-01,1646.554,14562.0,14562.0
2021-03-01,1286.655,11379.0,11379.0
2021-04-01,1458.478,12899.0,12899.0
2021-05-01,1578.422,13960.0,13960.0
2021-06-01,1356.297,11995.0,11995.0
2021-07-01,1804.395,15958.0,15958.0
2021-08-01,1576.042,13939.0,13939.0
2021-09-01,743.188,6573.0,6573.0
2021-10-01,1065.772,9426.0,9426.0
2021-11-01,737.882,6526.0,6526.0
2021-12-01,974.435,8618.0,8618.0
2022-01-01,724.305,2471.0,2471.0
2022-02-01,1520.195,5187.0,5187.0
2022-03-01,1481.967,5056.0,5056.0
2022-04-01,1837.631,6270.0,6270.0
2022-05-01,2133.889,7281.0,7281.0
2022-06-01,1491.801,5090.0,5090.0
2022-07-01,1938.379,6614.0,6614.0
2022-08-01,1983.198,6767.0,6767.0
2022-09-01,1548.826,5285.0,5285.0
2022-10-01,1309.257,4467.0,4467.0
2022-11-01,1176.332,4014.0,4014.0
2022-12-01,901.22,3075.0,3075.0
2023-01-01,1481.0,5053.0,5053.0
2023-02-01,2379.0,8117.0,8117.0
2023-03-01,2083.0,7107.0,7107.0
2023-04-01,2723.0,9291.0,9291.0
2023-05-01,3218.0,10980.0,10980.0
2023-06-01,2024.0,6906.0,6906.0
2023-07-01,2893.0,9871.0,9871.0
2023-08-01,2592.0,8844.0,8844.0
2023-09-01,2522.0,8605.0,8605.0
2023-10-01,1072.0,3658.0,3658.0
2023-11-01,1261.0,4303.0,4303.0
2023-12-01,1323.0,4514.0,4514.0
2024-01-01,1671.0,5701.0,5701.0
2024-02-01,1593.0,5435.0,5435.0
2024-03-01,89.0,304.0,304.0
2024-04-01,3298.0,11253.0,11253.0
2024-05-01,4387.0,14968.0,14968.0
2024-06-01,3106.0,10598.0,10598.0
2024-07-01,3502.0,11949.0,11949.0
2024-08-01,3143.0,10724.0,10724.0
2024-09-01,2745.0,9366.0,9366.0
2024-10-01,1754.0,5985.0,5985.0
2024-11-01,2625.0,8957.0,8957.0
2024-12-01,1802.0,6148.0,6148.0
