measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,247.0,2519.0,2519.0
2003-03-01,177.0,3839.0,3839.0
2003-05-01,672.28,12926.0,12926.0
2003-06-01,889.0,12303.0,12303.0
2003-07-01,4122.0,43627.0,43627.0
2003-08-01,72.52,779.0,779.0
2003-10-01,43.12,1124.0,1124.0
2003-11-01,43.0,601.0,601.0
2003-12-01,193.0,1969.0,1969.0
2004-01-01,661.475,6995.0,6995.0
2004-02-01,598.326,6327.0,6327.0
2004-03-01,593.165,6272.0,6272.0
2004-04-01,560.3240000000001,5925.0,5925.0
2004-05-01,615.799,6512.0,6512.0
2004-06-01,561.13,5934.0,5934.0
2004-07-01,631.3340000000001,6676.0,6676.0
2004-08-01,629.841,6660.0,6660.0
2004-09-01,613.4680000000001,6487.0,6487.0
2004-10-01,554.585,5864.0,5864.0
2004-11-01,599.537,6340.0,6340.0
2004-12-01,611.017,6461.0,6461.0
2005-01-01,652.6410000000001,7502.85,7502.85
2005-02-01,589.076,6772.1,6772.1
2005-03-01,635.7330000000001,7308.47,7308.47
2005-04-01,638.7860000000001,7343.57,7343.57
2005-05-01,701.582,8065.49,8065.49
2005-06-01,901.142,10359.65,10359.65
2005-07-01,1153.929,13265.73,13265.73
2005-08-01,1195.837,13747.51,13747.51
2005-09-01,901.917,10368.56,10368.56
2005-10-01,700.062,8048.01,8048.01
2005-11-01,624.6220000000001,7180.74,7180.74
2005-12-01,712.675,8193.02,8193.02
2006-01-01,515.224,5355.0,5355.0
2006-02-01,611.2660000000001,6354.0,6354.0
2006-03-01,697.205,7247.0,7247.0
2006-04-01,779.839,8106.0,8106.0
2006-05-01,903.249,9389.0,9389.0
2006-06-01,1150.985,11964.0,11964.0
2006-07-01,1447.039,15041.0,15041.0
2006-08-01,1465.288,15231.0,15231.0
2006-09-01,996.985,10363.0,10363.0
2006-10-01,902.682,9383.0,9383.0
2006-11-01,670.3820000000001,6968.0,6968.0
2006-12-01,698.856,7264.0,7264.0
2007-01-01,320.54200000000003,7020.0,7020.0
2007-02-01,291.569,6386.0,6386.0
2007-03-01,269.708,5907.0,5907.0
2007-04-01,268.46,5880.0,5880.0
2007-05-01,299.445,6558.0,6558.0
2007-06-01,354.045,7754.0,7754.0
2007-07-01,482.28700000000003,10563.0,10563.0
2007-08-01,534.664,11710.0,11710.0
2007-09-01,421.326,9227.0,9227.0
2007-10-01,399.29200000000003,8745.0,8745.0
2007-11-01,379.62600000000003,8314.0,8314.0
2007-12-01,423.035,9265.0,9265.0
2008-01-01,1449.075,5036.0,5036.0
2008-02-01,1214.19,4221.0,4221.0
2008-03-01,1139.5130000000001,3961.0,3961.0
2008-04-01,1296.294,4506.0,4506.0
2008-05-01,1030.355,3582.0,3582.0
2008-06-01,1127.731,3920.0,3920.0
2008-07-01,1477.113,5135.0,5135.0
2008-08-01,1728.063,6007.0,6007.0
2008-09-01,1556.434,5410.0,5410.0
2008-10-01,1451.008,5044.0,5044.0
2008-11-01,1263.6470000000002,4393.0,4393.0
2008-12-01,1413.577,4914.0,4914.0
2009-01-01,151.41400000000002,2001.0,2001.0
2009-02-01,139.32,1841.0,1841.0
2009-03-01,129.636,1714.0,1714.0
2009-04-01,111.36,1472.0,1472.0
2009-05-01,113.13900000000001,1496.0,1496.0
2009-06-01,104.86,1386.0,1386.0
2009-07-01,191.872,2536.0,2536.0
2009-08-01,196.75,2602.0,2602.0
2009-09-01,206.179,2726.0,2726.0
2009-10-01,161.229,2132.0,2132.0
2009-11-01,147.237,1946.0,1946.0
2009-12-01,169.00400000000002,2235.0,2235.0
2010-01-01,292.22,2416.0,2416.0
2010-02-01,269.788,2228.0,2228.0
2010-03-01,287.30400000000003,2372.0,2372.0
2010-04-01,241.99800000000002,1998.0,1998.0
2010-05-01,176.263,1456.0,1456.0
2010-06-01,164.535,1358.0,1358.0
2010-07-01,271.627,2243.0,2243.0
2010-08-01,320.62100000000004,2647.0,2647.0
2010-09-01,297.10200000000003,2454.0,2454.0
2010-10-01,333.54200000000003,2754.0,2754.0
2010-11-01,280.875,2319.0,2319.0
2010-12-01,263.125,2173.0,2173.0
2011-01-01,195.934,2131.0,2131.0
2011-02-01,193.208,2101.0,2101.0
2011-03-01,153.683,1671.0,1671.0
2011-04-01,130.948,1424.0,1424.0
2011-05-01,116.836,1271.0,1271.0
2011-06-01,130.024,1414.0,1414.0
2011-07-01,208.459,2267.0,2267.0
2011-08-01,255.938,2783.0,2783.0
2011-09-01,259.817,2826.0,2826.0
2011-10-01,208.089,2263.0,2263.0
2011-11-01,205.15,2231.0,2231.0
2011-12-01,266.914,2902.0,2902.0
2012-01-01,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0
2012-06-01,0.0,0.0,0.0
2012-07-01,0.0,0.0,0.0
2012-08-01,0.0,0.0,0.0
2012-09-01,0.0,0.0,0.0
2012-10-01,0.0,0.0,0.0
2012-11-01,0.0,0.0,0.0
2012-12-01,0.0,0.0,0.0
2013-01-01,0.0,0.0,0.0
