measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2018-01-01,791.357,7205.0,7205.0
2018-02-01,545.98,4971.0,4971.0
2018-03-01,686.551,6250.0,6250.0
2018-04-01,676.16,6156.0,6156.0
2018-05-01,485.416,4419.0,4419.0
2018-06-01,546.432,4975.0,4975.0
2018-07-01,326.059,2968.0,2968.0
2018-08-01,392.27,3571.0,3571.0
2018-09-01,537.297,4892.0,4892.0
2018-10-01,538.077,4899.0,4899.0
2018-11-01,607.699,5532.0,5532.0
2018-12-01,631.702,5751.0,5751.0
2019-01-01,546.823,4869.0,4869.0
2019-02-01,429.651,3826.0,3826.0
2019-03-01,625.022,5566.0,5566.0
2019-04-01,661.553,5891.0,5891.0
2019-05-01,475.829,4237.0,4237.0
2019-06-01,378.243,3368.0,3368.0
2019-07-01,375.965,3348.0,3348.0
2019-08-01,269.708,2402.0,2402.0
2019-09-01,514.725,4584.0,4584.0
2019-10-01,615.646,5482.0,5482.0
2019-11-01,636.874,5671.0,5671.0
2019-12-01,620.961,5530.0,5530.0
2020-01-01,517.453,4537.0,4537.0
2020-02-01,624.272,5473.0,5473.0
2020-03-01,622.971,5462.0,5462.0
2020-04-01,619.975,5435.0,5435.0
2020-05-01,548.382,4808.0,4808.0
2020-06-01,643.25,5639.0,5639.0
2020-07-01,352.382,3089.0,3089.0
2020-08-01,476.221,4175.0,4175.0
2020-09-01,613.476,5378.0,5378.0
2020-10-01,685.051,6006.0,6006.0
2020-11-01,783.819,6872.0,6872.0
2020-12-01,604.748,5302.0,5302.0
2021-01-01,540.479,4780.0,4780.0
2021-02-01,460.539,4073.0,4073.0
2021-03-01,659.395,5832.0,5832.0
2021-04-01,633.98,5607.0,5607.0
2021-05-01,569.961,5041.0,5041.0
2021-06-01,388.187,3433.0,3433.0
2021-07-01,270.884,2396.0,2396.0
2021-08-01,374.285,3310.0,3310.0
2021-09-01,470.654,4162.0,4162.0
2021-10-01,528.053,4670.0,4670.0
2021-11-01,705.032,6235.0,6235.0
2021-12-01,656.551,5807.0,5807.0
2022-01-01,821.897,2804.0,2804.0
2022-02-01,770.254,2628.0,2628.0
2022-03-01,844.414,2881.0,2881.0
2022-04-01,882.86,3012.0,3012.0
2022-05-01,706.497,2411.0,2411.0
2022-06-01,547.698,1869.0,1869.0
2022-07-01,399.292,1362.0,1362.0
2022-08-01,377.504,1288.0,1288.0
2022-09-01,552.701,1886.0,1886.0
2022-10-01,651.936,2224.0,2224.0
2022-11-01,897.018,3061.0,3061.0
2022-12-01,770.929,2630.0,2630.0
2023-01-01,607.0,2071.0,2071.0
2023-02-01,730.0,2491.0,2491.0
2023-03-01,750.0,2559.0,2559.0
2023-04-01,896.0,3057.0,3057.0
2023-05-01,492.0,1679.0,1679.0
2023-06-01,349.0,1191.0,1191.0
2023-07-01,253.0,863.0,863.0
2023-08-01,374.0,1276.0,1276.0
2023-09-01,482.0,1645.0,1645.0
2023-10-01,707.0,2412.0,2412.0
2023-11-01,714.0,2436.0,2436.0
2023-12-01,577.0,1969.0,1969.0
2024-01-01,582.0,1986.0,1986.0
2024-02-01,702.0,2395.0,2395.0
2024-03-01,841.0,2869.0,2869.0
2024-04-01,878.0,2996.0,2996.0
2024-05-01,552.0,1883.0,1883.0
2024-06-01,552.0,1883.0,1883.0
2024-07-01,310.0,1058.0,1058.0
2024-08-01,388.0,1324.0,1324.0
2024-09-01,439.0,1498.0,1498.0
2024-10-01,714.0,2436.0,2436.0
2024-11-01,645.0,2201.0,2201.0
2024-12-01,636.0,2170.0,2170.0
