measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-06-01,,,,154.403,1354.0,1354.0
2020-07-01,0.0,0.0,0.0,152.053,1333.0,1333.0
2020-08-01,0.0,0.0,0.0,143.736,1260.0,1260.0
2020-09-01,0.0,0.0,0.0,124.8,1094.0,1094.0
2020-10-01,0.0,0.0,0.0,90.734,795.0,795.0
2020-11-01,0.0,0.0,0.0,64.89,569.0,569.0
2020-12-01,0.0,0.0,0.0,49.384,433.0,433.0
2021-01-01,-6.4,0.0,0.0,137.89,1219.0,1219.0
2021-02-01,-5.882,0.0,0.0,108.911,963.0,963.0
2021-03-01,-6.421,0.0,0.0,344.723,3049.0,3049.0
2021-04-01,-5.592,0.0,0.0,279.01,2468.0,2468.0
2021-05-01,-6.324,0.0,0.0,346.77,3067.0,3067.0
2021-06-01,-6.141,0.0,0.0,359.482,3179.0,3179.0
2021-07-01,-6.48,0.0,0.0,282.888,2502.0,2502.0
2021-08-01,-6.203,0.0,0.0,285.151,2522.0,2522.0
2021-09-01,-6.131,0.0,0.0,265.006,2344.0,2344.0
2021-10-01,-6.538,0.0,0.0,195.846,1732.0,1732.0
2021-11-01,-6.048,0.0,0.0,193.691,1713.0,1713.0
2021-12-01,-6.84,0.0,0.0,103.632,917.0,917.0
2022-01-01,2.542,0.0,0.0,273.396,933.0,933.0
2022-02-01,2.109,0.0,0.0,179.919,614.0,614.0
2022-03-01,2.181,0.0,0.0,268.517,916.0,916.0
2022-04-01,2.611,0.0,0.0,328.074,1119.0,1119.0
2022-05-01,2.612,0.0,0.0,369.254,1260.0,1260.0
2022-06-01,2.653,0.0,0.0,371.409,1267.0,1267.0
2022-07-01,2.541,0.0,0.0,409.98,1399.0,1399.0
2022-08-01,2.49,0.0,0.0,361.653,1234.0,1234.0
2022-09-01,2.538,0.0,0.0,299.827,1023.0,1023.0
2022-10-01,2.618,0.0,0.0,237.661,811.0,811.0
2022-11-01,2.525,0.0,0.0,196.028,669.0,669.0
2022-12-01,2.58,0.0,0.0,127.282,434.0,434.0
2023-01-01,1.0,0.0,0.0,88.0,300.0,300.0
2023-02-01,1.0,0.0,0.0,138.0,471.0,471.0
2023-03-01,-4.0,0.0,0.0,409.0,1396.0,1396.0
2023-04-01,-3.0,0.0,0.0,379.0,1293.0,1293.0
2023-05-01,-2.0,0.0,0.0,394.0,1344.0,1344.0
2023-06-01,-1.0,0.0,0.0,433.0,1477.0,1477.0
2023-07-01,0.0,0.0,0.0,230.0,785.0,785.0
2023-08-01,-2.0,0.0,0.0,358.0,1221.0,1221.0
2023-09-01,-3.0,0.0,0.0,378.0,1290.0,1290.0
2023-10-01,-10.0,0.0,0.0,265.0,904.0,904.0
2023-11-01,6.0,0.0,0.0,300.0,1024.0,1024.0
2023-12-01,1.0,0.0,0.0,133.0,454.0,454.0
2024-01-01,-1.0,0.0,0.0,86.0,293.0,293.0
2024-02-01,0.0,0.0,0.0,260.0,887.0,887.0
2024-03-01,0.0,0.0,0.0,242.0,826.0,826.0
2024-04-01,0.0,0.0,0.0,315.0,1075.0,1075.0
2024-05-01,-5.0,0.0,0.0,364.0,1242.0,1242.0
2024-06-01,0.0,0.0,0.0,353.0,1204.0,1204.0
2024-07-01,-5.0,0.0,0.0,420.0,1433.0,1433.0
2024-08-01,-9.0,0.0,0.0,273.0,931.0,931.0
2024-09-01,-9.0,0.0,0.0,273.0,931.0,931.0
2024-10-01,-1.0,0.0,0.0,326.0,1112.0,1112.0
2024-11-01,-8.0,0.0,0.0,278.0,949.0,949.0
2024-12-01,-7.0,0.0,0.0,165.0,563.0,563.0
