measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2022-02-01,315.409,1076.0,1076.0
2022-03-01,567.208,1935.0,1935.0
2022-04-01,679.41,2318.0,2318.0
2022-05-01,835.006,2849.0,2849.0
2022-06-01,801.793,2736.0,2736.0
2022-07-01,880.391,3004.0,3004.0
2022-08-01,765.821,2613.0,2613.0
2022-09-01,624.34,2130.0,2130.0
2022-10-01,534.317,1823.0,1823.0
2022-11-01,387.654,1323.0,1323.0
2022-12-01,251.651,859.0,859.0
2023-01-01,131.0,447.0,447.0
2023-02-01,252.0,860.0,860.0
2023-03-01,615.0,2098.0,2098.0
2023-04-01,743.0,2535.0,2535.0
2023-05-01,945.0,3224.0,3224.0
2023-06-01,633.0,2160.0,2160.0
2023-07-01,810.0,2764.0,2764.0
2023-08-01,245.0,836.0,836.0
2023-09-01,686.0,2341.0,2341.0
2023-10-01,383.0,1307.0,1307.0
2023-11-01,389.0,1327.0,1327.0
2023-12-01,174.0,594.0,594.0
2024-01-01,180.0,614.0,614.0
2024-02-01,509.0,1737.0,1737.0
2024-03-01,559.0,1907.0,1907.0
2024-04-01,800.0,2730.0,2730.0
2024-05-01,783.0,2672.0,2672.0
2024-06-01,790.0,2695.0,2695.0
2024-07-01,794.0,2709.0,2709.0
2024-08-01,778.0,2655.0,2655.0
2024-09-01,752.0,2566.0,2566.0
2024-10-01,561.0,1914.0,1914.0
2024-11-01,280.0,955.0,955.0
2024-12-01,160.0,546.0,546.0
