measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,317.0,3883.0,3883.0
2003-03-01,1314.0,17960.0,17960.0
2003-04-01,198.0,2849.0,2849.0
2003-05-01,540.0,8432.0,8432.0
2003-06-01,73.0,1379.0,1379.0
2003-07-01,181.0,2648.0,2648.0
2003-08-01,325.0,4631.0,4631.0
2003-09-01,278.0,3795.0,3795.0
2003-11-01,20.0,371.0,371.0
2003-12-01,0.0,0.0,0.0
2005-01-01,0.0,0.0,0.0
2005-02-01,0.0,0.0,0.0
2005-03-01,148.0,2743.44,2743.44
2005-04-01,30.0,642.98,642.98
2005-05-01,114.0,1605.83,1605.83
2005-06-01,15.0,206.82,206.82
2005-07-01,211.0,3041.06,3041.06
2005-08-01,224.0,3038.76,3038.76
2005-09-01,116.0,1642.8,1642.8
2005-10-01,61.0,823.62,823.62
2005-11-01,0.0,0.0,0.0
2005-12-01,164.0,2241.09,2241.09
2006-01-01,13.0,272.0,272.0
2006-02-01,89.0,1214.0,1214.0
2006-03-01,12.0,183.0,183.0
2006-04-01,17.0,524.0,524.0
2006-05-01,0.0,0.0,0.0
2006-06-01,54.0,743.0,743.0
2006-07-01,495.0,6873.0,6873.0
2006-08-01,123.0,1682.0,1682.0
2006-09-01,253.0,3436.0,3436.0
2006-10-01,0.0,0.0,0.0
2006-11-01,59.0,836.0,836.0
2006-12-01,494.0,6620.0,6620.0
2007-01-01,12.0,183.0,183.0
2007-02-01,49.0,646.0,646.0
2007-03-01,208.0,2932.0,2932.0
2007-04-01,8.0,161.0,161.0
2007-05-01,8.0,131.0,131.0
2007-06-01,109.0,1417.0,1417.0
2007-07-01,206.0,2910.0,2910.0
2007-08-01,673.0,9266.0,9266.0
2007-09-01,52.0,719.0,719.0
2007-10-01,35.0,530.0,530.0
2007-11-01,0.0,29.0,29.0
2007-12-01,0.0,29.0,29.0
2008-01-01,98.89800000000001,1412.0,1412.0
2008-02-01,82.866,1181.0,1181.0
2008-03-01,77.769,1109.0,1109.0
2008-04-01,88.46900000000001,1262.0,1262.0
2008-05-01,70.32000000000001,1003.0,1003.0
2008-06-01,76.965,1097.0,1097.0
2008-07-01,100.81,1437.0,1437.0
2008-08-01,117.93700000000001,1681.0,1681.0
2008-09-01,106.223,1514.0,1514.0
2008-10-01,99.028,1411.0,1411.0
2008-11-01,86.241,1229.0,1229.0
2008-12-01,96.474,1375.0,1375.0
2009-01-01,126.069,1883.0,1883.0
2009-02-01,115.998,1732.0,1732.0
2009-03-01,107.935,1612.0,1612.0
2009-04-01,92.71900000000001,1385.0,1385.0
2009-05-01,94.2,1407.0,1407.0
2009-06-01,87.306,1304.0,1304.0
2009-07-01,159.75300000000001,2385.0,2385.0
2009-08-01,163.81400000000002,2447.0,2447.0
2009-09-01,171.665,2564.0,2564.0
2009-10-01,134.239,2005.0,2005.0
2009-11-01,122.58900000000001,1831.0,1831.0
2009-12-01,140.713,2101.0,2101.0
2010-01-01,196.579,2681.0,2681.0
2010-02-01,181.489,2475.0,2475.0
2010-03-01,193.273,2637.0,2637.0
2010-04-01,162.79500000000002,2220.0,2220.0
2010-05-01,118.57400000000001,1618.0,1618.0
2010-06-01,110.685,1510.0,1510.0
2010-07-01,182.726,2493.0,2493.0
2010-08-01,215.685,2942.0,2942.0
2010-09-01,199.863,2726.0,2726.0
2010-10-01,224.377,3061.0,3061.0
2010-11-01,188.947,2577.0,2577.0
2010-12-01,177.007,2414.0,2414.0
2011-01-01,132.815,1732.0,1732.0
2011-02-01,130.966,1707.0,1707.0
2011-03-01,104.174,1358.0,1358.0
2011-04-01,88.763,1156.0,1156.0
2011-05-01,79.197,1032.0,1032.0
2011-06-01,88.136,1149.0,1149.0
2011-07-01,141.304,1841.0,1841.0
2011-08-01,173.487,2261.0,2261.0
2011-09-01,176.117,2295.0,2295.0
2011-10-01,141.053,1838.0,1838.0
2011-11-01,139.061,1812.0,1812.0
2011-12-01,180.927,2357.0,2357.0
2012-01-01,95.915,1304.0,1304.0
2012-02-01,95.909,1304.0,1304.0
2012-03-01,91.221,1240.0,1240.0
2012-04-01,84.518,1149.0,1149.0
2012-05-01,83.928,1140.0,1140.0
2012-06-01,88.853,1207.0,1207.0
2012-07-01,105.084,1428.0,1428.0
2012-08-01,138.373,1880.0,1880.0
2012-09-01,125.704,1709.0,1709.0
2012-10-01,116.319,1581.0,1581.0
2012-11-01,100.432,1365.0,1365.0
2012-12-01,94.744,1288.0,1288.0
2013-01-01,86.734,1167.0,1167.0
2013-02-01,79.895,1076.0,1076.0
2013-03-01,77.053,1038.0,1038.0
2013-04-01,66.305,893.0,893.0
2013-05-01,70.023,944.0,944.0
2013-06-01,82.842,1116.0,1116.0
2013-07-01,105.117,1416.0,1416.0
2013-08-01,107.205,1444.0,1444.0
2013-09-01,106.937,1440.0,1440.0
2013-10-01,92.787,1250.0,1250.0
2013-11-01,91.523,1233.0,1233.0
2013-12-01,106.579,1436.0,1436.0
2014-01-01,94.913,1278.0,1278.0
2014-02-01,88.631,1191.0,1191.0
2014-03-01,76.913,1034.0,1034.0
2014-04-01,73.133,983.0,983.0
2014-05-01,73.743,991.0,991.0
2014-06-01,72.698,977.0,977.0
2014-07-01,102.859,1382.0,1382.0
2014-08-01,106.176,1427.0,1427.0
2014-09-01,111.062,1493.0,1493.0
2014-10-01,109.562,1473.0,1473.0
2014-11-01,79.18,1064.0,1064.0
2014-12-01,86.13,1158.0,1158.0
2015-01-01,508.362,6951.0,6951.0
2015-02-01,376.428,5148.0,5148.0
2015-03-01,440.996,6031.0,6031.0
2015-04-01,423.188,5786.0,5786.0
2015-05-01,413.143,5649.0,5649.0
2015-06-01,580.95,7944.0,7944.0
2015-07-01,655.238,8960.0,8960.0
2015-08-01,691.156,9451.0,9451.0
2015-09-01,686.381,9385.0,9385.0
2015-10-01,661.189,9041.0,9041.0
2015-11-01,487.511,6666.0,6666.0
2015-12-01,521.458,7130.0,7130.0
2016-01-01,365.118,5204.0,5204.0
2016-02-01,289.766,4130.0,4130.0
2016-03-01,225.36,3212.0,3212.0
2016-04-01,215.518,3071.0,3071.0
2016-05-01,232.64,3316.0,3316.0
2016-06-01,353.922,5045.0,5045.0
2016-07-01,417.457,5951.0,5951.0
2016-08-01,461.723,6581.0,6581.0
2016-09-01,382.234,5449.0,5449.0
2016-10-01,377.046,5375.0,5375.0
2016-11-01,289.916,4132.0,4132.0
2016-12-01,328.3,4679.0,4679.0
2017-01-01,797.213,10697.0,10697.0
2017-02-01,608.497,8165.0,8165.0
2017-03-01,503.918,6762.0,6762.0
2017-04-01,450.151,6040.0,6040.0
2017-05-01,558.455,7493.0,7493.0
2017-06-01,734.732,9859.0,9859.0
2017-07-01,1001.933,13444.0,13444.0
2017-08-01,1131.042,15177.0,15177.0
2017-09-01,930.637,12487.0,12487.0
2017-10-01,881.375,11827.0,11827.0
2017-11-01,765.983,10278.0,10278.0
2017-12-01,812.064,10897.0,10897.0
2018-01-01,499.171,7212.0,7212.0
2018-02-01,438.283,6333.0,6333.0
2018-03-01,455.83,6586.0,6586.0
2018-04-01,343.051,4957.0,4957.0
2018-05-01,313.157,4525.0,4525.0
2018-06-01,428.385,6189.0,6189.0
2018-07-01,747.53,10800.0,10800.0
2018-08-01,691.532,9991.0,9991.0
2018-09-01,556.546,8041.0,8041.0
2018-10-01,622.092,8988.0,8988.0
