measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,48.178000000000004,438.0,438.0,24.762,226.0,226.0
2001-02-01,42.045,382.0,382.0,21.61,197.0,197.0
2001-03-01,39.916000000000004,363.0,363.0,20.516000000000002,187.0,187.0
2001-04-01,34.48,313.0,313.0,17.721,162.0,162.0
2001-05-01,37.018,336.0,336.0,19.026,173.0,173.0
2001-06-01,45.871,417.0,417.0,23.576,215.0,215.0
2001-07-01,53.95,490.0,490.0,27.729000000000003,253.0,253.0
2001-08-01,55.004000000000005,500.0,500.0,28.27,258.0,258.0
2001-09-01,45.07,410.0,410.0,23.164,211.0,211.0
2001-10-01,44.402,404.0,404.0,22.821,208.0,208.0
2001-11-01,44.057,400.0,400.0,22.644000000000002,206.0,206.0
2001-12-01,47.01,427.0,427.0,24.161,220.0,220.0
2002-01-01,103.459,1143.0,1143.0,124.37400000000001,1489.0,1489.0
2002-02-01,77.429,855.0,855.0,93.081,1114.0,1114.0
2002-03-01,92.893,1026.0,1026.0,111.671,1336.0,1336.0
2002-04-01,86.9,960.0,960.0,104.468,1250.0,1250.0
2002-05-01,90.53800000000001,1000.0,1000.0,108.84,1303.0,1303.0
2002-06-01,110.675,1223.0,1223.0,133.049,1592.0,1592.0
2002-07-01,119.51400000000001,1320.0,1320.0,143.674,1720.0,1720.0
2002-08-01,119.77300000000001,1323.0,1323.0,143.985,1723.0,1723.0
2002-09-01,104.39800000000001,1153.0,1153.0,125.503,1502.0,1502.0
2002-10-01,95.235,1052.0,1052.0,114.48700000000001,1370.0,1370.0
2002-11-01,92.585,1023.0,1023.0,111.301,1332.0,1332.0
2002-12-01,113.602,1255.0,1255.0,136.567,1634.0,1634.0
2003-01-01,65.245,654.0,654.0,548.565,5961.0,5961.0
2003-02-01,58.909000000000006,591.0,591.0,495.29,5382.0,5382.0
2003-03-01,56.427,566.0,566.0,474.42,5156.0,5156.0
2003-04-01,47.451,476.0,476.0,398.95300000000003,4336.0,4336.0
2003-05-01,54.961000000000006,551.0,551.0,462.093,5022.0,5022.0
2003-06-01,61.951,621.0,621.0,520.863,5660.0,5660.0
2003-07-01,72.613,728.0,728.0,610.5120000000001,6635.0,6635.0
2003-08-01,74.032,742.0,742.0,622.442,6764.0,6764.0
2003-09-01,56.054,562.0,562.0,471.288,5122.0,5122.0
2003-10-01,55.122,553.0,553.0,463.449,5036.0,5036.0
2003-11-01,57.64,578.0,578.0,484.618,5267.0,5267.0
2003-12-01,65.595,658.0,658.0,551.5070000000001,5993.0,5993.0
2004-01-01,0.0,0.0,0.0,42.667,604.0,604.0
2004-02-01,0.0,0.0,0.0,42.667,604.0,604.0
2004-03-01,3.45,45.0,45.0,42.667,604.0,604.0
2004-04-01,0.265,3.0,3.0,42.667,604.0,604.0
2004-05-01,1.327,17.0,17.0,42.667,604.0,604.0
2004-06-01,1.062,14.0,14.0,42.667,604.0,604.0
2004-07-01,7.962000000000001,104.0,104.0,42.667,604.0,604.0
2004-08-01,41.931000000000004,546.0,546.0,42.667,604.0,604.0
2004-09-01,1.327,17.0,17.0,42.667,604.0,604.0
2004-10-01,5.308,69.0,69.0,42.667,604.0,604.0
2004-11-01,6.104,80.0,80.0,42.667,604.0,604.0
2004-12-01,0.265,3.0,3.0,42.667,604.0,604.0
2005-01-01,60.341,1936.44,1936.44,91.865,3195.82,3195.82
2005-02-01,20.731,665.3,665.3,73.49300000000001,2556.68,2556.68
2005-03-01,22.978,737.4,737.4,101.985,3547.86,3547.86
2005-04-01,27.833000000000002,893.2,893.2,96.81,3367.83,3367.83
2005-05-01,25.85,829.56,829.56,92.57300000000001,3220.45,3220.45
2005-06-01,33.551,1076.68,1076.68,174.751,6079.28,6079.28
2005-07-01,34.15,1095.93,1095.93,230.05200000000002,8003.09,8003.09
2005-08-01,40.118,1287.46,1287.46,228.53300000000002,7950.27,7950.27
2005-09-01,26.262,842.78,842.78,138.362,4813.38,4813.38
2005-10-01,29.164,935.92,935.92,98.107,3412.97,3412.97
