measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,5.246,57.0,57.0
2003-02-01,4.835,53.0,53.0
2003-03-01,4.7620000000000005,52.0,52.0
2003-04-01,4.783,52.0,52.0
2003-05-01,4.176,45.0,45.0
2003-06-01,5.046,55.0,55.0
2003-07-01,6.55,71.0,71.0
2003-08-01,6.51,71.0,71.0
2003-09-01,5.381,59.0,59.0
2003-10-01,5.964,65.0,65.0
2003-11-01,5.397,59.0,59.0
2003-12-01,5.349,58.0,58.0
2004-01-01,32.639,343.0,343.0
2004-02-01,19.679000000000002,207.0,207.0
2004-03-01,14.253,150.0,150.0
2004-04-01,14.343,151.0,151.0
2004-05-01,15.088000000000001,158.0,158.0
2004-06-01,15.413,162.0,162.0
2004-07-01,37.658,396.0,396.0
2004-08-01,37.231,391.0,391.0
2004-09-01,26.98,283.0,283.0
2004-10-01,18.81,198.0,198.0
2004-11-01,18.476000000000003,194.0,194.0
2004-12-01,30.43,320.0,320.0
2005-01-01,30.936,258.45,258.45
2005-02-01,10.629000000000001,88.79,88.79
2005-03-01,11.781,98.42,98.42
2005-04-01,14.27,119.21,119.21
2005-05-01,13.253,110.72,110.72
2005-06-01,17.201,143.7,143.7
2005-07-01,17.509,146.27,146.27
2005-08-01,20.568,171.83,171.83
2005-09-01,13.464,112.48,112.48
2005-10-01,14.952,124.92,124.92
2005-11-01,12.02,100.42,100.42
2005-12-01,25.417,212.34,212.34
2006-01-01,18.099,205.0,205.0
2006-02-01,9.47,107.0,107.0
2006-03-01,7.955,90.0,90.0
2006-04-01,15.239,173.0,173.0
2006-05-01,14.244000000000002,162.0,162.0
2006-06-01,12.947000000000001,147.0,147.0
2006-07-01,18.754,213.0,213.0
2006-08-01,18.192,206.0,206.0
2006-09-01,8.357000000000001,95.0,95.0
2006-10-01,8.828000000000001,100.0,100.0
2006-11-01,10.395,118.0,118.0
2006-12-01,11.518,131.0,131.0
2007-01-01,24.163,290.0,290.0
2007-02-01,31.41,377.0,377.0
2007-03-01,16.72,197.0,197.0
2007-04-01,9.915,116.0,116.0
2007-05-01,7.745,93.0,93.0
2007-06-01,12.352,145.0,145.0
2007-07-01,10.465,128.0,128.0
2007-08-01,12.571,151.0,151.0
2007-09-01,9.727,116.0,116.0
2007-10-01,7.526000000000001,93.0,93.0
2007-11-01,7.4590000000000005,87.0,87.0
2007-12-01,13.95,168.0,168.0
2008-01-01,18.965,200.0,200.0
2008-02-01,15.865,171.0,171.0
2008-03-01,13.612,147.0,147.0
2008-04-01,7.407,76.0,76.0
2008-05-01,6.8260000000000005,71.0,71.0
2008-06-01,15.493,165.0,165.0
2008-07-01,14.202,153.0,153.0
2008-08-01,11.768,123.0,123.0
2008-09-01,14.97,159.0,159.0
2008-10-01,8.575000000000001,88.0,88.0
2008-11-01,10.441,112.0,112.0
2008-12-01,16.876,176.0,176.0
2009-01-01,46.253,638.0,638.0
2009-02-01,19.174,267.0,267.0
2009-03-01,20.0,272.0,272.0
2009-04-01,2.577,35.0,35.0
2009-05-01,4.087000000000001,58.0,58.0
2009-06-01,1.795,23.0,23.0
2009-07-01,1.3880000000000001,17.0,17.0
2009-08-01,6.144,87.0,87.0
2009-09-01,0.8160000000000001,12.0,12.0
2009-10-01,1.008,12.0,12.0
2009-11-01,2.391,35.0,35.0
2009-12-01,6.367,87.0,87.0
2010-01-01,9.623000000000001,104.0,104.0
2010-02-01,4.166,46.0,46.0
2010-03-01,10.548,110.0,110.0
2010-04-01,4.327,46.0,46.0
2010-05-01,9.378,99.0,99.0
2010-06-01,8.184000000000001,87.0,87.0
2010-07-01,45.429,487.0,487.0
2010-08-01,13.61,145.0,145.0
2010-09-01,18.321,197.0,197.0
2010-10-01,17.038,180.0,180.0
2010-11-01,3.865,41.0,41.0
2010-12-01,12.511000000000001,133.0,133.0
2011-01-01,14.513,162.0,162.0
2011-02-01,5.611,64.0,64.0
2011-03-01,2.165,23.0,23.0
2011-04-01,1.208,12.0,12.0
2011-05-01,1.24,12.0,12.0
2011-06-01,2.092,23.0,23.0
2011-07-01,8.144,87.0,87.0
2011-08-01,2.613,29.0,29.0
2011-09-01,1.746,17.0,17.0
2011-10-01,1.498,17.0,17.0
2011-11-01,1.157,12.0,12.0
2011-12-01,2.013,23.0,23.0
2012-01-01,4.078,46.0,46.0
2012-02-01,0.434,6.0,6.0
2012-03-01,0.975,12.0,12.0
2012-04-01,0.876,12.0,12.0
2012-05-01,0.813,12.0,12.0
2012-06-01,5.583,64.0,64.0
2012-07-01,2.794,29.0,29.0
2012-08-01,1.759,17.0,17.0
2012-09-01,1.242,12.0,12.0
2012-10-01,1.155,12.0,12.0
2012-11-01,1.523,17.0,17.0
2012-12-01,0.768,12.0,12.0
2013-01-01,26.261,400.0,400.0
2013-02-01,14.241,226.0,226.0
2013-03-01,2.041,35.0,35.0
2013-04-01,1.07,17.0,17.0
2013-05-01,1.713,29.0,29.0
2013-06-01,3.279,52.0,52.0
2013-07-01,12.869,203.0,203.0
2013-08-01,0.679,12.0,12.0
2013-09-01,4.935,75.0,75.0
2013-10-01,2.14,35.0,35.0
2013-11-01,5.093,81.0,81.0
2013-12-01,35.679,563.0,563.0
2014-01-01,218.096,2761.0,2761.0
2014-02-01,46.811,594.0,594.0
2014-03-01,62.188,787.0,787.0
2014-04-01,1.282,17.0,17.0
2014-05-01,1.71,22.0,22.0
2014-06-01,0.538,6.0,6.0
2014-07-01,5.542,72.0,72.0
2014-08-01,4.178,55.0,55.0
2014-09-01,1.112,17.0,17.0
2014-10-01,1.44,17.0,17.0
2014-11-01,2.072,28.0,28.0
2014-12-01,5.031,66.0,66.0
2015-01-01,2.304,41.0,41.0
2015-02-01,14.777,168.0,168.0
2015-03-01,0.658,6.0,6.0
2015-04-01,0.101,0.0,0.0
2015-05-01,0.234,0.0,0.0
2015-06-01,0.129,0.0,0.0
2015-07-01,0.405,6.0,6.0
2015-08-01,0.231,0.0,0.0
2015-09-01,0.688,6.0,6.0
2015-10-01,0.104,0.0,0.0
2015-11-01,0.162,0.0,0.0
2015-12-01,0.207,0.0,0.0
2016-01-01,1.851,17.0,17.0
2016-02-01,3.894,41.0,41.0
2016-03-01,0.137,0.0,0.0
2016-04-01,0.29,6.0,6.0
2016-05-01,0.425,6.0,6.0
2016-06-01,0.707,6.0,6.0
2016-07-01,3.037,29.0,29.0
2016-08-01,2.111,23.0,23.0
2016-09-01,3.947,41.0,41.0
2016-10-01,6.073,64.0,64.0
2016-11-01,16.008,163.0,163.0
2016-12-01,5.52,58.0,58.0
2017-01-01,2.397,12.0,12.0
2017-02-01,1.298,6.0,6.0
2017-03-01,1.559,6.0,6.0
2017-04-01,1.079,6.0,6.0
2017-05-01,1.106,6.0,6.0
2017-06-01,1.101,6.0,6.0
2017-07-01,0.756,6.0,6.0
2017-08-01,0.739,6.0,6.0
2017-09-01,1.256,6.0,6.0
2017-10-01,1.22,6.0,6.0
2017-11-01,2.052,12.0,12.0
2017-12-01,28.437,116.0,116.0
2018-01-01,32.882,394.0,394.0
2018-02-01,1.266,17.0,17.0
2018-03-01,1.405,17.0,17.0
2018-04-01,1.077,12.0,12.0
2018-05-01,1.194,12.0,12.0
2018-06-01,1.028,12.0,12.0
2018-07-01,1.417,17.0,17.0
2018-08-01,2.552,29.0,29.0
2018-09-01,1.255,17.0,17.0
2018-10-01,1.136,12.0,12.0
2018-11-01,2.444,29.0,29.0
2018-12-01,1.344,17.0,17.0
2019-01-01,0.807,12.0,12.0
2019-02-01,0.504,12.0,12.0
2019-03-01,0.525,12.0,12.0
2019-04-01,0.408,6.0,6.0
2019-05-01,0.209,6.0,6.0
2019-06-01,0.254,6.0,6.0
2019-07-01,0.346,6.0,6.0
2019-08-01,0.659,12.0,12.0
2019-09-01,0.317,6.0,6.0
2019-10-01,0.499,12.0,12.0
2019-11-01,0.69,12.0,12.0
2019-12-01,0.782,12.0,12.0
2020-01-01,1.659,17.0,17.0
2020-02-01,1.77,17.0,17.0
2020-03-01,1.375,17.0,17.0
2020-04-01,1.528,17.0,17.0
2020-05-01,1.069,12.0,12.0
2020-06-01,1.038,12.0,12.0
2020-07-01,1.234,12.0,12.0
2020-08-01,1.164,12.0,12.0
2020-09-01,1.32,12.0,12.0
2020-10-01,2.072,23.0,23.0
2020-11-01,2.086,23.0,23.0
2020-12-01,11.685,128.0,128.0
2021-01-01,3.141,35.0,35.0
2021-02-01,6.951,87.0,87.0
2021-03-01,1.754,23.0,23.0
2021-04-01,0.901,12.0,12.0
2021-05-01,0.779,12.0,12.0
2021-06-01,0.763,12.0,12.0
2021-07-01,1.151,17.0,17.0
2021-08-01,1.373,17.0,17.0
2021-09-01,0.878,12.0,12.0
2021-10-01,1.523,17.0,17.0
2021-11-01,1.845,23.0,23.0
2021-12-01,7.941,99.0,99.0
2022-01-01,64.86,742.0,742.0
2022-02-01,9.306,104.0,104.0
2022-03-01,1.256,12.0,12.0
2022-04-01,0.631,6.0,6.0
2022-05-01,0.439,6.0,6.0
2022-06-01,3.296,35.0,35.0
2022-07-01,2.028,23.0,23.0
2022-08-01,0.605,6.0,6.0
2022-09-01,1.212,12.0,12.0
2022-10-01,0.942,12.0,12.0
2022-11-01,1.066,12.0,12.0
2022-12-01,22.359,249.0,249.0
2023-01-01,5.256,58.0,58.0
2023-02-01,35.139,319.0,319.0
2023-03-01,4.042,35.0,35.0
2023-04-01,3.352,29.0,29.0
2023-05-01,2.309,23.0,23.0
2023-06-01,2.62,23.0,23.0
2023-07-01,3.333,29.0,29.0
2023-08-01,2.306,23.0,23.0
2023-09-01,3.82,35.0,35.0
2023-10-01,4.67,41.0,41.0
2023-11-01,4.75,41.0,41.0
2023-12-01,6.403,58.0,58.0
2024-01-01,8.653,104.0,104.0
2024-02-01,4.428,46.0,46.0
2024-03-01,2.803,29.0,29.0
2024-04-01,2.995,35.0,35.0
2024-05-01,3.367,35.0,35.0
2024-06-01,8.611,93.0,93.0
2024-07-01,10.178,110.0,110.0
2024-08-01,6.76,75.0,75.0
2024-09-01,2.334,23.0,23.0
2024-10-01,2.775,29.0,29.0
2024-11-01,4.906,52.0,52.0
2024-12-01,36.19,400.0,400.0
