measured_on,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2007-07-01,33843.0,293720.0,293720.0
2007-08-01,50119.0,475307.0,475307.0
2007-09-01,26273.0,163488.0,163488.0
2007-10-01,3642.0,23217.0,23217.0
2007-11-01,0.0,147.0,147.0
2007-12-01,5453.0,130734.0,130734.0
2008-01-01,434.0,6116.0,6116.0
2008-02-01,10727.0,134995.0,134995.0
2008-03-01,17170.0,201290.0,201290.0
2008-04-01,4234.0,55293.0,55293.0
2008-05-01,7025.0,81981.0,81981.0
2008-06-01,9822.0,122120.0,122120.0
2008-07-01,8655.0,106608.0,106608.0
2008-08-01,10256.0,126265.0,126265.0
2008-09-01,907.0,10670.0,10670.0
2008-10-01,1477.0,20284.0,20284.0
2008-11-01,1231.0,19080.0,19080.0
2008-12-01,827.0,10182.0,10182.0
2009-01-01,2635.0,36007.0,36007.0
2009-02-01,0.0,0.0,0.0
2009-03-01,2730.0,32127.0,32127.0
2009-04-01,132.0,3743.0,3743.0
2009-05-01,0.0,0.0,0.0
2009-06-01,10377.0,143616.0,143616.0
2009-07-01,7666.0,99160.0,99160.0
2009-08-01,2051.0,26171.0,26171.0
2009-09-01,1063.0,14738.0,14738.0
2009-10-01,656.0,8258.0,8258.0
2009-11-01,0.0,0.0,0.0
2009-12-01,361.0,4323.0,4323.0
2010-01-01,13941.0,171478.0,171478.0
2010-02-01,269.0,3295.0,3295.0
2010-03-01,0.0,0.0,0.0
2010-04-01,674.0,9072.0,9072.0
2010-05-01,16628.0,221735.0,221735.0
2010-06-01,15339.0,229360.0,229360.0
2010-07-01,16385.0,247762.0,247762.0
2010-08-01,16490.0,240668.0,240668.0
2010-09-01,7600.0,104146.0,104146.0
2010-10-01,6055.0,91053.0,91053.0
2010-11-01,0.0,0.0,0.0
2010-12-01,2217.0,43738.0,43738.0
2011-01-01,4940.0,45124.0,45124.0
2011-02-01,14470.0,198144.0,198144.0
2011-03-01,372.0,3740.0,3740.0
2011-04-01,2592.0,39083.0,39083.0
2011-05-01,4409.0,69082.0,69082.0
2011-06-01,17339.0,254622.0,254622.0
2011-07-01,38516.0,539114.0,539114.0
2011-08-01,39283.0,509172.0,509172.0
2011-09-01,3813.0,50757.0,50757.0
2011-10-01,8696.0,117646.0,117646.0
2011-11-01,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0
2012-01-01,410.0,5318.0,5318.0
2012-02-01,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0
2012-04-01,5320.0,71050.0,71050.0
2012-05-01,31389.0,411521.0,411521.0
2012-06-01,16142.0,225231.0,225231.0
2012-07-01,23357.0,308439.0,308439.0
2012-08-01,17414.0,224789.0,224789.0
2012-09-01,6462.0,83326.0,83326.0
2012-10-01,569.0,8795.0,8795.0
2012-11-01,0.0,300.0,300.0
2012-12-01,714.0,11498.0,11498.0
2013-01-01,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.0
2013-03-01,862.0,11525.0,11525.0
2013-04-01,1965.0,30042.0,30042.0
2013-05-01,5890.0,87790.0,87790.0
2013-06-01,10124.0,137991.0,137991.0
2013-07-01,8932.0,116066.0,116066.0
2013-08-01,10705.0,136673.0,136673.0
2013-09-01,8983.0,118699.0,118699.0
2013-10-01,987.0,14249.0,14249.0
2013-11-01,0.0,0.0,0.0
2013-12-01,309.0,3927.0,3927.0
2014-01-01,1601.0,22105.0,22105.0
2014-02-01,1233.0,18341.0,18341.0
2014-03-01,4241.0,54669.0,54669.0
2014-04-01,0.0,0.0,0.0
2014-05-01,1093.0,14412.0,14412.0
2014-06-01,1709.0,21047.0,21047.0
2014-07-01,6938.0,88610.0,88610.0
2014-08-01,3183.0,39287.0,39287.0
2014-09-01,2232.0,27185.0,27185.0
2014-10-01,1508.0,19050.0,19050.0
2014-11-01,3811.0,44260.0,44260.0
2014-12-01,1003.0,12112.0,12112.0
2015-01-01,0.0,0.0,0.0
2015-02-01,2024.0,24693.0,24693.0
2015-03-01,0.0,0.0,0.0
2015-04-01,184.0,3124.0,3124.0
2015-05-01,0.0,0.0,0.0
2015-06-01,4692.0,53552.0,53552.0
2015-07-01,10225.0,124390.0,124390.0
2015-08-01,4166.0,52136.0,52136.0
2015-09-01,880.0,11211.0,11211.0
2015-10-01,0.0,0.0,0.0
2015-11-01,1032.0,12456.0,12456.0
2015-12-01,1288.0,15304.0,15304.0
2016-01-01,0.0,1270.0,1270.0
2016-02-01,1866.0,22009.0,22009.0
2016-03-01,300.0,3716.0,3716.0
2016-04-01,923.0,10967.0,10967.0
2016-05-01,9960.0,120944.0,120944.0
2016-06-01,73675.0,895156.0,895156.0
2016-07-01,7430.0,89105.0,89105.0
2016-08-01,8855.0,108739.0,108739.0
2016-09-01,10664.0,127583.0,127583.0
2016-10-01,2228.0,42650.0,42650.0
2016-11-01,1372.0,281.0,281.0
2016-12-01,0.0,361.0,361.0
2017-01-01,2056.339,29841.0,29841.0
2017-02-01,2456.853,35652.0,35652.0
2017-03-01,3760.799,54575.0,54575.0
2017-04-01,4109.817,59640.0,59640.0
2017-05-01,4052.572,58809.0,58809.0
2017-06-01,4135.485,60012.0,60012.0
2017-07-01,5379.2,78060.0,78060.0
