measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2011-01-01,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0
2011-03-01,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0
2011-12-01,1.0,10.0,10.0
2012-01-01,17.112,163.0,163.0
2012-02-01,26.239,250.0,250.0
2012-03-01,33.522,319.0,319.0
2012-04-01,34.717,330.0,330.0
2012-05-01,59.358,565.0,565.0
2012-06-01,61.394,584.0,584.0
2012-07-01,45.119,429.0,429.0
2012-08-01,45.077,429.0,429.0
2012-09-01,31.39,299.0,299.0
2012-10-01,34.963,333.0,333.0
2012-11-01,17.56,167.0,167.0
2012-12-01,30.549,291.0,291.0
2013-01-01,18.992,181.0,181.0
2013-02-01,28.687,274.0,274.0
2013-03-01,41.827,399.0,399.0
2013-04-01,61.563,587.0,587.0
2013-05-01,69.037,659.0,659.0
2013-06-01,64.717,617.0,617.0
2013-07-01,55.992,534.0,534.0
2013-08-01,51.429,491.0,491.0
2013-09-01,45.982,439.0,439.0
2013-10-01,29.649,283.0,283.0
2013-11-01,21.989,210.0,210.0
2013-12-01,18.136,173.0,173.0
2014-01-01,14.918,142.0,142.0
2014-02-01,24.899,237.0,237.0
2014-03-01,31.478,299.0,299.0
2014-04-01,38.927,370.0,370.0
2014-05-01,52.506,499.0,499.0
2014-06-01,55.303,526.0,526.0
2014-07-01,41.839,398.0,398.0
2014-08-01,38.258,364.0,364.0
2014-09-01,28.354,270.0,270.0
2014-10-01,22.578,215.0,215.0
2014-11-01,20.984,200.0,200.0
2014-12-01,16.956,161.0,161.0
2015-01-01,7.152,67.0,67.0
2015-02-01,23.578,220.0,220.0
2015-03-01,31.552,294.0,294.0
2015-04-01,48.118,448.0,448.0
2015-05-01,63.988,596.0,596.0
2015-06-01,63.584,593.0,593.0
2015-07-01,55.086,513.0,513.0
2015-08-01,58.053,541.0,541.0
2015-09-01,31.069,290.0,290.0
2015-10-01,25.403,237.0,237.0
2015-11-01,23.56,220.0,220.0
2015-12-01,34.857,325.0,325.0
2016-01-01,17.242,159.0,159.0
2016-02-01,13.16,121.0,121.0
2016-03-01,32.553,301.0,301.0
2016-04-01,33.05,305.0,305.0
2016-05-01,39.783,367.0,367.0
2016-06-01,41.704,385.0,385.0
2016-07-01,42.321,391.0,391.0
2016-08-01,36.748,339.0,339.0
2016-09-01,24.889,230.0,230.0
2016-10-01,23.357,216.0,216.0
2016-11-01,13.149,121.0,121.0
2016-12-01,19.044,176.0,176.0
2017-01-01,30.113,277.0,277.0
2017-02-01,27.724,255.0,255.0
2017-03-01,35.222,325.0,325.0
2017-04-01,44.739,412.0,412.0
2017-05-01,60.741,560.0,560.0
2017-06-01,60.53,558.0,558.0
2017-07-01,52.367,482.0,482.0
2017-08-01,60.624,559.0,559.0
2017-09-01,44.93,414.0,414.0
2017-10-01,30.934,285.0,285.0
2017-11-01,16.521,152.0,152.0
2017-12-01,8.555,79.0,79.0
2018-01-01,11.961,109.0,109.0
2018-02-01,25.003,228.0,228.0
2018-03-01,29.915,272.0,272.0
2018-04-01,34.809,317.0,317.0
2018-05-01,54.384,495.0,495.0
2018-06-01,50.284,458.0,458.0
2018-07-01,44.138,402.0,402.0
2018-08-01,46.372,422.0,422.0
2018-09-01,35.485,323.0,323.0
2018-10-01,29.003,264.0,264.0
2018-11-01,18.003,164.0,164.0
2018-12-01,15.643,142.0,142.0
2019-01-01,1.682,15.0,15.0
2019-02-01,3.299,29.0,29.0
2019-03-01,3.433,31.0,31.0
2019-04-01,4.618,41.0,41.0
2019-05-01,5.754,51.0,51.0
2019-06-01,4.894,44.0,44.0
2019-07-01,5.238,47.0,47.0
2019-08-01,4.598,41.0,41.0
2019-09-01,3.787,34.0,34.0
2019-10-01,2.745,24.0,24.0
2019-11-01,1.463,13.0,13.0
2019-12-01,1.489,13.0,13.0
2020-01-01,25.004,219.0,219.0
2020-02-01,25.631,225.0,225.0
2020-03-01,37.156,326.0,326.0
2020-04-01,50.094,439.0,439.0
2020-05-01,51.116,448.0,448.0
2020-06-01,56.687,497.0,497.0
2020-07-01,55.658,488.0,488.0
2020-08-01,47.419,416.0,416.0
2020-09-01,26.251,230.0,230.0
2020-10-01,28.602,251.0,251.0
2020-11-01,21.888,192.0,192.0
2020-12-01,21.494,188.0,188.0
2021-01-01,26.038,230.0,230.0
2021-02-01,38.087,337.0,337.0
2021-03-01,44.535,394.0,394.0
2021-04-01,59.616,527.0,527.0
2021-05-01,65.859,582.0,582.0
2021-06-01,58.037,513.0,513.0
2021-07-01,47.152,417.0,417.0
2021-08-01,49.655,439.0,439.0
2021-09-01,39.095,346.0,346.0
2021-10-01,29.863,264.0,264.0
2021-11-01,17.78,157.0,157.0
2021-12-01,24.283,215.0,215.0
2022-01-01,27.419,94.0,94.0
2022-02-01,36.343,124.0,124.0
2022-03-01,62.818,214.0,214.0
2022-04-01,80.932,276.0,276.0
2022-05-01,93.474,319.0,319.0
2022-06-01,77.617,265.0,265.0
2022-07-01,79.727,272.0,272.0
2022-08-01,61.911,211.0,211.0
2022-09-01,46.181,158.0,158.0
2022-10-01,36.78,125.0,125.0
2022-11-01,38.001,130.0,130.0
2022-12-01,36.797,126.0,126.0
2023-01-01,91.0,310.0,310.0
2023-02-01,68.0,232.0,232.0
2023-03-01,39.0,133.0,133.0
2023-04-01,20.0,68.0,68.0
2023-05-01,33.0,113.0,113.0
2023-06-01,26.0,89.0,89.0
2023-07-01,31.0,106.0,106.0
2023-08-01,29.0,99.0,99.0
2023-09-01,12.0,41.0,41.0
2023-10-01,28.0,96.0,96.0
2023-11-01,1.0,3.0,3.0
2023-12-01,13.0,44.0,44.0
2024-01-01,26.0,89.0,89.0
2024-02-01,15.0,51.0,51.0
2024-03-01,47.0,160.0,160.0
2024-04-01,37.0,126.0,126.0
2024-05-01,29.0,99.0,99.0
2024-06-01,27.0,92.0,92.0
2024-07-01,31.0,106.0,106.0
2024-08-01,37.0,126.0,126.0
2024-09-01,21.0,72.0,72.0
2024-10-01,25.0,85.0,85.0
2024-11-01,44.0,150.0,150.0
2024-12-01,34.0,116.0,116.0
