measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0,1400.0,17772.0,17772.0
2003-05-01,-40.0,0.0,0.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2003-07-01,0.0,0.0,0.0,160.0,2794.0,2794.0
2003-08-01,-44.0,0.0,0.0,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0,-35.0,0.0,0.0
2003-10-01,0.0,0.0,0.0,-50.0,0.0,0.0
2003-11-01,0.0,0.0,0.0,869.0,11732.0,11732.0
2003-12-01,0.0,0.0,0.0,-46.0,0.0,0.0
2004-01-01,0.0,0.0,0.0,1230.088,17349.0,17349.0
2004-02-01,0.0,0.0,0.0,1112.654,15693.0,15693.0
2004-03-01,0.0,0.0,0.0,1103.057,15557.0,15557.0
2004-04-01,0.0,0.0,0.0,1041.985,14696.0,14696.0
2004-05-01,0.0,0.0,0.0,1145.1470000000002,16151.0,16151.0
2004-06-01,0.0,0.0,0.0,1043.4840000000002,14717.0,14717.0
2004-07-01,0.0,0.0,0.0,1174.038,16558.0,16558.0
2004-08-01,0.0,0.0,0.0,1171.26,16519.0,16519.0
2004-09-01,0.0,0.0,0.0,1140.8120000000001,16090.0,16090.0
2004-10-01,0.0,0.0,0.0,1031.313,14546.0,14546.0
2004-11-01,0.0,0.0,0.0,1114.906,15725.0,15725.0
2004-12-01,0.0,0.0,0.0,1136.256,16026.0,16026.0
2005-01-01,0.0,0.0,0.0,317.601,4828.05,4828.05
2005-02-01,0.0,0.0,0.0,263.655,4007.97,4007.97
2005-03-01,0.0,0.0,0.0,326.515,4963.55,4963.55
2005-04-01,0.0,0.0,0.0,321.718,4890.63,4890.63
2005-05-01,0.0,0.0,0.0,379.25300000000004,5765.26,5765.26
2005-06-01,0.0,0.0,0.0,478.62800000000004,7275.92,7275.92
2005-07-01,0.0,0.0,0.0,599.864,9118.9,9118.9
2005-08-01,0.0,0.0,0.0,621.394,9446.19,9446.19
2005-09-01,0.0,0.0,0.0,472.84200000000004,7187.96,7187.96
2005-10-01,0.0,0.0,0.0,377.743,5742.3,5742.3
2005-11-01,0.0,0.0,0.0,322.27700000000004,4899.13,4899.13
2005-12-01,0.0,0.0,0.0,314.51,4781.05,4781.05
2006-01-01,0.0,0.0,0.0,369.389,5624.0,5624.0
2006-02-01,0.0,0.0,0.0,438.24600000000004,6673.0,6673.0
2006-03-01,0.0,0.0,0.0,499.86,7611.0,7611.0
2006-04-01,0.0,0.0,0.0,559.104,8513.0,8513.0
2006-05-01,0.0,0.0,0.0,647.5830000000001,9860.0,9860.0
2006-06-01,0.0,0.0,0.0,825.196,12565.0,12565.0
2006-07-01,0.0,0.0,0.0,1037.452,15797.0,15797.0
2006-08-01,0.0,0.0,0.0,1050.535,15996.0,15996.0
2006-09-01,0.0,0.0,0.0,714.787,10884.0,10884.0
2006-10-01,0.0,0.0,0.0,647.176,9854.0,9854.0
2006-11-01,0.0,0.0,0.0,480.629,7318.0,7318.0
2006-12-01,0.0,0.0,0.0,501.043,7629.0,7629.0
2007-01-01,0.0,0.0,0.0,250.577,3551.0,3551.0
2007-02-01,0.0,0.0,0.0,227.92700000000002,3229.0,3229.0
2007-03-01,0.0,0.0,0.0,210.839,2988.0,2988.0
2007-04-01,0.0,0.0,0.0,209.863,2973.0,2973.0
2007-05-01,0.0,0.0,0.0,234.085,3317.0,3317.0
2007-06-01,0.0,0.0,0.0,276.767,3922.0,3922.0
2007-07-01,0.0,0.0,0.0,377.017,5342.0,5342.0
2007-08-01,0.0,0.0,0.0,417.96200000000005,5922.0,5922.0
2007-09-01,0.0,0.0,0.0,329.362,4667.0,4667.0
2007-10-01,0.0,0.0,0.0,312.13800000000003,4423.0,4423.0
2007-11-01,0.0,0.0,0.0,296.764,4204.0,4204.0
2007-12-01,0.0,0.0,0.0,330.69800000000004,4686.0,4686.0
2008-01-01,0.0,0.0,0.0,183.883,2538.0,2538.0
2008-02-01,0.0,0.0,0.0,154.077,2127.0,2127.0
2008-03-01,0.0,0.0,0.0,144.6,1996.0,1996.0
2008-04-01,0.0,0.0,0.0,164.495,2271.0,2271.0
2008-05-01,0.0,0.0,0.0,130.749,1804.0,1804.0
2008-06-01,0.0,0.0,0.0,143.10500000000002,1975.0,1975.0
2008-07-01,0.0,0.0,0.0,187.441,2587.0,2587.0
2008-08-01,0.0,0.0,0.0,219.285,3026.0,3026.0
2008-09-01,0.0,0.0,0.0,197.506,2726.0,2726.0
2008-10-01,0.0,0.0,0.0,184.12800000000001,2542.0,2542.0
2008-11-01,0.0,0.0,0.0,160.353,2213.0,2213.0
2008-12-01,0.0,0.0,0.0,179.37800000000001,2476.0,2476.0
2009-01-01,,,,320.531,4331.0,4331.0
2009-02-01,,,,294.926,3985.0,3985.0
2009-03-01,,,,274.428,3709.0,3709.0
2009-04-01,,,,235.739,3185.0,3185.0
2009-05-01,,,,239.50400000000002,3236.0,3236.0
2009-06-01,,,,221.978,3000.0,3000.0
2009-07-01,,,,406.175,5489.0,5489.0
2009-08-01,,,,416.50100000000003,5628.0,5628.0
2009-09-01,,,,436.461,5898.0,5898.0
2009-10-01,,,,341.30600000000004,4612.0,4612.0
2009-11-01,,,,311.68600000000004,4212.0,4212.0
2009-12-01,,,,357.765,4835.0,4835.0
2010-01-01,,,,168.44500000000002,2058.0,2058.0
2010-02-01,,,,155.514,1899.0,1899.0
2010-03-01,,,,165.61100000000002,2023.0,2023.0
2010-04-01,,,,139.495,1704.0,1704.0
2010-05-01,,,,101.60300000000001,1241.0,1241.0
2010-06-01,,,,94.843,1159.0,1159.0
2010-07-01,,,,156.574,1913.0,1913.0
2010-08-01,,,,184.815,2257.0,2257.0
2010-09-01,,,,171.258,2092.0,2092.0
2010-10-01,,,,192.264,2348.0,2348.0
2010-11-01,,,,161.905,1978.0,1978.0
2010-12-01,,,,151.673,1852.0,1852.0
2011-01-01,,,,167.701,2472.0,2472.0
2011-02-01,,,,165.369,2439.0,2439.0
2011-03-01,,,,131.54,1940.0,1940.0
2011-04-01,,,,112.081,1652.0,1652.0
2011-05-01,,,,100.002,1475.0,1475.0
2011-06-01,,,,111.289,1641.0,1641.0
2011-07-01,,,,178.423,2631.0,2631.0
2011-08-01,,,,219.061,3230.0,3230.0
2011-09-01,,,,222.381,3279.0,3279.0
2011-10-01,,,,178.107,2627.0,2627.0
2011-11-01,,,,175.591,2589.0,2589.0
2011-12-01,,,,228.455,3369.0,3369.0
2012-01-01,,,,343.602,4331.0,4331.0
2012-02-01,,,,343.575,4331.0,4331.0
2012-03-01,,,,326.781,4119.0,4119.0
2012-04-01,,,,302.771,3816.0,3816.0
2012-05-01,,,,300.658,3789.0,3789.0
2012-06-01,,,,318.297,4012.0,4012.0
2012-07-01,,,,376.445,4745.0,4745.0
2012-08-01,,,,495.694,6248.0,6248.0
2012-09-01,,,,450.309,5675.0,5675.0
2012-10-01,,,,416.689,5252.0,5252.0
2012-11-01,,,,359.777,4535.0,4535.0
2012-12-01,,,,339.402,4278.0,4278.0
2013-01-01,,,,262.785,3443.0,3443.0
2013-02-01,,,,242.067,3171.0,3171.0
2013-03-01,,,,233.458,3059.0,3059.0
2013-04-01,,,,200.892,2632.0,2632.0
2013-05-01,,,,212.157,2780.0,2780.0
2013-06-01,,,,250.997,3288.0,3288.0
2013-07-01,,,,318.487,4173.0,4173.0
2013-08-01,,,,324.813,4255.0,4255.0
2013-09-01,,,,324.001,4245.0,4245.0
2013-10-01,,,,281.129,3683.0,3683.0
2013-11-01,,,,277.298,3633.0,3633.0
2013-12-01,,,,322.916,4231.0,4231.0
2014-01-01,,,,328.616,4241.0,4241.0
2014-02-01,,,,306.871,3961.0,3961.0
2014-03-01,,,,266.296,3436.0,3436.0
2014-04-01,,,,253.212,3268.0,3268.0
2014-05-01,,,,255.323,3296.0,3296.0
2014-06-01,,,,251.704,3249.0,3249.0
2014-07-01,,,,356.131,4596.0,4596.0
2014-08-01,,,,367.616,4744.0,4744.0
2014-09-01,,,,384.534,4962.0,4962.0
2014-10-01,,,,379.338,4896.0,4896.0
2014-11-01,,,,274.148,3538.0,3538.0
2014-12-01,,,,298.211,3848.0,3848.0
2015-01-01,,,,854.894,11017.0,11017.0
2015-02-01,,,,633.025,8158.0,8158.0
2015-03-01,,,,741.607,9557.0,9557.0
2015-04-01,,,,711.66,9172.0,9172.0
2015-05-01,,,,694.767,8954.0,8954.0
2015-06-01,,,,976.963,12591.0,12591.0
2015-07-01,,,,1101.89,14200.0,14200.0
2015-08-01,,,,1162.291,14979.0,14979.0
2015-09-01,,,,1154.261,14876.0,14876.0
2015-10-01,,,,1111.898,14330.0,14330.0
2015-11-01,,,,819.828,10565.0,10565.0
2015-12-01,,,,876.916,11302.0,11302.0
2016-01-01,,,,487.564,6288.0,6288.0
2016-02-01,,,,386.944,4991.0,4991.0
2016-03-01,,,,300.938,3881.0,3881.0
2016-04-01,,,,287.795,3712.0,3712.0
2016-05-01,,,,310.659,4007.0,4007.0
2016-06-01,,,,472.615,6096.0,6096.0
2016-07-01,,,,557.457,7190.0,7190.0
2016-08-01,,,,616.568,7952.0,7952.0
2016-09-01,,,,510.422,6583.0,6583.0
2016-10-01,,,,503.494,6493.0,6493.0
2016-11-01,,,,387.144,4993.0,4993.0
2016-12-01,,,,438.4,5654.0,5654.0
2017-01-01,,,,769.934,9753.0,9753.0
2017-02-01,,,,587.674,7445.0,7445.0
2017-03-01,,,,486.674,6165.0,6165.0
2017-04-01,,,,434.747,5508.0,5508.0
2017-05-01,,,,539.345,6833.0,6833.0
2017-06-01,,,,709.589,8989.0,8989.0
2017-07-01,,,,967.647,12258.0,12258.0
2017-08-01,,,,1092.338,13838.0,13838.0
2017-09-01,,,,898.79,11386.0,11386.0
2017-10-01,,,,851.215,10783.0,10783.0
2017-11-01,,,,739.771,9372.0,9372.0
2017-12-01,,,,784.276,9936.0,9936.0
2018-01-01,,,,569.562,7187.0,7187.0
2018-02-01,,,,500.089,6310.0,6310.0
2018-03-01,,,,520.11,6563.0,6563.0
2018-04-01,,,,391.427,4939.0,4939.0
2018-05-01,,,,357.317,4508.0,4508.0
2018-06-01,,,,488.795,6168.0,6168.0
2018-07-01,,,,852.945,10763.0,10763.0
