measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,259.887,2480.0,2480.0
2003-02-01,221.82,2117.0,2117.0
2003-03-01,202.756,1935.0,1935.0
2003-04-01,176.125,1681.0,1681.0
2003-05-01,185.97400000000002,1775.0,1775.0
2003-06-01,219.99300000000002,2099.0,2099.0
2003-07-01,271.612,2592.0,2592.0
2003-08-01,288.409,2752.0,2752.0
2003-09-01,213.751,2040.0,2040.0
2003-10-01,196.626,1876.0,1876.0
2003-11-01,201.67100000000002,1925.0,1925.0
2003-12-01,265.375,2532.0,2532.0
2004-01-01,215.417,2056.0,2056.0
2004-02-01,215.417,2056.0,2056.0
2004-03-01,215.417,2056.0,2056.0
2004-04-01,215.417,2056.0,2056.0
2004-05-01,215.417,2056.0,2056.0
2004-06-01,215.417,2056.0,2056.0
2004-07-01,215.417,2056.0,2056.0
2004-08-01,215.417,2056.0,2056.0
2004-09-01,215.417,2056.0,2056.0
2004-10-01,215.417,2056.0,2056.0
2004-11-01,215.417,2056.0,2056.0
2004-12-01,215.417,2056.0,2056.0
2005-01-01,293.04200000000003,2797.05,2797.05
2005-02-01,148.727,1419.58,1419.58
2005-03-01,180.001,1718.09,1718.09
2005-04-01,187.565,1790.29,1790.29
2005-05-01,221.013,2109.54,2109.54
2005-06-01,200.103,1909.96,1909.96
2005-07-01,320.418,3058.35,3058.35
2005-08-01,354.59,3384.52,3384.52
2005-09-01,352.129,3361.03,3361.03
2005-10-01,210.114,2005.51,2005.51
2005-11-01,167.477,1598.54,1598.54
2005-12-01,364.82,3482.16,3482.16
2006-01-01,226.822,2173.0,2173.0
2006-02-01,224.458,2151.0,2151.0
2006-03-01,196.80200000000002,1886.0,1886.0
2006-04-01,259.616,2488.0,2488.0
2006-05-01,234.62900000000002,2248.0,2248.0
2006-06-01,280.607,2689.0,2689.0
2006-07-01,272.209,2608.0,2608.0
2006-08-01,292.952,2807.0,2807.0
2006-09-01,208.116,1994.0,1994.0
2006-10-01,267.869,2567.0,2567.0
2006-11-01,233.80800000000002,2240.0,2240.0
2006-12-01,260.112,2492.0,2492.0
2007-01-01,310.642,2977.0,2977.0
2007-02-01,1184.045,11347.0,11347.0
2007-03-01,345.647,3314.0,3314.0
2007-04-01,249.27800000000002,2388.0,2388.0
2007-05-01,51.359,495.0,495.0
2007-06-01,157.09300000000002,1503.0,1503.0
2007-07-01,69.33,664.0,664.0
2007-08-01,329.336,3157.0,3157.0
2007-09-01,41.452000000000005,396.0,396.0
2007-10-01,81.37700000000001,781.0,781.0
2007-11-01,25.909000000000002,250.0,250.0
2007-12-01,54.533,524.0,524.0
2008-01-01,344.071,3245.0,3245.0
2008-02-01,134.82,1276.0,1276.0
2008-03-01,19.468,186.0,186.0
2008-04-01,40.662,384.0,384.0
2008-05-01,33.984,320.0,320.0
2008-06-01,365.004,3448.0,3448.0
2008-07-01,178.125,1683.0,1683.0
2008-08-01,70.677,670.0,670.0
2008-09-01,90.447,856.0,856.0
2008-10-01,25.969,245.0,245.0
2008-11-01,387.6,3664.0,3664.0
2008-12-01,312.173,2953.0,2953.0
2009-01-01,1293.363,12429.0,12429.0
2009-02-01,474.737,4559.0,4559.0
2009-03-01,375.142,3602.0,3602.0
2009-04-01,34.764,333.0,333.0
2009-05-01,98.19800000000001,946.0,946.0
2009-06-01,67.682,648.0,648.0
2009-07-01,122.195,1173.0,1173.0
2009-08-01,241.995,2324.0,2324.0
2009-09-01,31.027,298.0,298.0
2009-10-01,39.788000000000004,379.0,379.0
2009-11-01,51.082,490.0,490.0
2009-12-01,63.027,607.0,607.0
2010-01-01,256.79,1938.0,1938.0
2010-02-01,136.931,1033.0,1033.0
2010-03-01,32.116,239.0,239.0
2010-04-01,31.805000000000003,239.0,239.0
2010-05-01,74.90100000000001,566.0,566.0
2010-06-01,381.92,2878.0,2878.0
2010-07-01,539.225,4063.0,4063.0
2010-08-01,300.855,2265.0,2265.0
2010-09-01,240.15300000000002,1810.0,1810.0
2010-10-01,52.181000000000004,391.0,391.0
2010-11-01,93.061,701.0,701.0
2010-12-01,590.062,4443.0,4443.0
2011-01-01,17.064,210.0,210.0
2011-02-01,2.294,29.0,29.0
2011-03-01,4.879,64.0,64.0
2011-04-01,2.077,29.0,29.0
2011-05-01,10.65,140.0,140.0
2011-06-01,12.473,163.0,163.0
2011-07-01,22.288,286.0,286.0
2011-08-01,14.913,193.0,193.0
2011-09-01,2.319,29.0,29.0
2011-10-01,4.73,58.0,58.0
2011-11-01,3.889,53.0,53.0
2011-12-01,3.424,47.0,47.0
2012-01-01,6.45,88.0,88.0
2012-02-01,8.106,105.0,105.0
2012-03-01,2.875,35.0,35.0
2012-04-01,3.591,47.0,47.0
2012-05-01,7.226,93.0,93.0
2012-06-01,18.711,245.0,245.0
2012-07-01,47.514,619.0,619.0
2012-08-01,5.091,64.0,64.0
2012-09-01,7.339,93.0,93.0
2012-10-01,6.955,93.0,93.0
2012-11-01,4.671,58.0,58.0
2012-12-01,3.471,47.0,47.0
2013-01-01,26.102,313.0,313.0
2013-02-01,5.165,64.0,64.0
2013-03-01,6.385,75.0,75.0
2013-04-01,4.549,52.0,52.0
2013-05-01,8.507,99.0,99.0
2013-06-01,19.713,232.0,232.0
2013-07-01,31.42,371.0,371.0
2013-08-01,29.08,348.0,348.0
2013-09-01,11.507,139.0,139.0
2013-10-01,5.908,70.0,70.0
2013-11-01,6.243,75.0,75.0
2013-12-01,4.421,52.0,52.0
2014-01-01,151.383,1670.0,1670.0
2014-02-01,16.654,186.0,186.0
2014-03-01,22.315,249.0,249.0
2014-04-01,2.507,29.0,29.0
2014-05-01,3.358,35.0,35.0
2014-06-01,2.958,35.0,35.0
2014-07-01,19.448,215.0,215.0
2014-08-01,10.786,122.0,122.0
2014-09-01,3.882,41.0,41.0
2014-10-01,6.354,70.0,70.0
2014-11-01,12.342,139.0,139.0
2014-12-01,6.013,64.0,64.0
2015-01-01,30.703,302.0,302.0
2015-02-01,192.071,1914.0,1914.0
2015-03-01,10.364,104.0,104.0
2015-04-01,2.236,23.0,23.0
2015-05-01,13.903,139.0,139.0
2015-06-01,12.972,128.0,128.0
2015-07-01,43.633,435.0,435.0
2015-08-01,21.473,215.0,215.0
2015-09-01,4.071,41.0,41.0
