measured_on,"Wind-Wind Turbine, Onshore Generation","Wind-Wind Turbine, Onshore Quantity Consumed For Electricity","Wind-Wind Turbine, Onshore Total Fuel Consumed"
2003-01-01,227.0,2324.71,2324.71
2003-02-01,196.0,2007.24,2007.24
2003-03-01,381.0,3901.82,3901.82
2003-04-01,363.0,3717.48,3717.48
2003-05-01,363.0,3717.48,3717.48
2003-06-01,497.0,5089.78,5089.78
2003-07-01,370.0,3789.17,3789.17
2003-08-01,187.0,1915.07,1915.07
2003-09-01,216.0,2212.06,2212.06
2003-10-01,254.0,2601.21,2601.21
2003-11-01,219.0,2242.78,2242.78
2003-12-01,249.0,2550.01,2550.01
2004-01-01,99.558,997.77,997.77
2004-02-01,154.703,1550.43,1550.43
2004-03-01,220.198,2206.82,2206.82
2004-04-01,305.575,3062.47,3062.47
2004-05-01,484.997,4860.64,4860.64
2004-06-01,522.384,5235.33,5235.33
2004-07-01,450.062,4510.52,4510.52
2004-08-01,376.237,3770.65,3770.65
2004-09-01,274.385,2749.89,2749.89
2004-10-01,198.27200000000002,1987.08,1987.08
2004-11-01,118.786,1190.47,1190.47
2004-12-01,89.842,900.4,900.4
2005-01-01,183.352,1833.34,1833.34
2005-02-01,137.28300000000002,1372.69,1372.69
2005-03-01,241.971,2419.47,2419.47
2005-04-01,275.583,2755.55,2755.55
2005-05-01,283.877,2838.49,2838.49
2005-06-01,317.09700000000004,3170.66,3170.66
2005-07-01,254.08800000000002,2540.62,2540.62
2005-08-01,196.735,1967.15,1967.15
2005-09-01,233.609,2335.86,2335.86
2005-10-01,214.67700000000002,2146.56,2146.56
2005-11-01,190.067,1900.48,1900.48
2005-12-01,188.663,1886.44,1886.44
2006-01-01,187.851,1863.0,1863.0
2006-02-01,149.3,1481.0,1481.0
2006-03-01,208.76100000000002,2071.0,2071.0
2006-04-01,224.28300000000002,2225.0,2225.0
2006-05-01,229.174,2273.0,2273.0
2006-06-01,212.491,2108.0,2108.0
2006-07-01,196.703,1951.0,1951.0
2006-08-01,164.975,1636.0,1636.0
2006-09-01,180.857,1794.0,1794.0
2006-10-01,224.055,2222.0,2222.0
2006-11-01,220.92600000000002,2191.0,2191.0
2006-12-01,199.62400000000002,1980.0,1980.0
2007-01-01,47.792,472.0,472.0
2007-02-01,63.121,624.0,624.0
2007-03-01,91.08,900.0,900.0
2007-04-01,125.705,1242.0,1242.0
2007-05-01,150.406,1487.0,1487.0
2007-06-01,150.231,1485.0,1485.0
2007-07-01,138.56900000000002,1370.0,1370.0
2007-08-01,123.212,1218.0,1218.0
2007-09-01,99.723,986.0,986.0
2007-10-01,71.674,708.0,708.0
2007-11-01,38.631,382.0,382.0
2007-12-01,47.855,473.0,473.0
2008-01-01,126.039,1242.0,1242.0
2008-02-01,122.06200000000001,1203.0,1203.0
2008-03-01,209.329,2063.0,2063.0
2008-04-01,250.372,2467.0,2467.0
2008-05-01,321.08500000000004,3164.0,3164.0
2008-06-01,306.791,3023.0,3023.0
2008-07-01,325.464,3207.0,3207.0
2008-08-01,301.204,2968.0,2968.0
2008-09-01,188.70100000000002,1859.0,1859.0
2008-10-01,138.442,1364.0,1364.0
2008-11-01,103.558,1020.0,1020.0
2008-12-01,111.953,1103.0,1103.0
2009-01-01,57.275,559.0,559.0
2009-02-01,93.402,912.0,912.0
2009-03-01,169.056,1650.0,1650.0
2009-04-01,229.54600000000002,2240.0,2240.0
2009-05-01,266.825,2604.0,2604.0
2009-06-01,323.289,3155.0,3155.0
2009-07-01,333.88100000000003,3259.0,3259.0
2009-08-01,257.564,2514.0,2514.0
2009-09-01,182.127,1778.0,1778.0
2009-10-01,154.451,1507.0,1507.0
2009-11-01,89.62400000000001,875.0,875.0
2009-12-01,64.96,634.0,634.0
2010-01-01,193.413,1887.0,1887.0
2010-02-01,284.128,2772.0,2772.0
2010-03-01,512.8960000000001,5004.0,5004.0
2010-04-01,702.2660000000001,6851.0,6851.0
2010-05-01,885.192,8636.0,8636.0
2010-06-01,1115.232,10880.0,10880.0
2010-07-01,1188.817,11598.0,11598.0
2010-08-01,940.094,9172.0,9172.0
2010-09-01,708.2180000000001,6909.0,6909.0
2010-10-01,477.973,4663.0,4663.0
2010-11-01,391.869,3823.0,3823.0
2010-12-01,415.90200000000004,4058.0,4058.0
2011-01-01,92.082,895.0,895.0
2011-02-01,168.575,1638.0,1638.0
2011-03-01,239.841,2330.0,2330.0
2011-04-01,376.497,3658.0,3658.0
2011-05-01,402.339,3909.0,3909.0
2011-06-01,400.032,3887.0,3887.0
2011-07-01,340.772,3311.0,3311.0
2011-08-01,356.078,3460.0,3460.0
2011-09-01,204.832,1990.0,1990.0
2011-10-01,163.017,1584.0,1584.0
2011-11-01,167.994,1632.0,1632.0
2011-12-01,123.941,1204.0,1204.0
2012-01-01,90.925,865.0,865.0
2012-02-01,139.42,1327.0,1327.0
2012-03-01,178.12,1695.0,1695.0
2012-04-01,184.47,1755.0,1755.0
2012-05-01,315.399,3001.0,3001.0
2012-06-01,326.217,3104.0,3104.0
2012-07-01,239.739,2281.0,2281.0
2012-08-01,239.515,2279.0,2279.0
2012-09-01,166.793,1587.0,1587.0
2012-10-01,185.775,1768.0,1768.0
2012-11-01,93.307,888.0,888.0
2012-12-01,162.32,1545.0,1545.0
2013-01-01,105.355,1005.0,1005.0
2013-02-01,159.136,1518.0,1518.0
2013-03-01,232.025,2214.0,2214.0
2013-04-01,341.507,3258.0,3258.0
2013-05-01,382.965,3654.0,3654.0
2013-06-01,359.002,3425.0,3425.0
2013-07-01,310.599,2963.0,2963.0
2013-08-01,285.287,2722.0,2722.0
2013-09-01,255.071,2434.0,2434.0
2013-10-01,164.469,1569.0,1569.0
2013-11-01,121.981,1164.0,1164.0
2013-12-01,100.603,960.0,960.0
2014-01-01,99.445,946.0,946.0
2014-02-01,165.994,1579.0,1579.0
2014-03-01,209.85,1996.0,1996.0
2014-04-01,259.515,2468.0,2468.0
2014-05-01,350.043,3329.0,3329.0
2014-06-01,368.689,3506.0,3506.0
2014-07-01,278.928,2653.0,2653.0
2014-08-01,255.054,2426.0,2426.0
2014-09-01,189.027,1798.0,1798.0
2014-10-01,150.518,1431.0,1431.0
2014-11-01,139.896,1330.0,1330.0
2014-12-01,113.041,1075.0,1075.0
2015-01-01,32.6,304.0,304.0
2015-02-01,107.467,1001.0,1001.0
2015-03-01,143.813,1340.0,1340.0
2015-04-01,219.317,2044.0,2044.0
2015-05-01,291.652,2718.0,2718.0
2015-06-01,289.811,2701.0,2701.0
2015-07-01,251.081,2340.0,2340.0
2015-08-01,264.603,2466.0,2466.0
2015-09-01,141.611,1320.0,1320.0
2015-10-01,115.786,1079.0,1079.0
2015-11-01,107.385,1001.0,1001.0
2015-12-01,158.874,1481.0,1481.0
2016-01-01,87.845,811.0,811.0
2016-02-01,67.051,619.0,619.0
2016-03-01,165.858,1531.0,1531.0
2016-04-01,168.388,1555.0,1555.0
2016-05-01,202.694,1871.0,1871.0
2016-06-01,212.479,1962.0,1962.0
2016-07-01,215.623,1991.0,1991.0
2016-08-01,187.231,1729.0,1729.0
