measured_on,Municiapl Landfill Gas Generation,Municiapl Landfill Gas Quantity Consumed For Electricity,Municiapl Landfill Gas Total Fuel Consumed
2006-01-01,0.0,0.0,0.0
2006-02-01,4145.943,45301.0,45301.0
2006-03-01,4573.254,49970.0,49970.0
2006-04-01,3364.808,36766.0,36766.0
2006-05-01,4113.765,44949.0,44949.0
2006-06-01,4309.33,47086.0,47086.0
2006-07-01,4472.37,48868.0,48868.0
2006-08-01,4445.475,48574.0,48574.0
2006-09-01,4252.202,46462.0,46462.0
2006-10-01,4412.396000000001,48212.0,48212.0
2006-11-01,4456.465,48694.0,48694.0
2006-12-01,4293.993,46919.0,46919.0
2007-01-01,4162.359,41509.0,41509.0
2007-02-01,3359.654,33504.0,33504.0
2007-03-01,4230.513,42188.0,42188.0
2007-04-01,4209.72,41981.0,41981.0
2007-05-01,4426.518,44143.0,44143.0
2007-06-01,4211.899,42003.0,42003.0
2007-07-01,4598.399,45857.0,45857.0
2007-08-01,4534.03,45215.0,45215.0
2007-09-01,4281.728,42699.0,42699.0
2007-10-01,3860.2760000000003,38496.0,38496.0
2007-11-01,4296.085,42843.0,42843.0
2007-12-01,4262.818,42511.0,42511.0
2008-01-01,3909.846,43431.0,43431.0
2008-02-01,3700.9300000000003,41111.0,41111.0
2008-03-01,4162.61,46239.0,46239.0
2008-04-01,4052.6290000000004,45018.0,45018.0
2008-05-01,4344.448,48259.0,48259.0
2008-06-01,4268.798,47419.0,47419.0
2008-07-01,4442.2970000000005,49346.0,49346.0
2008-08-01,4544.031,50476.0,50476.0
2008-09-01,4225.997,46943.0,46943.0
2008-10-01,4185.7480000000005,46496.0,46496.0
2008-11-01,4444.353,49369.0,49369.0
2008-12-01,4383.313,48691.0,48691.0
2009-01-01,3610.534,47127.0,47127.0
2009-02-01,3178.413,41488.0,41488.0
2009-03-01,3767.969,49183.0,49183.0
2009-04-01,3823.9010000000003,49913.0,49913.0
2009-05-01,4355.059,56846.0,56846.0
2009-06-01,3983.0240000000003,51990.0,51990.0
2009-07-01,4196.831,54781.0,54781.0
2009-08-01,4161.27,54316.0,54316.0
2009-09-01,4098.57,53498.0,53498.0
2009-10-01,4276.986,55827.0,55827.0
2009-11-01,4058.8360000000002,52980.0,52980.0
2009-12-01,4023.607,52520.0,52520.0
2010-01-01,3258.53,43546.0,43546.0
2010-02-01,2814.674,37615.0,37615.0
2010-03-01,3350.1780000000003,44771.0,44771.0
2010-04-01,3228.581,43146.0,43146.0
2010-05-01,3964.5750000000003,52982.0,52982.0
2010-06-01,3745.7160000000003,50056.0,50056.0
2010-07-01,3848.7630000000004,51434.0,51434.0
2010-08-01,3837.4730000000004,51283.0,51283.0
2010-09-01,3917.034,52346.0,52346.0
2010-10-01,3746.469,50067.0,50067.0
2010-11-01,3837.7870000000003,51287.0,51287.0
2010-12-01,3714.2200000000003,49635.0,49635.0
2011-01-01,2672.456,29411.0,29411.0
2011-02-01,2497.527,27487.0,27487.0
2011-03-01,2769.527,30481.0,30481.0
2011-04-01,2978.647,32782.0,32782.0
2011-05-01,3152.686,34697.0,34697.0
2011-06-01,3323.691,36579.0,36579.0
2011-07-01,3501.305,38534.0,38534.0
2011-08-01,3167.705,34863.0,34863.0
2011-09-01,3240.18,35660.0,35660.0
2011-10-01,3430.024,37750.0,37750.0
2011-11-01,3218.057,35417.0,35417.0
2011-12-01,3383.195,37234.0,37234.0
2012-01-01,3623.872,39929.0,39929.0
2012-02-01,3141.497,34614.0,34614.0
2012-03-01,3202.395,35285.0,35285.0
2012-04-01,3639.108,40097.0,40097.0
2012-05-01,3775.409,41598.0,41598.0
2012-06-01,3929.619,43297.0,43297.0
2012-07-01,4109.352,45278.0,45278.0
2012-08-01,3499.338,38556.0,38556.0
2012-09-01,4011.12,44196.0,44196.0
2012-10-01,3826.777,42164.0,42164.0
2012-11-01,3724.778,41041.0,41041.0
2012-12-01,3724.735,41040.0,41040.0
2013-01-01,3421.229,40905.0,40905.0
2013-02-01,2265.816,27090.0,27090.0
2013-03-01,3339.733,39930.0,39930.0
2013-04-01,3404.288,40702.0,40702.0
2013-05-01,3800.192,45435.0,45435.0
2013-06-01,3877.194,46356.0,46356.0
2013-07-01,3824.851,45730.0,45730.0
2013-08-01,3771.861,45097.0,45097.0
2013-09-01,3585.864,42873.0,42873.0
2013-10-01,3800.073,45434.0,45434.0
2013-11-01,3630.719,43409.0,43409.0
2013-12-01,3640.18,43522.0,43522.0
2014-01-01,2252.144,25473.0,25473.0
2014-02-01,2092.259,23666.0,23666.0
2014-03-01,2464.488,27876.0,27876.0
2014-04-01,2354.798,26635.0,26635.0
2014-05-01,2906.126,32872.0,32872.0
2014-06-01,2665.363,30148.0,30148.0
2014-07-01,2886.235,32647.0,32647.0
2014-08-01,2802.403,31698.0,31698.0
2014-09-01,2764.971,31275.0,31275.0
2014-10-01,2848.364,32218.0,32218.0
2014-11-01,2740.246,30995.0,30995.0
2014-12-01,2755.603,31169.0,31169.0
2015-01-01,1337.273,14948.0,14948.0
2015-02-01,1156.842,12931.0,12931.0
2015-03-01,1394.469,15587.0,15587.0
2015-04-01,1376.862,15391.0,15391.0
2015-05-01,1565.11,17495.0,17495.0
2015-06-01,1476.015,16499.0,16499.0
2015-07-01,1603.465,17923.0,17923.0
2015-08-01,1599.345,17877.0,17877.0
2015-09-01,1526.745,17066.0,17066.0
2015-10-01,1531.642,17121.0,17121.0
2015-11-01,1525.588,17053.0,17053.0
2015-12-01,1573.644,17590.0,17590.0
2016-01-01,1085.716,13075.0,13075.0
2016-02-01,1021.811,12306.0,12306.0
2016-03-01,1142.741,13762.0,13762.0
2016-04-01,1035.86,12475.0,12475.0
2016-05-01,1292.641,15567.0,15567.0
2016-06-01,1200.749,14461.0,14461.0
2016-07-01,1279.869,15413.0,15413.0
2016-08-01,1255.58,15121.0,15121.0
2016-09-01,1189.569,14326.0,14326.0
2016-10-01,1275.09,15356.0,15356.0
2016-11-01,1225.857,14763.0,14763.0
2016-12-01,1247.517,15024.0,15024.0
2017-01-01,1694.58,19907.0,19907.0
2017-02-01,1571.646,18462.0,18462.0
2017-03-01,1634.462,19200.0,19200.0
2017-04-01,1755.373,20621.0,20621.0
2017-05-01,1910.847,22447.0,22447.0
2017-06-01,1896.696,22281.0,22281.0
2017-07-01,1997.761,23468.0,23468.0
2017-08-01,1941.928,22812.0,22812.0
2017-09-01,1800.848,21155.0,21155.0
2017-10-01,1877.721,22058.0,22058.0
2017-11-01,1892.29,22229.0,22229.0
2017-12-01,1910.848,22447.0,22447.0
2018-01-01,1511.108,16677.0,16677.0
2018-02-01,1427.788,15758.0,15758.0
2018-03-01,1638.877,18088.0,18088.0
2018-04-01,1646.667,18174.0,18174.0
2018-05-01,1660.524,18327.0,18327.0
2018-06-01,1710.936,18884.0,18884.0
2018-07-01,1787.413,19727.0,19727.0
2018-08-01,1746.542,19277.0,19277.0
2018-09-01,1638.187,18081.0,18081.0
2018-10-01,1773.247,19571.0,19571.0
2018-11-01,1691.329,18667.0,18667.0
2018-12-01,1754.382,19363.0,19363.0
2019-01-01,2495.086,29467.0,29467.0
2019-02-01,2423.587,28622.0,28622.0
2019-03-01,2268.485,26791.0,26791.0
2019-04-01,1794.156,21189.0,21189.0
