measured_on,"Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Municiapl Landfill Gas-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2003-01-01,1865.14,25446.0,25446.0
2003-02-01,1720.862,23478.0,23478.0
2003-03-01,1897.0430000000001,25882.0,25882.0
2003-04-01,1794.006,24476.0,24476.0
2003-05-01,2054.106,28024.0,28024.0
2003-06-01,2140.1730000000002,29199.0,29199.0
2003-07-01,2747.788,37488.0,37488.0
2003-08-01,2581.451,35219.0,35219.0
2003-09-01,2358.9570000000003,32183.0,32183.0
2003-10-01,2219.9860000000003,30287.0,30287.0
2003-11-01,1879.218,25638.0,25638.0
2003-12-01,1995.27,27222.0,27222.0
2004-01-01,2070.0,26808.0,26808.0
2004-02-01,2070.0,26808.0,26808.0
2004-03-01,2070.0,26808.0,26808.0
2004-04-01,2070.0,26808.0,26808.0
2004-05-01,2070.0,26808.0,26808.0
2004-06-01,2070.0,26808.0,26808.0
2004-07-01,2070.0,26808.0,26808.0
2004-08-01,2070.0,26808.0,26808.0
2004-09-01,2070.0,26808.0,26808.0
2004-10-01,2070.0,26808.0,26808.0
2004-11-01,2070.0,26808.0,26808.0
2004-12-01,2070.0,26808.0,26808.0
2005-01-01,2204.359,27438.87,27438.87
2005-02-01,1880.018,23401.62,23401.62
2005-03-01,2100.271,26143.23,26143.23
2005-04-01,1939.181,24138.06,24138.06
2005-05-01,2124.684,26447.11,26447.11
2005-06-01,2060.164,25643.99,25643.99
2005-07-01,2213.3520000000003,27550.81,27550.81
2005-08-01,2132.065,26538.99,26538.99
2005-09-01,2029.871,25266.92,25266.92
2005-10-01,1751.76,21805.12,21805.12
2005-11-01,1950.5780000000002,24279.92,24279.92
2005-12-01,2182.695,27169.21,27169.21
2006-01-01,2008.675,25762.0,25762.0
2006-02-01,1856.3210000000001,23808.0,23808.0
2006-03-01,2047.6470000000002,26262.0,26262.0
2006-04-01,1506.5720000000001,19322.0,19322.0
2006-05-01,1841.913,23623.0,23623.0
2006-06-01,1929.476,24746.0,24746.0
2006-07-01,2002.476,25682.0,25682.0
2006-08-01,1990.4340000000002,25528.0,25528.0
2006-09-01,1903.8970000000002,24418.0,24418.0
2006-10-01,1975.624,25338.0,25338.0
2006-11-01,1995.355,25591.0,25591.0
2006-12-01,1922.6090000000002,24658.0,24658.0
2007-01-01,2254.197,23645.0,23645.0
2007-02-01,2059.167,21599.0,21599.0
2007-03-01,2223.791,23326.0,23326.0
2007-04-01,2082.054,21839.0,21839.0
2007-05-01,2069.621,21708.0,21708.0
2007-06-01,2191.3630000000003,22986.0,22986.0
2007-07-01,2238.575,23481.0,23481.0
2007-08-01,2247.6730000000002,23577.0,23577.0
2007-09-01,2166.599,22726.0,22726.0
2007-10-01,1918.8670000000002,20127.0,20127.0
2007-11-01,2207.931,23160.0,23160.0
2007-12-01,2239.1620000000003,23487.0,23487.0
2008-01-01,1737.8870000000002,22805.0,22805.0
2008-02-01,1805.449,23691.0,23691.0
2008-03-01,1952.3970000000002,25619.0,25619.0
2008-04-01,1867.6550000000002,24507.0,24507.0
2008-05-01,1674.672,21975.0,21975.0
2008-06-01,1798.9250000000002,23605.0,23605.0
2008-07-01,1893.067,24841.0,24841.0
2008-08-01,1947.372,25553.0,25553.0
2008-09-01,1769.8590000000002,23224.0,23224.0
2008-10-01,1887.343,24766.0,24766.0
2008-11-01,1951.489,25607.0,25607.0
2008-12-01,1997.885,26216.0,26216.0
2009-01-01,1349.64,17245.0,17245.0
2009-02-01,1631.63,20848.0,20848.0
2009-03-01,1770.942,22629.0,22629.0
2009-04-01,1607.928,20546.0,20546.0
2009-05-01,1694.0220000000002,21646.0,21646.0
2009-06-01,1802.968,23038.0,23038.0
2009-07-01,1855.0620000000001,23703.0,23703.0
2009-08-01,1646.438,21038.0,21038.0
2009-09-01,1729.614,22100.0,22100.0
2009-10-01,1775.8770000000002,22691.0,22691.0
2009-11-01,1703.1460000000002,21762.0,21762.0
2009-12-01,1779.7330000000002,22741.0,22741.0
2010-01-01,1715.3480000000002,19164.0,19164.0
2010-02-01,1517.126,16949.0,16949.0
2010-03-01,1475.208,16481.0,16481.0
2010-04-01,1526.7450000000001,17057.0,17057.0
2010-05-01,1558.837,17416.0,17416.0
2010-06-01,1756.462,19623.0,19623.0
2010-07-01,1835.515,20507.0,20507.0
2010-08-01,1846.538,20630.0,20630.0
2010-09-01,1741.673,19458.0,19458.0
