measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2022-05-01,501.165,1710.0,1710.0
2022-06-01,504.621,1722.0,1722.0
2022-07-01,399.413,1363.0,1363.0
2022-08-01,448.885,1532.0,1532.0
2022-09-01,440.49,1503.0,1503.0
2022-10-01,367.471,1254.0,1254.0
2022-11-01,492.678,1681.0,1681.0
2022-12-01,482.277,1646.0,1646.0
2023-01-01,497.0,1696.0,1696.0
2023-02-01,400.0,1365.0,1365.0
2023-03-01,520.0,1774.0,1774.0
2023-04-01,811.0,2767.0,2767.0
2023-05-01,789.0,2692.0,2692.0
2023-06-01,374.0,1276.0,1276.0
2023-07-01,453.0,1546.0,1546.0
2023-08-01,380.0,1297.0,1297.0
2023-09-01,235.0,802.0,802.0
2023-10-01,297.0,1013.0,1013.0
2023-11-01,265.0,904.0,904.0
2023-12-01,486.0,1658.0,1658.0
2024-01-01,491.04,1675.0,1675.0
2024-02-01,272.25,929.0,929.0
2024-03-01,562.32,1919.0,1919.0
2024-04-01,537.57,1834.0,1834.0
2024-05-01,528.66,1804.0,1804.0
2024-06-01,1536.48,5242.0,5242.0
2024-07-01,303.93,1037.0,1037.0
2024-08-01,580.14,1979.0,1979.0
2024-09-01,519.75,1773.0,1773.0
2024-10-01,439.56,1500.0,1500.0
2024-11-01,425.7,1452.0,1452.0
2024-12-01,595.98,2033.0,2033.0
