measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2017-10-01,744.621,6860.0,6860.0
2017-11-01,446.019,4109.0,4109.0
2017-12-01,338.36,3117.0,3117.0
2018-01-01,440.315,4009.0,4009.0
2018-02-01,526.097,4790.0,4790.0
2018-03-01,870.288,7923.0,7923.0
2018-04-01,1051.797,9576.0,9576.0
2018-05-01,1104.672,10057.0,10057.0
2018-06-01,1012.207,9215.0,9215.0
2018-07-01,1233.65,11231.0,11231.0
2018-08-01,958.537,8727.0,8727.0
2018-09-01,788.854,7182.0,7182.0
2018-10-01,578.044,5263.0,5263.0
2018-11-01,321.094,2923.0,2923.0
2018-12-01,242.445,2207.0,2207.0
2019-01-01,342.24,3048.0,3048.0
2019-02-01,215.571,1920.0,1920.0
2019-03-01,624.94,5565.0,5565.0
2019-04-01,769.753,6855.0,6855.0
2019-05-01,961.047,8558.0,8558.0
2019-06-01,1099.293,9789.0,9789.0
2019-07-01,1087.742,9686.0,9686.0
2019-08-01,1027.896,9153.0,9153.0
2019-09-01,685.221,6102.0,6102.0
2019-10-01,517.129,4605.0,4605.0
2019-11-01,314.795,2803.0,2803.0
2019-12-01,273.373,2434.0,2434.0
2020-01-01,270.732,2374.0,2374.0
2020-02-01,600.384,5264.0,5264.0
2020-03-01,728.439,6386.0,6386.0
2020-04-01,963.05,8443.0,8443.0
2020-05-01,1001.77,8783.0,8783.0
2020-06-01,1085.807,9519.0,9519.0
2020-07-01,1047.011,9179.0,9179.0
2020-08-01,1036.745,9089.0,9089.0
2020-09-01,731.089,6409.0,6409.0
2020-10-01,547.119,4797.0,4797.0
2020-11-01,418.707,3671.0,3671.0
2020-12-01,262.147,2298.0,2298.0
2021-01-01,341.819,3023.0,3023.0
2021-02-01,512.143,4529.0,4529.0
2021-03-01,877.742,7763.0,7763.0
2021-04-01,793.279,7016.0,7016.0
2021-05-01,1007.144,8907.0,8907.0
2021-06-01,1251.606,11069.0,11069.0
2021-07-01,1136.471,10051.0,10051.0
2021-08-01,1046.311,9254.0,9254.0
2021-09-01,891.17,7882.0,7882.0
2021-10-01,597.801,5287.0,5287.0
2021-11-01,367.506,3250.0,3250.0
2021-12-01,234.008,2070.0,2070.0
2022-01-01,368.809,1258.0,1258.0
2022-02-01,554.888,1893.0,1893.0
2022-03-01,729.211,2488.0,2488.0
2022-04-01,617.619,2107.0,2107.0
2022-05-01,912.165,3112.0,3112.0
2022-06-01,1143.711,3902.0,3902.0
2022-07-01,1111.89,3794.0,3794.0
2022-08-01,982.913,3354.0,3354.0
2022-09-01,922.395,3147.0,3147.0
2022-10-01,615.061,2099.0,2099.0
2022-11-01,331.482,1131.0,1131.0
2022-12-01,158.856,542.0,542.0
2023-01-01,335.0,1143.0,1143.0
2023-02-01,679.0,2317.0,2317.0
2023-03-01,830.0,2832.0,2832.0
2023-04-01,851.0,2904.0,2904.0
2023-05-01,974.0,3323.0,3323.0
2023-06-01,927.0,3163.0,3163.0
2023-07-01,928.0,3166.0,3166.0
2023-08-01,837.0,2856.0,2856.0
2023-09-01,684.0,2334.0,2334.0
2023-10-01,594.0,2027.0,2027.0
2023-11-01,483.0,1648.0,1648.0
2023-12-01,300.0,1024.0,1024.0
2024-01-01,254.0,867.0,867.0
2024-02-01,560.0,1911.0,1911.0
2024-03-01,789.0,2692.0,2692.0
2024-04-01,780.0,2661.0,2661.0
2024-05-01,904.0,3084.0,3084.0
2024-06-01,856.0,2921.0,2921.0
2024-07-01,946.0,3228.0,3228.0
2024-08-01,829.0,2829.0,2829.0
2024-09-01,1010.0,3446.0,3446.0
2024-10-01,738.0,2518.0,2518.0
2024-11-01,344.0,1174.0,1174.0
2024-12-01,231.0,788.0,788.0
