measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,15571.0,159462.61,159462.61
2003-02-01,12343.0,126404.66,126404.66
2003-03-01,20337.0,208271.22,208271.22
2003-04-01,20337.0,208271.22,208271.22
2003-05-01,36218.0,370908.54,370908.54
2003-06-01,23371.0,239342.41,239342.41
2003-07-01,10273.0,105205.79,105205.79
2003-08-01,16091.0,164787.93,164787.93
2003-09-01,10844.0,111053.4,111053.4
2003-10-01,23831.0,244053.27,244053.27
2003-11-01,31412.0,321690.29,321690.29
2003-12-01,35572.0,364292.85,364292.85
2004-01-01,33388.0,334614.54,334614.54
2004-02-01,23427.0,234785.39,234785.39
2004-03-01,24326.0,243795.17,243795.17
2004-04-01,25300.0,253556.6,253556.6
2004-05-01,17782.0,178211.2,178211.2
2004-06-01,18288.0,183282.34,183282.34
2004-07-01,13362.0,133913.96,133913.96
2004-08-01,16636.0,166725.99,166725.99
2004-09-01,6584.0,65984.85,65984.85
2004-10-01,6650.0,66646.3,66646.3
2004-11-01,5770.0,57826.94,57826.94
2004-12-01,6379.0,63930.34,63930.34
2005-01-01,23014.0,230116.99,230116.99
2005-02-01,20610.0,206079.39,206079.39
2005-03-01,22948.0,229457.05,229457.05
2005-04-01,22151.0,221487.85,221487.85
2005-05-01,18667.0,186651.33,186651.33
2005-06-01,22205.0,222027.8,222027.8
2005-07-01,14050.0,140485.95,140485.95
2005-08-01,9667.0,96660.33,96660.33
2005-09-01,10932.0,109309.07,109309.07
2005-10-01,14050.0,140485.95,140485.95
2005-11-01,1111.0,11108.89,11108.89
2005-12-01,1049.0,10488.95,10488.95
2006-01-01,33286.0,330164.0,330164.0
2006-02-01,31110.0,308580.0,308580.0
2006-03-01,27007.0,267882.0,267882.0
2006-04-01,20440.0,202744.0,202744.0
2006-05-01,20983.0,208130.0,208130.0
2006-06-01,28745.0,285122.0,285122.0
2006-07-01,33523.0,332515.0,332515.0
2006-08-01,28784.0,285508.0,285508.0
2006-09-01,9880.0,98000.0,98000.0
2006-10-01,22155.0,219755.0,219755.0
2006-11-01,34549.0,342692.0,342692.0
2006-12-01,34591.0,343108.0,343108.0
2007-01-01,38321.0,378765.0,378765.0
2007-02-01,22828.0,225632.0,225632.0
2007-03-01,25966.0,256648.0,256648.0
2007-04-01,29438.0,290965.0,290965.0
2007-05-01,28929.0,285934.0,285934.0
2007-06-01,9908.0,97931.0,97931.0
2007-07-01,9644.0,95321.0,95321.0
2007-08-01,8748.0,86465.0,86465.0
2007-09-01,5371.0,53087.0,53087.0
2007-10-01,9322.0,92139.0,92139.0
2007-11-01,18302.0,180897.0,180897.0
2007-12-01,22361.0,221016.0,221016.0
2008-01-01,29602.0,291698.0,291698.0
2008-02-01,26817.0,264255.0,264255.0
2008-03-01,32171.0,317013.0,317013.0
2008-04-01,37.0,365.0,365.0
2008-05-01,22129.0,218059.0,218059.0
2008-06-01,10072.0,99249.0,99249.0
2008-07-01,16346.0,161073.0,161073.0
2008-08-01,21410.0,210974.0,210974.0
2008-09-01,9499.0,93603.0,93603.0
2008-10-01,12358.0,121776.0,121776.0
2008-11-01,22845.0,225115.0,225115.0
2008-12-01,22927.0,225923.0,225923.0
2009-01-01,24830.0,242341.0,242341.0
2009-02-01,12990.0,126782.0,126782.0
2009-03-01,25620.0,250051.0,250051.0
2009-04-01,30390.0,296606.0,296606.0
2009-05-01,26405.0,257713.0,257713.0
2009-06-01,25344.0,247357.0,247357.0
2009-07-01,16904.0,164983.0,164983.0
2009-08-01,20719.0,202217.0,202217.0
2009-09-01,11528.0,112513.0,112513.0
2009-10-01,23543.0,229780.0,229780.0
2009-11-01,27304.0,266487.0,266487.0
2009-12-01,26629.0,259899.0,259899.0
2010-01-01,17212.0,167920.0,167920.0
2010-02-01,16997.0,165823.0,165823.0
2010-03-01,27919.0,272378.0,272378.0
2010-04-01,27498.0,268270.0,268270.0
2010-05-01,11247.0,109726.0,109726.0
2010-06-01,12833.0,125199.0,125199.0
2010-07-01,12103.0,118077.0,118077.0
2010-08-01,13960.0,136194.0,136194.0
2010-09-01,11339.0,110623.0,110623.0
2010-10-01,30944.0,301890.0,301890.0
2010-11-01,29728.0,290026.0,290026.0
2010-12-01,30458.0,297148.0,297148.0
2011-01-01,20055.0,194854.0,194854.0
2011-02-01,9335.0,90699.0,90699.0
2011-03-01,26199.0,254549.0,254549.0
2011-04-01,32239.0,313234.0,313234.0
2011-05-01,34510.0,335299.0,335299.0
2011-06-01,26633.0,258766.0,258766.0
2011-07-01,16478.0,160100.0,160100.0
2011-08-01,15177.0,147460.0,147460.0
2011-09-01,30260.0,294006.0,294006.0
2011-10-01,17981.0,174703.0,174703.0
2011-11-01,11088.0,107731.0,107731.0
2011-12-01,30825.0,299496.0,299496.0
2012-01-01,24766.0,235673.0,235673.0
2012-02-01,12874.0,122509.0,122509.0
2012-03-01,20042.0,190720.0,190720.0
2012-04-01,11123.0,105846.0,105846.0
2012-05-01,18596.0,176960.0,176960.0
2012-06-01,18365.0,174761.0,174761.0
2012-07-01,7275.0,69229.0,69229.0
2012-08-01,9423.0,89669.0,89669.0
2012-09-01,9650.0,91829.0,91829.0
2012-10-01,18672.0,177683.0,177683.0
2012-11-01,21858.0,208001.0,208001.0
2012-12-01,26460.0,251793.0,251793.0
2013-01-01,19211.0,183292.0,183292.0
2013-02-01,16919.0,161424.0,161424.0
2013-03-01,19371.0,184819.0,184819.0
2013-04-01,26459.0,252445.0,252445.0
2013-05-01,16503.0,157455.0,157455.0
2013-06-01,26871.0,256376.0,256376.0
2013-07-01,30786.0,293729.0,293729.0
2013-08-01,11707.0,111696.0,111696.0
2013-09-01,7834.0,74744.0,74744.0
2013-10-01,4789.0,45692.0,45692.0
2013-11-01,19801.0,188921.0,188921.0
2013-12-01,21622.0,206296.0,206296.0
2014-01-01,26370.0,250779.0,250779.0
2014-02-01,13243.0,125941.0,125941.0
2014-03-01,8385.0,79741.0,79741.0
2014-04-01,29056.0,276323.0,276323.0
2014-05-01,35634.0,338879.0,338879.0
2014-06-01,26658.0,253518.0,253518.0
2014-07-01,14720.0,139987.0,139987.0
2014-08-01,14656.0,139379.0,139379.0
2014-09-01,9081.0,86360.0,86360.0
2014-10-01,11131.0,105856.0,105856.0
2014-11-01,12565.0,119493.0,119493.0
2014-12-01,21737.0,206719.0,206719.0
2015-01-01,23288.0,217021.0,217021.0
2015-02-01,7006.0,65289.0,65289.0
2015-03-01,6971.0,64963.0,64963.0
2015-04-01,23123.0,215483.0,215483.0
2015-05-01,12036.0,112163.0,112163.0
2015-06-01,26847.0,250187.0,250187.0
2015-07-01,21635.0,201617.0,201617.0
2015-08-01,9589.0,89360.0,89360.0
2015-09-01,6811.0,63472.0,63472.0
2015-10-01,10069.0,93833.0,93833.0
2015-11-01,20589.0,191869.0,191869.0
2015-12-01,24889.0,231941.0,231941.0
2016-01-01,23742.0,219186.0,219186.0
2016-02-01,19748.0,182314.0,182314.0
2016-03-01,27268.0,251738.0,251738.0
2016-04-01,18230.0,168299.0,168299.0
2016-05-01,10895.0,100583.0,100583.0
2016-06-01,9207.0,84999.0,84999.0
2016-07-01,9342.0,86245.0,86245.0
2016-08-01,9561.0,88267.0,88267.0
2016-09-01,7432.0,68612.0,68612.0
2016-10-01,7038.0,64975.0,64975.0
2016-11-01,7566.0,69849.0,69849.0
2016-12-01,19719.0,182046.0,182046.0
2017-01-01,21198.477,195302.0,195302.0
2017-02-01,19816.057,182565.0,182565.0
2017-03-01,22564.109,207883.0,207883.0
2017-04-01,21080.146,194211.0,194211.0
2017-05-01,22369.754,206093.0,206093.0
2017-06-01,22498.504,207279.0,207279.0
2017-07-01,23334.414,214980.0,214980.0
2017-08-01,22803.879,210092.0,210092.0
2017-09-01,20857.597,192161.0,192161.0
2017-10-01,20807.85,191703.0,191703.0
2017-11-01,23047.029,212332.0,212332.0
2017-12-01,23304.184,214701.0,214701.0
2018-01-01,18370.395,167244.0,167244.0
2018-02-01,18212.363,165805.0,165805.0
2018-03-01,21741.277,197933.0,197933.0
2018-04-01,19912.848,181287.0,181287.0
2018-05-01,21007.698,191254.0,191254.0
2018-06-01,20126.629,183233.0,183233.0
2018-07-01,20533.371,186936.0,186936.0
2018-08-01,20051.8,182552.0,182552.0
2018-09-01,18612.541,169449.0,169449.0
2018-10-01,19299.035,175698.0,175698.0
2018-11-01,20822.876,189571.0,189571.0
2018-12-01,21528.167,195992.0,195992.0
2019-01-01,25727.965,229108.0,229108.0
2019-02-01,22702.139,202163.0,202163.0
2019-03-01,26627.828,237121.0,237121.0
2019-04-01,23229.936,206863.0,206863.0
2019-05-01,26294.682,234154.0,234154.0
2019-06-01,25583.717,227823.0,227823.0
2019-07-01,27335.886,243426.0,243426.0
2019-08-01,26855.932,239152.0,239152.0
2019-09-01,25799.083,229741.0,229741.0
2019-10-01,25248.682,224840.0,224840.0
2019-11-01,25119.644,223690.0,223690.0
2019-12-01,27711.506,246771.0,246771.0
2020-01-01,18037.476,158135.0,158135.0
2020-02-01,16831.065,147558.0,147558.0
2020-03-01,17874.57,156706.0,156706.0
2020-04-01,17528.303,153671.0,153671.0
2020-05-01,18309.288,160518.0,160518.0
2020-06-01,17129.023,150170.0,150170.0
2020-07-01,17974.636,157584.0,157584.0
2020-08-01,17627.516,154540.0,154540.0
2020-09-01,16743.788,146793.0,146793.0
2020-10-01,16826.46,147518.0,147518.0
2020-11-01,16641.005,145892.0,145892.0
2020-12-01,17578.87,154114.0,154114.0
2021-01-01,20042.434,177255.0,177255.0
2021-02-01,16140.113,142743.0,142743.0
2021-03-01,18914.603,167281.0,167281.0
2021-04-01,17985.675,159065.0,159065.0
2021-05-01,18412.352,162839.0,162839.0
2021-06-01,18165.19,160653.0,160653.0
2021-07-01,18872.129,166905.0,166905.0
2021-08-01,18966.237,167737.0,167737.0
2021-09-01,17675.772,156325.0,156325.0
2021-10-01,18398.809,162719.0,162719.0
2021-11-01,19369.698,171306.0,171306.0
2021-12-01,20534.988,181611.0,181611.0
2022-01-01,16210.375,55310.0,55310.0
2022-02-01,14849.361,50666.0,50666.0
2022-03-01,16943.13,57810.0,57810.0
2022-04-01,14714.352,50205.0,50205.0
2022-05-01,15491.73,52858.0,52858.0
2022-06-01,15655.277,53416.0,53416.0
2022-07-01,16012.801,54636.0,54636.0
2022-08-01,15353.893,52387.0,52387.0
2022-09-01,14414.561,49182.0,49182.0
2022-10-01,14213.689,48497.0,48497.0
2022-11-01,14458.718,49333.0,49333.0
2022-12-01,15665.113,53449.0,53449.0
2023-01-01,20318.0,69325.0,69325.0
2023-02-01,23155.0,79005.0,79005.0
2023-03-01,22242.0,75890.0,75890.0
2023-04-01,31354.0,106980.0,106980.0
2023-05-01,24988.0,85259.0,85259.0
2023-06-01,8459.0,28862.0,28862.0
2023-07-01,22044.0,75214.0,75214.0
2023-08-01,26974.0,92035.0,92035.0
2023-09-01,10483.0,35768.0,35768.0
2023-10-01,20056.0,68431.0,68431.0
2023-11-01,16386.0,55909.0,55909.0
2023-12-01,26445.0,90230.0,90230.0
2024-01-01,28211.0,96256.0,96256.0
2024-02-01,25709.0,87719.0,87719.0
2024-03-01,33814.0,115373.0,115373.0
2024-04-01,33425.0,114046.0,114046.0
2024-05-01,20904.0,71324.0,71324.0
2024-06-01,10258.0,35000.0,35000.0
2024-07-01,12983.0,44298.0,44298.0
2024-08-01,17245.0,58840.0,58840.0
2024-09-01,3540.0,12078.0,12078.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
