measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed"
2003-01-01,2.548,29.0,29.0
2003-02-01,2.214,25.0,25.0
2003-03-01,1.984,22.0,22.0
2003-04-01,1.729,20.0,20.0
2003-05-01,1.9140000000000001,22.0,22.0
2003-06-01,1.994,23.0,23.0
2003-07-01,2.7230000000000003,31.0,31.0
2003-08-01,2.6670000000000003,30.0,30.0
2003-09-01,2.229,25.0,25.0
2003-10-01,2.134,24.0,24.0
2003-11-01,2.3480000000000003,27.0,27.0
2003-12-01,2.517,29.0,29.0
2004-01-01,3.8920000000000003,54.0,54.0
2004-02-01,2.226,31.0,31.0
2004-03-01,1.37,19.0,19.0
2004-04-01,0.931,13.0,13.0
2004-05-01,0.9460000000000001,13.0,13.0
2004-06-01,0.894,12.0,12.0
2004-07-01,1.0190000000000001,14.0,14.0
2004-08-01,1.3090000000000002,18.0,18.0
2004-09-01,1.335,19.0,19.0
2004-10-01,1.312,18.0,18.0
2004-11-01,1.198,17.0,17.0
2004-12-01,2.567,36.0,36.0
2005-01-01,3.063,39.51,39.51
2005-02-01,1.052,13.58,13.58
2005-03-01,1.1660000000000001,15.05,15.05
2005-04-01,1.413,18.23,18.23
2005-05-01,1.312,16.93,16.93
2005-06-01,1.703,21.97,21.97
2005-07-01,1.734,22.36,22.36
2005-08-01,2.036,26.27,26.27
2005-09-01,1.333,17.2,17.2
2005-10-01,1.48,19.1,19.1
2005-11-01,1.19,15.35,15.35
2005-12-01,2.516,32.46,32.46
2006-01-01,2.821,36.0,36.0
2006-02-01,1.476,19.0,19.0
2006-03-01,1.24,16.0,16.0
2006-04-01,2.375,30.0,30.0
2006-05-01,2.22,28.0,28.0
2006-06-01,2.0180000000000002,26.0,26.0
2006-07-01,2.923,37.0,37.0
2006-08-01,2.835,36.0,36.0
2006-09-01,1.302,17.0,17.0
2006-10-01,1.3760000000000001,18.0,18.0
2006-11-01,1.62,21.0,21.0
2006-12-01,1.795,23.0,23.0
2007-01-01,3.585,48.0,48.0
2007-02-01,1.657,18.0,18.0
2007-03-01,0.325,6.0,6.0
2007-04-01,0.261,6.0,6.0
2007-05-01,4.478000000000001,54.0,54.0
2007-06-01,3.452,42.0,42.0
2007-07-01,0.36100000000000004,6.0,6.0
2007-08-01,2.31,30.0,30.0
2007-09-01,0.31,6.0,6.0
2007-10-01,0.12200000000000001,0.0,0.0
2007-11-01,1.6680000000000001,24.0,24.0
2007-12-01,0.47100000000000003,6.0,6.0
2009-01-01,0.184,0.0,0.0
2009-02-01,0.636,6.0,6.0
2009-03-01,0.08600000000000001,0.0,0.0
2009-04-01,0.433,6.0,6.0
2009-05-01,3.327,48.0,48.0
2009-06-01,1.369,18.0,18.0
2009-07-01,2.355,30.0,30.0
2009-08-01,1.749,24.0,24.0
2009-09-01,1.858,24.0,24.0
2009-10-01,0.64,6.0,6.0
2009-11-01,1.1620000000000001,18.0,18.0
2009-12-01,1.201,18.0,18.0
2010-01-01,1.5310000000000001,36.0,36.0
2010-02-01,1.7990000000000002,36.0,36.0
2010-03-01,0.24200000000000002,6.0,6.0
2010-04-01,0.331,6.0,6.0
2010-05-01,1.955,36.0,36.0
2010-06-01,1.2990000000000002,24.0,24.0
2010-07-01,0.134,0.0,0.0
2010-08-01,0.467,12.0,12.0
2010-09-01,0.182,6.0,6.0
2010-10-01,0.994,18.0,18.0
2010-11-01,3.16,60.0,60.0
2010-12-01,0.906,18.0,18.0
2011-01-01,0.71,18.0,18.0
2011-02-01,0.223,6.0,6.0
2011-03-01,1.136,30.0,30.0
2011-04-01,0.779,18.0,18.0
2011-05-01,0.419,12.0,12.0
2011-06-01,0.782,18.0,18.0
2011-07-01,0.429,12.0,12.0
2011-08-01,0.221,6.0,6.0
2011-09-01,0.104,0.0,0.0
2011-10-01,0.31,6.0,6.0
2011-11-01,0.447,12.0,12.0
2011-12-01,0.44,12.0,12.0
2012-01-01,0.554,17.0,17.0
2012-02-01,1.024,17.0,17.0
2012-03-01,0.732,11.0,11.0
2012-04-01,2.226,34.0,34.0
2012-05-01,1.587,22.0,22.0
2012-06-01,0.424,6.0,6.0
2012-07-01,0.466,6.0,6.0
2012-08-01,0.392,6.0,6.0
2012-09-01,0.474,6.0,6.0
2012-10-01,0.379,6.0,6.0
2012-11-01,0.482,6.0,6.0
2012-12-01,0.26,6.0,6.0
2013-01-01,0.451,6.0,6.0
2013-02-01,0.271,6.0,6.0
2013-03-01,0.727,6.0,6.0
2013-04-01,3.646,53.0,53.0
2013-05-01,1.298,18.0,18.0
2013-06-01,0.258,6.0,6.0
2013-07-01,0.219,6.0,6.0
2013-08-01,0.408,6.0,6.0
2013-09-01,0.473,6.0,6.0
2013-10-01,1.557,24.0,24.0
2013-11-01,1.05,18.0,18.0
2013-12-01,0.642,12.0,12.0
2014-01-01,0.969,11.0,11.0
2014-02-01,0.402,6.0,6.0
2014-03-01,2.701,39.0,39.0
2014-04-01,0.555,6.0,6.0
2014-05-01,1.142,17.0,17.0
2014-06-01,0.243,6.0,6.0
2014-07-01,1.09,17.0,17.0
2014-08-01,0.389,6.0,6.0
2014-09-01,0.543,6.0,6.0
2014-10-01,1.928,28.0,28.0
2014-11-01,1.362,17.0,17.0
2014-12-01,0.676,11.0,11.0
2015-01-01,0.0,0.0,0.0
2015-02-01,0.0,0.0,0.0
2015-03-01,0.0,0.0,0.0
2015-04-01,0.0,0.0,0.0
2015-05-01,0.0,0.0,0.0
