measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,1511.0,19437.0,19437.0
2003-02-01,0.0,0.0,0.0
2003-03-01,7502.0,48803.0,48803.0
2003-04-01,1255.0,18531.0,18531.0
2003-05-01,59.0,1567.0,1567.0
2003-06-01,-2.0,0.0,0.0
2003-07-01,235.0,4795.0,4795.0
2003-08-01,1888.0,31841.0,31841.0
2003-09-01,458.0,8283.0,8283.0
2004-01-01,200.845,3610.0,3610.0
2004-02-01,166.321,2990.0,2990.0
2004-03-01,181.275,3259.0,3259.0
2004-04-01,222.0,3991.0,3991.0
2004-05-01,208.679,3751.0,3751.0
2004-06-01,447.035,8036.0,8036.0
2004-07-01,193.449,3477.0,3477.0
2004-08-01,276.457,4970.0,4970.0
2004-09-01,245.71,4417.0,4417.0
2004-10-01,124.424,2237.0,2237.0
2004-11-01,198.56300000000002,3569.0,3569.0
2004-12-01,154.243,2773.0,2773.0
2005-01-01,833.2520000000001,11150.86,11150.86
2005-02-01,666.6070000000001,8920.76,8920.76
2005-03-01,925.041,12379.2,12379.2
2005-04-01,878.101,11751.03,11751.03
2005-05-01,839.673,11236.78,11236.78
2005-06-01,1585.0620000000001,21211.83,21211.83
2005-07-01,2086.66,27924.38,27924.38
2005-08-01,2072.888,27740.08,27740.08
2005-09-01,1255.001,16794.84,16794.84
2005-10-01,889.87,11908.54,11908.54
2005-11-01,779.9,10436.89,10436.89
2005-12-01,974.9440000000001,13047.02,13047.02
2006-01-01,206.436,3693.0,3693.0
2006-02-01,233.357,4175.0,4175.0
2006-03-01,307.509,5501.0,5501.0
2006-04-01,254.475,4552.0,4552.0
2006-05-01,335.208,5997.0,5997.0
2006-06-01,431.786,7724.0,7724.0
2006-07-01,772.667,13822.0,13822.0
2006-08-01,686.5830000000001,12282.0,12282.0
2006-09-01,403.862,7225.0,7225.0
2006-10-01,437.463,7826.0,7826.0
2006-11-01,294.10200000000003,5261.0,5261.0
2006-12-01,298.551,5341.0,5341.0
2007-01-01,65.138,1242.0,1242.0
2007-02-01,104.602,1995.0,1995.0
2007-03-01,70.16,1337.0,1337.0
2007-04-01,68.85,1313.0,1313.0
2007-05-01,88.06400000000001,1679.0,1679.0
2007-06-01,114.00200000000001,2174.0,2174.0
2007-07-01,104.84700000000001,1999.0,1999.0
2007-08-01,174.797,3333.0,3333.0
2007-09-01,83.343,1589.0,1589.0
2007-10-01,86.723,1654.0,1654.0
2007-11-01,56.024,1068.0,1068.0
2007-12-01,83.452,1591.0,1591.0
2008-01-01,35.219,1090.0,1090.0
2008-02-01,26.557000000000002,822.0,822.0
2008-03-01,32.327,1000.0,1000.0
2008-04-01,15.693000000000001,485.0,485.0
2008-05-01,12.89,399.0,399.0
2008-06-01,35.28,1092.0,1092.0
2008-07-01,42.487,1315.0,1315.0
2008-08-01,39.195,1213.0,1213.0
2008-09-01,21.045,651.0,651.0
2008-10-01,13.36,414.0,414.0
2008-11-01,14.084000000000001,436.0,436.0
2008-12-01,20.863,646.0,646.0
2009-01-01,13.672,1080.0,1080.0
2009-02-01,9.908000000000001,784.0,784.0
2009-03-01,11.193000000000001,885.0,885.0
2009-04-01,6.765,535.0,535.0
2009-05-01,5.54,438.0,438.0
2009-06-01,10.751000000000001,850.0,850.0
2009-07-01,7.881,623.0,623.0
2009-08-01,19.454,1538.0,1538.0
2009-09-01,14.808,1170.0,1170.0
2009-10-01,12.51,989.0,989.0
2009-11-01,7.593,601.0,601.0
2009-12-01,6.925,547.0,547.0
2010-01-01,102.83,1967.0,1967.0
2010-02-01,59.164,1133.0,1133.0
2010-03-01,57.449000000000005,1100.0,1100.0
2010-04-01,70.227,1344.0,1344.0
2010-05-01,134.721,2579.0,2579.0
2010-06-01,184.424,3530.0,3530.0
2010-07-01,268.214,5133.0,5133.0
2010-08-01,259.45,4965.0,4965.0
2010-09-01,82.539,1580.0,1580.0
2010-10-01,98.572,1887.0,1887.0
2010-11-01,86.421,1654.0,1654.0
2010-12-01,156.989,3004.0,3004.0
