measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2022-10-01,261.054,891.0,891.0
2022-11-01,244.147,833.0,833.0
2022-12-01,197.799,675.0,675.0
2023-01-01,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0
2023-08-01,266.0,908.0,908.0
2023-09-01,235.0,802.0,802.0
2023-10-01,213.0,727.0,727.0
2023-11-01,201.0,686.0,686.0
2023-12-01,143.0,488.0,488.0
2024-01-01,163.0,556.0,556.0
2024-02-01,285.0,972.0,972.0
2024-03-01,333.0,1136.0,1136.0
2024-04-01,362.0,1235.0,1235.0
2024-05-01,362.0,1235.0,1235.0
2024-06-01,499.0,1703.0,1703.0
2024-07-01,368.0,1256.0,1256.0
2024-08-01,377.0,1286.0,1286.0
2024-09-01,290.0,989.0,989.0
2024-10-01,339.0,1157.0,1157.0
2024-11-01,207.0,706.0,706.0
2024-12-01,154.0,525.0,525.0
