measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2016-01-01,511.24,4720.0,4720.0
2016-02-01,526.161,4858.0,4858.0
2016-03-01,1037.556,9579.0,9579.0
2016-04-01,872.261,8053.0,8053.0
2016-05-01,765.617,7068.0,7068.0
2016-06-01,905.182,8357.0,8357.0
2016-07-01,938.205,8662.0,8662.0
2016-08-01,1234.334,11395.0,11395.0
2016-09-01,885.691,8177.0,8177.0
2016-10-01,681.518,6292.0,6292.0
2016-11-01,485.717,4484.0,4484.0
2016-12-01,785.518,7252.0,7252.0
2017-01-01,577.875,5324.0,5324.0
2017-02-01,705.46,6499.0,6499.0
2017-03-01,868.494,8001.0,8001.0
2017-04-01,945.989,8715.0,8715.0
2017-05-01,1034.162,9528.0,9528.0
2017-06-01,884.517,8149.0,8149.0
2017-07-01,987.084,9094.0,9094.0
2017-08-01,891.135,8210.0,8210.0
2017-09-01,855.769,7884.0,7884.0
2017-10-01,745.184,6865.0,6865.0
2017-11-01,658.201,6064.0,6064.0
2017-12-01,538.13,4958.0,4958.0
2018-01-01,558.336,5083.0,5083.0
2018-02-01,489.391,4455.0,4455.0
2018-03-01,706.961,6436.0,6436.0
2018-04-01,868.08,7903.0,7903.0
2018-05-01,862.296,7850.0,7850.0
2018-06-01,927.653,8445.0,8445.0
2018-07-01,875.891,7974.0,7974.0
2018-08-01,894.365,8142.0,8142.0
2018-09-01,592.127,5391.0,5391.0
2018-10-01,637.527,5804.0,5804.0
2018-11-01,462.332,4209.0,4209.0
2018-12-01,382.041,3478.0,3478.0
2019-01-01,510.28,4544.0,4544.0
2019-02-01,491.795,4379.0,4379.0
2019-03-01,814.858,7256.0,7256.0
2019-04-01,837.378,7457.0,7457.0
2019-05-01,951.32,8472.0,8472.0
2019-06-01,921.932,8210.0,8210.0
2019-07-01,1024.923,9127.0,9127.0
2019-08-01,912.707,8128.0,8128.0
2019-09-01,832.32,7412.0,7412.0
2019-10-01,659.97,5877.0,5877.0
2019-11-01,568.363,5061.0,5061.0
2019-12-01,504.154,4489.0,4489.0
2020-01-01,518.564,4546.0,4546.0
2020-02-01,532.926,4672.0,4672.0
2020-03-01,681.666,5976.0,5976.0
2020-04-01,925.88,8117.0,8117.0
2020-05-01,926.616,8124.0,8124.0
2020-06-01,901.482,7903.0,7903.0
2020-07-01,1008.376,8840.0,8840.0
2020-08-01,809.685,7099.0,7099.0
2020-09-01,685.736,6012.0,6012.0
2020-10-01,695.217,6095.0,6095.0
2020-11-01,581.453,5098.0,5098.0
2020-12-01,491.399,4308.0,4308.0
2021-01-01,455.179,4026.0,4026.0
2021-02-01,444.65,3932.0,3932.0
2021-03-01,729.442,6451.0,6451.0
2021-04-01,980.169,8669.0,8669.0
2021-05-01,987.769,8736.0,8736.0
2021-06-01,909.936,8047.0,8047.0
2021-07-01,983.193,8695.0,8695.0
2021-08-01,896.104,7925.0,7925.0
2021-09-01,838.246,7413.0,7413.0
2021-10-01,688.25,6087.0,6087.0
2021-11-01,647.233,5724.0,5724.0
2021-12-01,472.829,4182.0,4182.0
2022-01-01,543.224,1853.0,1853.0
2022-02-01,606.15,2068.0,2068.0
2022-03-01,790.372,2697.0,2697.0
2022-04-01,1025.944,3501.0,3501.0
2022-05-01,972.472,3318.0,3318.0
2022-06-01,1027.725,3507.0,3507.0
2022-07-01,914.986,3122.0,3122.0
2022-08-01,890.066,3037.0,3037.0
2022-09-01,833.308,2843.0,2843.0
2022-10-01,698.689,2384.0,2384.0
2022-11-01,545.628,1862.0,1862.0
2022-12-01,427.436,1458.0,1458.0
2023-01-01,568.0,1938.0,1938.0
2023-02-01,600.0,2047.0,2047.0
2023-03-01,820.0,2798.0,2798.0
2023-04-01,885.0,3020.0,3020.0
2023-05-01,898.0,3064.0,3064.0
2023-06-01,914.0,3119.0,3119.0
2023-07-01,909.0,3102.0,3102.0
2023-08-01,939.0,3204.0,3204.0
2023-09-01,744.0,2539.0,2539.0
2023-10-01,845.0,2883.0,2883.0
2023-11-01,625.0,2133.0,2133.0
2023-12-01,551.0,1880.0,1880.0
2024-01-01,837.0,2856.0,2856.0
2024-02-01,706.0,2409.0,2409.0
2024-03-01,802.0,2736.0,2736.0
2024-04-01,879.0,2999.0,2999.0
2024-05-01,925.0,3156.0,3156.0
2024-06-01,964.0,3289.0,3289.0
2024-07-01,862.0,2941.0,2941.0
2024-08-01,837.0,2856.0,2856.0
2024-09-01,703.0,2399.0,2399.0
2024-10-01,837.0,2856.0,2856.0
2024-11-01,578.0,1972.0,1972.0
2024-12-01,579.0,1976.0,1976.0
