measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,439.06600000000003,4496.47,4496.47
2003-02-01,405.10200000000003,4148.65,4148.65
2003-03-01,446.576,4573.38,4573.38
2003-04-01,422.32,4324.98,4324.98
2003-05-01,483.54900000000004,4952.03,4952.03
2003-06-01,503.81,5159.52,5159.52
2003-07-01,646.847,6624.36,6624.36
2003-08-01,607.69,6223.35,6223.35
2003-09-01,555.313,5686.96,5686.96
2003-10-01,522.599,5351.94,5351.94
2003-11-01,442.38,4530.41,4530.41
2003-12-01,469.699,4810.19,4810.19
2004-01-01,459.827,4608.39,4608.39
2004-02-01,420.981,4219.07,4219.07
2004-03-01,597.68,5989.95,5989.95
2004-04-01,577.227,5784.97,5784.97
2004-05-01,533.736,5349.1,5349.1
2004-06-01,578.5310000000001,5798.04,5798.04
2004-07-01,606.902,6082.37,6082.37
2004-08-01,527.049,5282.09,5282.09
2004-09-01,397.309,3981.83,3981.83
2004-10-01,340.949,3416.99,3416.99
2004-11-01,305.273,3059.45,3059.45
2004-12-01,381.53700000000003,3823.76,3823.76
2005-01-01,242.738,2427.13,2427.13
2005-02-01,293.733,2937.04,2937.04
2005-03-01,320.051,3200.19,3200.19
2005-04-01,532.006,5319.53,5319.53
2005-05-01,759.6990000000001,7596.23,7596.23
2005-06-01,819.155,8190.73,8190.73
2005-07-01,856.134,8560.49,8560.49
2005-08-01,721.457,7213.85,7213.85
2005-09-01,437.7,4376.56,4376.56
2005-10-01,253.092,2530.67,2530.67
2005-11-01,217.857,2178.35,2178.35
2005-12-01,196.37800000000001,1963.59,1963.59
2006-01-01,593.005,5882.0,5882.0
2006-02-01,520.267,5161.0,5161.0
2006-03-01,559.177,5546.0,5546.0
2006-04-01,675.068,6696.0,6696.0
2006-05-01,728.488,7226.0,7226.0
2006-06-01,752.425,7463.0,7463.0
2006-07-01,614.826,6098.0,6098.0
2006-08-01,504.13,5000.0,5000.0
2006-09-01,369.577,3666.0,3666.0
2006-10-01,349.525,3467.0,3467.0
2006-11-01,405.564,4023.0,4023.0
2006-12-01,439.949,4364.0,4364.0
2007-01-01,462.40900000000005,4570.0,4570.0
2007-02-01,400.814,3962.0,3962.0
2007-03-01,536.443,5302.0,5302.0
2007-04-01,523.3380000000001,5173.0,5173.0
2007-05-01,694.027,6860.0,6860.0
2007-06-01,637.299,6299.0,6299.0
2007-07-01,786.003,7769.0,7769.0
2007-08-01,665.523,6578.0,6578.0
2007-09-01,497.73400000000004,4920.0,4920.0
2007-10-01,414.98,4102.0,4102.0
2007-11-01,400.137,3955.0,3955.0
2007-12-01,339.293,3354.0,3354.0
2008-01-01,385.932,3803.0,3803.0
2008-02-01,302.51,2981.0,2981.0
2008-03-01,355.07800000000003,3499.0,3499.0
2008-04-01,668.571,6588.0,6588.0
2008-05-01,795.4480000000001,7838.0,7838.0
2008-06-01,674.966,6651.0,6651.0
2008-07-01,820.028,8081.0,8081.0
2008-08-01,841.5110000000001,8292.0,8292.0
