measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2017-12-01,380.0,3501.0,3501.0
2018-01-01,4732.452,43084.0,43084.0
2018-02-01,6661.624,60647.0,60647.0
2018-03-01,7617.15,69347.0,69347.0
2018-04-01,9522.388,86692.0,86692.0
2018-05-01,11478.1,104497.0,104497.0
2018-06-01,12366.899,112588.0,112588.0
2018-07-01,10689.574,97318.0,97318.0
2018-08-01,10763.982,97995.0,97995.0
2018-09-01,10189.623,92766.0,92766.0
2018-10-01,8028.088,73088.0,73088.0
2018-11-01,5522.062,50273.0,50273.0
2018-12-01,4393.058,39994.0,39994.0
2019-01-01,2322.795,20684.0,20684.0
2019-02-01,2710.297,24135.0,24135.0
2019-03-01,4116.976,36662.0,36662.0
2019-04-01,4788.325,42640.0,42640.0
2019-05-01,4985.421,44395.0,44395.0
2019-06-01,6027.076,53671.0,53671.0
2019-07-01,5947.969,52967.0,52967.0
2019-08-01,5825.32,51874.0,51874.0
2019-09-01,4763.888,42422.0,42422.0
2019-10-01,4377.225,38979.0,38979.0
2019-11-01,2799.384,24929.0,24929.0
2019-12-01,1804.324,16068.0,16068.0
2020-01-01,2551.889,22372.0,22372.0
2020-02-01,3459.21,30327.0,30327.0
2020-03-01,3385.046,29677.0,29677.0
2020-04-01,4266.111,37401.0,37401.0
2020-05-01,5583.271,48949.0,48949.0
2020-06-01,5559.824,48743.0,48743.0
2020-07-01,6279.913,55056.0,55056.0
2020-08-01,5202.735,45612.0,45612.0
2020-09-01,4085.173,35815.0,35815.0
2020-10-01,3776.036,33105.0,33105.0
2020-11-01,2985.234,26172.0,26172.0
2020-12-01,2363.558,20721.0,20721.0
2021-01-01,2374.19,20997.0,20997.0
2021-02-01,3110.123,27506.0,27506.0
2021-03-01,4015.708,35515.0,35515.0
2021-04-01,5026.616,44455.0,44455.0
2021-05-01,5478.919,48456.0,48456.0
2021-06-01,5322.18,47069.0,47069.0
2021-07-01,5097.634,45083.0,45083.0
2021-08-01,5014.043,44344.0,44344.0
2021-09-01,4323.402,38236.0,38236.0
2021-10-01,3598.475,31825.0,31825.0
2021-11-01,2863.276,25323.0,25323.0
2021-12-01,1956.434,17303.0,17303.0
2022-01-01,2576.164,8790.0,8790.0
2022-02-01,3072.838,10485.0,10485.0
2022-03-01,4073.931,13900.0,13900.0
2022-04-01,4595.532,15680.0,15680.0
2022-05-01,5386.1,18377.0,18377.0
2022-06-01,5608.277,19135.0,19135.0
2022-07-01,5409.106,18456.0,18456.0
2022-08-01,5022.312,17136.0,17136.0
2022-09-01,4238.413,14461.0,14461.0
2022-10-01,3904.809,13323.0,13323.0
2022-11-01,2894.757,9877.0,9877.0
2022-12-01,2023.761,6905.0,6905.0
2023-01-01,1711.0,5838.0,5838.0
2023-02-01,2768.0,9444.0,9444.0
2023-03-01,2606.0,8892.0,8892.0
2023-04-01,4185.0,14279.0,14279.0
2023-05-01,4380.0,14945.0,14945.0
2023-06-01,4844.0,16528.0,16528.0
2023-07-01,5064.0,17278.0,17278.0
2023-08-01,4675.0,15951.0,15951.0
2023-09-01,3894.0,13286.0,13286.0
2023-10-01,3158.0,10775.0,10775.0
2023-11-01,2760.0,9417.0,9417.0
2023-12-01,1912.0,6524.0,6524.0
2024-01-01,1963.0,6698.0,6698.0
2024-02-01,2444.0,8339.0,8339.0
2024-03-01,2860.0,9758.0,9758.0
2024-04-01,3329.0,11359.0,11359.0
2024-05-01,5458.0,18623.0,18623.0
2024-06-01,5184.0,17688.0,17688.0
2024-07-01,4794.0,16357.0,16357.0
2024-08-01,4995.0,17043.0,17043.0
2024-09-01,3945.0,13460.0,13460.0
2024-10-01,2593.0,8847.0,8847.0
2024-11-01,1011.0,3450.0,3450.0
2024-12-01,1276.0,4354.0,4354.0
