measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,,,,508.218,3661.0,5703.0
2003-02-01,,,,458.973,3306.0,5151.0
2003-03-01,,,,470.901,3392.0,5284.0
2003-04-01,,,,425.021,3062.0,4770.0
2003-05-01,,,,429.987,3098.0,4825.0
2003-06-01,,,,476.934,3436.0,5352.0
2003-07-01,,,,554.4540000000001,3994.0,6222.0
2003-08-01,,,,562.8720000000001,4055.0,6317.0
2003-09-01,,,,474.524,3418.0,5325.0
2003-10-01,,,,454.72,3276.0,5103.0
2003-11-01,,,,446.63100000000003,3217.0,5012.0
2003-12-01,,,,504.065,3631.0,5657.0
2004-01-01,,,,200.645,1170.7,2005.49
2004-02-01,,,,461.275,2691.41,4610.56
2004-03-01,,,,524.407,3059.77,5241.59
2004-04-01,,,,523.863,3056.6,5236.16
2004-05-01,,,,601.803,3511.35,6015.18
2004-06-01,,,,656.717,3831.76,6564.06
2004-07-01,,,,798.4960000000001,4659.0,7981.18
2004-08-01,,,,983.407,5737.91,9829.41
2004-09-01,,,,882.88,5151.35,8824.62
2004-10-01,,,,775.068,4522.3,7747.01
2004-11-01,,,,760.749,4438.76,7603.89
2004-12-01,,,,819.6510000000001,4782.44,8192.63
2005-01-01,,,,624.429,3643.37,7391.98
2005-02-01,,,,553.573,3229.94,6553.18
2005-03-01,,,,660.592,3854.37,7820.07
2005-04-01,,,,677.269,3951.67,8017.49
2005-05-01,,,,549.427,3205.75,6504.1
2005-06-01,,,,934.738,5453.93,11065.4
2005-07-01,,,,1204.5410000000002,7028.16,14259.33
2005-08-01,,,,1287.834,7514.16,15245.35
2005-09-01,,,,851.914,4970.68,10084.94
2005-10-01,,,,589.143,3437.48,6974.26
2005-11-01,,,,528.822,3085.53,6260.19
2005-12-01,,,,571.3580000000001,3333.71,6763.72
2006-01-01,,,,659.442,3847.66,85246.29
2006-02-01,,,,657.52,3836.45,84997.82
2006-03-01,,,,717.3190000000001,4185.36,92728.04
2006-04-01,,,,603.096,3518.9,77962.38
2006-05-01,,,,585.045,3413.57,75628.92
2006-06-01,,,,748.385,4366.62,96743.98
2006-07-01,,,,1120.7540000000001,6539.29,144880.2
2006-08-01,,,,1055.159,6156.56,136400.82
2006-09-01,,,,748.425,4366.85,96749.11
2006-10-01,,,,834.678,4870.11,107899.07
2006-11-01,,,,717.9340000000001,4188.95,92807.62
2006-12-01,,,,701.524,4093.2,90686.21
2007-01-01,,,,473.08700000000005,2705.0,7708.0
2007-02-01,,,,433.42900000000003,2478.0,7062.0
2007-03-01,,,,626.935,3585.0,10214.0
2007-04-01,,,,512.9870000000001,2933.0,8358.0
2007-05-01,,,,616.289,3524.0,10041.0
2007-06-01,,,,760.248,4347.0,12386.0
2007-07-01,,,,882.57,5047.0,14379.0
2007-08-01,,,,1034.421,5915.0,16853.0
2007-09-01,,,,758.104,4335.0,12351.0
2007-10-01,,,,617.672,3532.0,10063.0
2007-11-01,,,,495.752,2835.0,8077.0
2007-12-01,,,,529.506,3028.0,8627.0
2008-01-01,,,,660.1800000000001,3775.0,10760.0
2008-02-01,,,,602.308,3444.0,9816.0
2008-03-01,,,,698.615,3995.0,11385.0
2008-04-01,,,,649.005,3711.0,10577.0
2008-05-01,,,,633.565,3623.0,10325.0
2008-06-01,,,,929.426,5314.0,15147.0
2008-07-01,,,,1185.035,6776.0,19312.0
2008-08-01,,,,954.5110000000001,5458.0,15556.0
2008-09-01,,,,888.7560000000001,5082.0,14484.0
2008-10-01,,,,810.418,4634.0,13207.0
2008-11-01,,,,702.729,4018.0,11452.0
2008-12-01,,,,653.452,3736.0,10649.0
2009-01-01,,,,454.418,2806.0,7876.0
2009-02-01,,,,432.20300000000003,2669.0,7490.0
2009-03-01,,,,514.602,3177.0,8918.0
2009-04-01,,,,510.02,3149.0,8838.0
2009-05-01,,,,483.16900000000004,2983.0,8373.0
2009-06-01,,,,514.018,3174.0,8907.0
2009-07-01,,,,622.321,3842.0,10785.0
2009-08-01,,,,757.884,4679.0,13134.0
2009-09-01,,,,520.32,3213.0,9017.0
2009-10-01,,,,466.122,2878.0,8078.0
2009-11-01,,,,465.88,2877.0,8073.0
2009-12-01,,,,486.043,3001.0,8423.0
2010-01-01,,,,502.39300000000003,3024.0,7866.0
2010-02-01,,,,475.956,2865.0,7452.0
2010-03-01,,,,484.76,2918.0,7590.0
2010-04-01,,,,520.652,3134.0,8152.0
2010-05-01,,,,564.259,3396.0,8835.0
2010-06-01,,,,739.2180000000001,4449.0,11574.0
2010-07-01,,,,1006.625,6059.0,15761.0
