measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-04-01,635.599,5572.0,5572.0
2020-05-01,735.286,6446.0,6446.0
2020-06-01,623.254,5464.0,5464.0
2020-07-01,674.931,5917.0,5917.0
2020-08-01,614.407,5387.0,5387.0
2020-09-01,484.413,4247.0,4247.0
2020-10-01,494.378,4334.0,4334.0
2020-11-01,411.12,3604.0,3604.0
2020-12-01,395.612,3468.0,3468.0
2021-01-01,347.392,3072.0,3072.0
2021-02-01,353.259,3124.0,3124.0
2021-03-01,548.787,4853.0,4853.0
2021-04-01,631.436,5584.0,5584.0
2021-05-01,764.176,6758.0,6758.0
2021-06-01,601.797,5322.0,5322.0
2021-07-01,616.762,5455.0,5455.0
2021-08-01,564.321,4991.0,4991.0
2021-09-01,567.7,5021.0,5021.0
2021-10-01,496.415,4390.0,4390.0
2021-11-01,481.427,4258.0,4258.0
2021-12-01,309.528,2737.0,2737.0
2022-01-01,392.753,1340.0,1340.0
2022-02-01,436.507,1489.0,1489.0
2022-03-01,550.445,1878.0,1878.0
2022-04-01,623.509,2127.0,2127.0
2022-05-01,665.815,2272.0,2272.0
2022-06-01,679.904,2320.0,2320.0
2022-07-01,591.088,2017.0,2017.0
2022-08-01,520.98,1778.0,1778.0
2022-09-01,529.363,1806.0,1806.0
2022-10-01,560.295,1912.0,1912.0
2022-11-01,327.366,1117.0,1117.0
2022-12-01,312.975,1068.0,1068.0
2023-01-01,334.0,1140.0,1140.0
2023-02-01,331.0,1129.0,1129.0
2023-03-01,459.0,1566.0,1566.0
2023-04-01,584.0,1993.0,1993.0
2023-05-01,608.0,2074.0,2074.0
2023-06-01,640.0,2184.0,2184.0
2023-07-01,645.0,2201.0,2201.0
2023-08-01,623.0,2126.0,2126.0
2023-09-01,416.0,1419.0,1419.0
2023-10-01,531.0,1812.0,1812.0
2023-11-01,379.0,1293.0,1293.0
2023-12-01,328.0,1119.0,1119.0
2024-01-01,381.0,1300.0,1300.0
2024-02-01,432.0,1474.0,1474.0
2024-03-01,508.0,1733.0,1733.0
2024-04-01,642.0,2191.0,2191.0
2024-05-01,634.0,2163.0,2163.0
2024-06-01,723.0,2467.0,2467.0
2024-07-01,557.0,1900.0,1900.0
2024-08-01,698.0,2382.0,2382.0
2024-09-01,435.0,1484.0,1484.0
2024-10-01,616.0,2102.0,2102.0
2024-11-01,326.0,1112.0,1112.0
2024-12-01,342.0,1167.0,1167.0
