measured_on,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Generation,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Quantity Consumed For Electricity,Hydroelectric - Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) - Hydroelectric Conventional - Total Fuel Consumed
2007-01-01,37086.552,366563.0,366563.0
2007-02-01,26204.132,259002.0,259002.0
2007-03-01,38875.92,384250.0,384250.0
2007-04-01,40106.122,396409.0,396409.0
2007-05-01,43404.8,429013.0,429013.0
2007-06-01,36987.535,365585.0,365585.0
2007-07-01,35060.205,346535.0,346535.0
2007-08-01,28852.231,285175.0,285175.0
2007-09-01,18569.92,183545.0,183545.0
2007-10-01,21701.785,214500.0,214500.0
2007-11-01,24303.922,240220.0,240220.0
2007-12-01,29329.876,289896.0,289896.0
2008-01-01,32684.293,322071.0,322071.0
2008-02-01,26718.222999999998,263281.0,263281.0
2008-03-01,28476.498,280607.0,280607.0
2008-04-01,27330.738,269317.0,269317.0
2008-05-01,45033.881,443764.0,443764.0
2008-06-01,55177.269,543717.0,543717.0
2008-07-01,41552.748,409461.0,409461.0
2008-08-01,26668.399,262790.0,262790.0
2008-09-01,20814.453,205106.0,205106.0
2008-10-01,22586.039,222563.0,222563.0
2008-11-01,25097.543,247311.0,247311.0
2008-12-01,31239.916,307838.0,307838.0
2009-01-01,38610.189,376835.0,376835.0
2009-02-01,26232.954,256034.0,256034.0
2009-03-01,27724.597,270592.0,270592.0
2009-04-01,37950.314,370395.0,370395.0
2009-05-01,44779.027,437043.0,437043.0
2009-06-01,49667.396,484754.0,484754.0
2009-07-01,33784.002,329732.0,329732.0
2009-08-01,23852.401,232799.0,232799.0
2009-09-01,19142.038,186826.0,186826.0
2009-10-01,22684.867,221404.0,221404.0
2009-11-01,27474.774,268154.0,268154.0
2009-12-01,32428.441,316502.0,316502.0
2010-01-01,28199.281000000003,275112.0,275112.0
2010-02-01,24693.557,240910.0,240910.0
2010-03-01,24965.817,243567.0,243567.0
2010-04-01,24160.876,235714.0,235714.0
2010-05-01,37421.814,365087.0,365087.0
2010-06-01,49799.271,485842.0,485842.0
2010-07-01,37812.896,368903.0,368903.0
2010-08-01,26176.914,255382.0,255382.0
2010-09-01,20111.031,196203.0,196203.0
2010-10-01,25345.841,247274.0,247274.0
2010-11-01,29342.078,286261.0,286261.0
2010-12-01,31554.624,307847.0,307847.0
2011-01-01,31395.014,305034.0,305034.0
2011-02-01,31425.592,305331.0,305331.0
2011-03-01,33393.147,324448.0,324448.0
2011-04-01,34519.818,335395.0,335395.0
2011-05-01,36652.591,356117.0,356117.0
2011-06-01,37402.471,363402.0,363402.0
2011-07-01,38694.294,375954.0,375954.0
2011-08-01,30654.646,297841.0,297841.0
2011-09-01,19609.768,190529.0,190529.0
2011-10-01,20771.987,201821.0,201821.0
2011-11-01,22584.293,219429.0,219429.0
2011-12-01,24500.379,238046.0,238046.0
2012-01-01,26747.76,254532.0,254532.0
2012-02-01,23354.971,222246.0,222246.0
2012-03-01,33279.881,316691.0,316691.0
2012-04-01,37346.466,355389.0,355389.0
2012-05-01,41624.019,396094.0,396094.0
2012-06-01,40253.67,383054.0,383054.0
2012-07-01,40771.181,387979.0,387979.0
2012-08-01,34483.118,328141.0,328141.0
2012-09-01,20635.049,196363.0,196363.0
2012-10-01,18464.69,175710.0,175710.0
2012-11-01,24337.729,231598.0,231598.0
2012-12-01,33993.466,323482.0,323482.0
2013-01-01,37914.909,361746.0,361746.0
2013-02-01,26078.149,248812.0,248812.0
2013-03-01,24552.79,234258.0,234258.0
2013-04-01,37466.439,357467.0,357467.0
2013-05-01,42927.99,409576.0,409576.0
2013-06-01,41183.926,392936.0,392936.0
2013-07-01,37743.166,360108.0,360108.0
2013-08-01,29101.638,277659.0,277659.0
2013-09-01,20204.551,192772.0,192772.0
2013-10-01,23705.601,226175.0,226175.0
2013-11-01,25384.025,242189.0,242189.0
2013-12-01,28493.816,271859.0,271859.0
2014-01-01,30328.494,288424.0,288424.0
2014-02-01,22857.036,217370.0,217370.0
2014-03-01,39420.642,374890.0,374890.0
2014-04-01,39575.092,376359.0,376359.0
2014-05-01,46407.239,441333.0,441333.0
2014-06-01,46500.575,442220.0,442220.0
2014-07-01,42363.407,402876.0,402876.0
2014-08-01,30899.511,293854.0,293854.0
2014-09-01,19998.847,190189.0,190189.0
2014-10-01,22833.16,217143.0,217143.0
2014-11-01,28628.204,272254.0,272254.0
2014-12-01,36520.793,347313.0,347313.0
2015-01-01,44103.479,411000.0,411000.0
2015-02-01,44073.179,410718.0,410718.0
2015-03-01,43222.989,402795.0,402795.0
2015-04-01,33689.805,313955.0,313955.0
2015-05-01,33663.573,313711.0,313711.0
2015-06-01,30799.632,287022.0,287022.0
