measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2014-01-01,0.0,0.0,0.0
2014-02-01,0.0,0.0,0.0
2014-03-01,0.0,0.0,0.0
2014-04-01,0.0,0.0,0.0
2014-05-01,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0
2014-10-01,0.0,0.0,0.0
2014-11-01,0.0,0.0,0.0
2014-12-01,0.0,0.0,0.0
2015-01-01,0.0,46.0,46.0
2015-02-01,0.0,41.0,43.0
2015-03-01,0.0,44.0,47.0
2015-04-01,0.0,41.0,44.0
2015-05-01,0.0,33.0,36.0
2015-06-01,0.0,50.0,54.0
2015-07-01,0.0,73.0,78.0
2015-08-01,0.0,55.0,59.0
2015-09-01,0.0,60.0,64.0
2015-10-01,0.0,49.0,53.0
2015-11-01,0.0,50.0,54.0
2015-12-01,0.0,61.0,65.0
2016-01-01,0.0,44.0,60.0
2016-02-01,0.0,45.0,62.0
2016-03-01,0.0,61.0,84.0
2016-04-01,0.0,46.0,63.0
2016-05-01,0.0,44.0,60.0
2016-06-01,0.0,61.0,85.0
2016-07-01,0.0,99.0,138.0
2016-08-01,0.0,88.0,121.0
2016-09-01,0.0,59.0,81.0
2016-10-01,0.0,55.0,77.0
2016-11-01,0.0,41.0,56.0
2016-12-01,0.0,41.0,57.0
2017-01-01,0.0,59.0,59.0
2017-02-01,0.0,58.0,58.0
2017-03-01,0.0,73.0,73.0
2017-04-01,0.0,58.0,58.0
2017-05-01,0.0,63.0,63.0
2017-06-01,0.0,85.0,85.0
2017-07-01,0.0,102.0,102.0
2017-08-01,0.0,83.0,83.0
2017-09-01,0.0,63.0,63.0
2017-10-01,0.0,62.0,62.0
2017-11-01,0.0,47.0,47.0
2017-12-01,0.0,76.0,76.0
2018-01-01,0.0,76.0,76.0
2018-02-01,0.0,57.0,57.0
2018-03-01,0.0,89.0,89.0
2018-04-01,0.0,49.0,49.0
2018-05-01,0.0,87.0,87.0
2018-06-01,0.0,95.0,95.0
2018-07-01,0.0,117.0,117.0
2018-08-01,0.0,118.0,118.0
2018-09-01,0.0,95.0,95.0
2018-10-01,0.0,63.0,63.0
2018-11-01,0.0,74.0,74.0
2018-12-01,0.0,55.0,55.0
2019-01-01,0.0,78.0,78.0
2019-02-01,0.0,72.0,72.0
2019-03-01,0.0,76.0,76.0
2019-04-01,0.0,83.0,83.0
2019-05-01,0.0,76.0,76.0
2019-06-01,0.0,89.0,89.0
2019-07-01,0.0,147.0,147.0
2019-08-01,0.0,126.0,126.0
2019-09-01,0.0,81.0,81.0
2019-10-01,0.0,78.0,78.0
2019-11-01,0.0,80.0,80.0
2019-12-01,0.0,111.0,111.0
2020-01-01,0.0,48.0,53.0
2020-02-01,0.0,44.0,47.0
2020-03-01,0.0,45.0,49.0
2020-04-01,0.0,33.0,36.0
2020-05-01,0.0,28.0,30.0
2020-06-01,0.0,44.0,47.0
2020-07-01,0.0,63.0,68.0
2020-08-01,0.0,47.0,50.0
2020-09-01,0.0,31.0,34.0
2020-10-01,0.0,32.0,35.0
2020-11-01,0.0,15.0,17.0
2020-12-01,0.0,34.0,37.0
2021-01-01,0.0,35.0,35.0
2021-02-01,0.0,23.0,23.0
2021-03-01,0.0,28.0,28.0
2021-04-01,0.0,21.0,21.0
2021-05-01,0.0,16.0,16.0
2021-06-01,0.0,34.0,34.0
2021-07-01,0.0,43.0,43.0
2021-08-01,0.0,54.0,54.0
2021-09-01,0.0,29.0,29.0
2021-10-01,0.0,38.0,38.0
2021-11-01,0.0,32.0,32.0
2021-12-01,0.0,32.0,32.0
2022-01-01,4.203,47.0,47.0
2022-02-01,2.787,32.0,32.0
2022-03-01,3.002,35.0,35.0
2022-04-01,1.43,17.0,17.0
2022-05-01,1.914,22.0,22.0
2022-06-01,3.373,39.0,39.0
2022-07-01,3.902,45.0,45.0
2022-08-01,3.867,44.0,44.0
2022-09-01,3.846,44.0,44.0
2022-10-01,2.457,28.0,28.0
2022-11-01,2.665,30.0,30.0
2022-12-01,2.814,33.0,33.0
2023-01-01,3.719,41.0,41.0
2023-02-01,3.356,38.0,38.0
2023-03-01,2.99,34.0,34.0
2023-04-01,1.102,13.0,13.0
2023-05-01,2.314,27.0,27.0
2023-06-01,3.331,38.0,38.0
2023-07-01,4.014,46.0,46.0
2023-08-01,4.056,46.0,46.0
2023-09-01,3.807,44.0,44.0
2023-10-01,3.147,36.0,36.0
2023-11-01,2.581,30.0,30.0
2023-12-01,2.823,32.0,32.0
2024-01-01,2.884,34.0,34.0
2024-02-01,2.928,34.0,34.0
2024-03-01,2.478,29.0,29.0
2024-04-01,1.447,17.0,17.0
2024-05-01,1.752,21.0,21.0
2024-06-01,3.048,35.0,35.0
2024-07-01,3.843,45.0,45.0
2024-08-01,4.271,50.0,50.0
2024-09-01,3.775,45.0,45.0
2024-10-01,2.994,35.0,35.0
2024-11-01,1.808,21.0,21.0
2024-12-01,3.072,36.0,36.0
