measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2018-10-01,688.627,8684.0,8684.0
2018-11-01,1110.947,14010.0,14010.0
2018-12-01,1409.769,17777.0,17777.0
2019-01-01,71.777,916.0,916.0
2019-02-01,65.722,829.0,829.0
2019-03-01,40.446,510.0,510.0
2019-04-01,21.71,273.0,273.0
2019-05-01,62.658,795.0,795.0
2019-06-01,129.923,1641.0,1641.0
2019-07-01,44.061,557.0,557.0
2019-08-01,109.046,1380.0,1380.0
2019-09-01,67.821,858.0,858.0
2019-10-01,140.78,1781.0,1781.0
2019-11-01,123.954,1566.0,1566.0
2019-12-01,20.102,255.0,255.0
2020-01-01,24.943,528.0,528.0
2020-02-01,19.155,400.0,400.0
2020-03-01,26.62,557.0,557.0
2020-04-01,19.478,412.0,412.0
2020-05-01,24.577,516.0,516.0
2020-06-01,18.154,383.0,383.0
2020-07-01,25.469,534.0,534.0
2020-08-01,22.572,476.0,476.0
2020-09-01,20.892,441.0,441.0
2020-10-01,16.429,342.0,342.0
2020-11-01,19.722,412.0,412.0
2020-12-01,22.989,481.0,481.0
2021-01-01,6.079,87.0,87.0
2021-02-01,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0
2021-05-01,0.0,0.0,0.0
2021-06-01,6.079,87.0,87.0
2021-07-01,133.841,1864.0,1864.0
2021-08-01,524.475,7299.0,7299.0
2021-09-01,0.0,0.0,0.0
2021-10-01,7.526,104.0,104.0
2021-11-01,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2022-01-01,4.688,58.0,58.0
2022-02-01,0.0,0.0,0.0
2022-03-01,0.0,0.0,0.0
2022-04-01,0.0,0.0,0.0
2022-05-01,65.433,837.0,837.0
2022-06-01,485.991,6226.0,6226.0
2022-07-01,169.654,2175.0,2175.0
2022-08-01,1505.293,19278.0,19278.0
2022-09-01,25.754,329.0,329.0
2022-10-01,0.0,0.0,0.0
2022-11-01,59.995,767.0,767.0
2022-12-01,4795.192,61404.0,61404.0
2023-01-01,0.0,0.0,0.0
2023-02-01,7.18,91.0,91.0
2023-03-01,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0
2023-05-01,660.194,8454.0,8454.0
2023-06-01,0.0,0.0,0.0
2023-07-01,153.054,1962.0,1962.0
2023-08-01,9.571,125.0,125.0
2023-09-01,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0
2024-01-01,24.474,327.0,327.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,19.844,269.0,269.0
2024-07-01,204.683,2750.0,2750.0
2024-08-01,0.0,0.0,0.0
2024-09-01,0.0,0.0,0.0
2024-10-01,0.0,0.0,0.0
2024-11-01,0.0,0.0,0.0
2024-12-01,0.0,0.0,0.0
