measured_on,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Generation,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Quantity Consumed For Electricity,Natural Gas - Combustion (Gas) Turbine (including jet engine design) - Natural Gas - Total Fuel Consumed
2003-01-01,0.0,0.0,0.0
2003-02-01,0.0,0.0,0.0
2003-03-01,0.0,0.0,0.0
2003-04-01,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0
2003-06-01,205.0,1906.0,1906.0
2003-07-01,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0
2003-09-01,0.0,0.0,0.0
2003-10-01,0.0,0.0,0.0
2003-11-01,0.0,0.0,0.0
2003-12-01,0.0,0.0,0.0
2004-01-01,0.0,0.0,0.0
2004-02-01,0.0,0.0,0.0
2004-03-01,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0
2004-10-01,0.0,0.0,0.0
2004-11-01,0.0,0.0,0.0
2004-12-01,0.0,0.0,0.0
2005-01-01,90.717,1103.45,1103.45
2005-02-01,72.574,882.77,882.77
2005-03-01,100.71,1225.01,1225.01
2005-04-01,95.599,1162.85,1162.85
2005-05-01,91.41600000000001,1111.96,1111.96
2005-06-01,172.567,2099.06,2099.06
2005-07-01,227.17600000000002,2763.31,2763.31
2005-08-01,225.67700000000002,2745.07,2745.07
2005-09-01,136.633,1661.97,1661.97
2005-10-01,96.881,1178.43,1178.43
2005-11-01,84.908,1032.8,1032.8
2005-12-01,106.143,1291.09,1291.09
2006-01-01,11.513,213.0,213.0
2006-02-01,13.014000000000001,240.0,240.0
2006-03-01,17.15,317.0,317.0
2006-04-01,14.192,262.0,262.0
2006-05-01,18.695,345.0,345.0
2006-06-01,24.081,445.0,445.0
2006-07-01,43.092,796.0,796.0
2006-08-01,38.291000000000004,708.0,708.0
2006-09-01,22.523,416.0,416.0
2006-10-01,24.397000000000002,451.0,451.0
2006-11-01,16.402,303.0,303.0
2006-12-01,16.65,308.0,308.0
2007-01-01,26.617,397.0,397.0
2007-02-01,29.4,438.0,438.0
2007-03-01,10.269,153.0,153.0
2007-04-01,27.309,407.0,407.0
2007-05-01,53.635,799.0,799.0
2007-06-01,56.131,836.0,836.0
2007-07-01,67.96,1014.0,1014.0
2007-08-01,171.39,2554.0,2554.0
2007-09-01,66.61200000000001,993.0,993.0
2007-10-01,60.057,895.0,895.0
2007-11-01,16.021,239.0,239.0
2007-12-01,36.599000000000004,546.0,546.0
2008-01-01,16.69,247.0,247.0
2008-02-01,19.591,289.0,289.0
2008-03-01,11.06,164.0,164.0
2008-04-01,7.894,116.0,116.0
2008-05-01,1.068,15.0,15.0
2008-06-01,42.342,626.0,626.0
2008-07-01,58.764,868.0,868.0
2008-08-01,46.798,691.0,691.0
2008-09-01,20.142,298.0,298.0
2008-10-01,2.4370000000000003,36.0,36.0
2008-11-01,12.064,178.0,178.0
2008-12-01,19.150000000000002,283.0,283.0
2009-01-01,30.428,519.0,519.0
2009-02-01,22.414,383.0,383.0
2009-03-01,29.577,506.0,506.0
2009-04-01,33.446000000000005,572.0,572.0
2009-05-01,30.701,524.0,524.0
2009-06-01,36.893,630.0,630.0
2009-07-01,35.487,607.0,607.0
2009-08-01,77.152,1318.0,1318.0
2009-09-01,83.144,1421.0,1421.0
2009-10-01,30.657,524.0,524.0
2009-11-01,30.941000000000003,528.0,528.0
2009-12-01,10.16,174.0,174.0
2010-01-01,25.257,287.0,287.0
2010-02-01,14.602,166.0,166.0
2010-03-01,12.643,144.0,144.0
2010-04-01,31.226000000000003,355.0,355.0
2010-05-01,49.363,561.0,561.0
2010-06-01,68.291,777.0,777.0
2010-07-01,113.682,1294.0,1294.0
