measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed,Residual Fuel Oil Generation,Residual Fuel Oil Quantity Consumed For Electricity,Residual Fuel Oil Total Fuel Consumed
2001-01-01,25430.0,227237.0,227237.0,287187.0,3222058.0,3222058.0,96044.0,1000878.0,1000878.0
2001-02-01,8540.0,97238.0,97238.0,104375.0,1357373.0,1357373.0,38558.0,356047.0,356047.0
2001-03-01,7250.0,82673.0,82673.0,194243.0,2030825.0,2030825.0,47789.0,764293.0,764293.0
2001-04-01,4600.0,37671.0,37671.0,503780.0,5749074.0,5749074.0,0.0,0.0,0.0
2001-05-01,0.0,0.0,0.0,401462.0,4509446.0,4509446.0,2640.0,27625.0,27625.0
2001-06-01,389.0,4536.0,4536.0,380644.0,4520912.0,4520912.0,5511.0,64140.0,64140.0
2001-07-01,0.0,0.0,0.0,526442.0,6264940.0,6264940.0,0.0,0.0,0.0
2001-08-01,4436.0,51879.0,51879.0,583858.0,6955860.0,6955860.0,0.0,0.0,0.0
2001-09-01,0.0,0.0,0.0,396237.0,4838280.0,4838280.0,780.0,9336.0,9336.0
2001-10-01,0.0,0.0,0.0,95369.0,1228408.0,1228408.0,0.0,0.0,0.0
2001-11-01,242.0,3135.0,3135.0,72575.0,959246.0,959246.0,7632.0,98841.0,98841.0
2001-12-01,0.0,0.0,0.0,79790.0,1187602.0,1187602.0,42112.0,429990.0,429990.0
2002-01-01,0.0,0.0,0.0,90972.0,1251821.0,1251821.0,0.0,0.0,0.0
2002-02-01,121.0,1578.0,1578.0,130052.0,1667672.0,1667672.0,0.0,0.0,0.0
2002-03-01,1081.0,12957.0,12957.0,301954.0,3665010.0,3665010.0,4525.0,53771.0,53771.0
2002-04-01,0.0,0.0,0.0,437474.0,5253199.0,5253199.0,0.0,0.0,0.0
2002-05-01,0.0,0.0,0.0,315790.0,3726083.0,3726083.0,0.0,0.0,0.0
2002-06-01,0.0,0.0,0.0,368979.0,4393401.0,4393401.0,0.0,0.0,0.0
2002-07-01,0.0,0.0,0.0,413227.0,4925112.0,4925112.0,0.0,0.0,0.0
2002-08-01,0.0,0.0,0.0,541892.0,6319679.0,6319679.0,0.0,0.0,0.0
2002-09-01,0.0,0.0,0.0,267615.0,3223703.0,3223703.0,2489.0,25704.0,25704.0
2002-10-01,0.0,0.0,0.0,117728.0,1461589.0,1461589.0,5006.0,43993.0,43993.0
2002-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002-12-01,0.0,0.0,0.0,55945.0,790115.0,790115.0,0.0,0.0,0.0
2003-01-01,47.0,632.0,632.0,82444.0,1131836.0,1131836.0,0.0,0.0,0.0
2003-02-01,1298.0,18920.0,18920.0,26405.0,394632.0,394632.0,3624.0,53178.0,53178.0
2003-03-01,2139.0,30305.0,30305.0,38750.0,578915.0,578915.0,8796.0,125408.0,125408.0
2003-04-01,0.0,0.0,0.0,37397.0,670956.0,670956.0,0.0,0.0,0.0
2003-05-01,0.0,0.0,0.0,78400.0,1017537.0,1017537.0,0.0,0.0,0.0
2003-06-01,0.0,0.0,0.0,90397.0,1236793.0,1236793.0,20470.0,208580.0,208580.0
2003-07-01,0.0,0.0,0.0,40763.0,641108.0,641108.0,0.0,0.0,0.0
2003-08-01,0.0,0.0,0.0,86766.0,1135102.0,1135102.0,8049.0,103478.0,103478.0
2003-09-01,0.0,0.0,0.0,17338.0,367633.0,367633.0,2298.0,47578.0,47578.0
2003-10-01,0.0,0.0,0.0,75078.0,890383.0,890383.0,27296.0,380974.0,380974.0
2003-11-01,0.0,0.0,0.0,47099.0,638290.0,638290.0,17950.0,210256.0,210256.0
2003-12-01,84.0,1154.0,1154.0,16361.0,229166.0,229166.0,22519.0,309998.0,309998.0
2004-01-01,0.0,0.0,0.0,23561.0,375225.0,375225.0,56351.0,640534.0,640534.0
2004-02-01,0.0,0.0,0.0,29454.0,409549.0,409549.0,45333.0,449713.0,449713.0
2004-03-01,0.0,0.0,0.0,-1517.0,11915.0,11915.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,-1182.0,1864.0,1864.0,0.0,0.0,0.0
2004-05-01,0.0,0.0,0.0,28649.0,461974.0,461974.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,20037.0,371486.0,371486.0,0.0,0.0,0.0
2004-07-01,0.0,0.0,0.0,22285.0,374969.0,374969.0,0.0,0.0,0.0
2004-08-01,0.0,0.0,0.0,29863.0,467831.0,467831.0,0.0,0.0,0.0
2004-09-01,0.0,0.0,0.0,24199.0,435922.0,435922.0,18940.0,221344.0,221344.0
2004-10-01,0.0,0.0,0.0,36772.0,567413.0,567413.0,1229.0,18352.0,18352.0
2004-11-01,0.0,0.0,0.0,20496.0,312936.0,312936.0,0.0,0.0,0.0
2004-12-01,1799.0,13584.0,13584.0,21745.0,550793.0,550793.0,22865.0,272223.0,272223.0
2005-01-01,0.0,0.0,0.0,25524.0,550752.6,550752.6,19900.0,223845.3,223845.3
2005-02-01,0.0,0.0,0.0,39457.0,613062.77,613062.77,47310.0,485207.1,485207.1
2005-03-01,0.0,0.0,0.0,44016.0,657896.3,657896.3,29581.0,351974.7,351974.7
2005-04-01,0.0,0.0,0.0,19343.0,349477.33,349477.33,0.0,0.0,0.0
2005-05-01,0.0,0.0,0.0,50169.0,737078.63,737078.63,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,35266.0,545958.72,545958.72,49656.0,569765.7,569765.7
2005-07-01,0.0,0.0,0.0,98892.0,1300254.8,1300254.8,5820.0,83279.7,83279.7
2005-08-01,141.0,1873.4,1873.4,88399.0,1206171.83,1206171.83,9607.0,128211.3,128211.3
2005-09-01,0.0,0.0,0.0,100611.0,1315028.66,1315028.66,33480.0,468392.4,468392.4
2005-10-01,0.0,0.0,0.0,145834.0,1952442.81,1952442.81,35643.0,336338.1,336338.1
2005-11-01,0.0,0.0,0.0,4194.0,139078.86,139078.86,0.0,0.0,0.0
2005-12-01,0.0,0.0,0.0,5338.0,106855.47,106855.47,21299.0,251067.6,251067.6
2006-01-01,0.0,0.0,0.0,-3386.0,1178.0,1178.0,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0,-2489.0,2526.0,2526.0,0.0,0.0,0.0
2006-03-01,0.0,0.0,0.0,-2447.0,3189.0,3189.0,0.0,0.0,0.0
2006-04-01,0.0,0.0,0.0,4811.0,73195.0,73195.0,0.0,0.0,0.0
2006-05-01,0.0,0.0,0.0,-2251.0,178.0,178.0,0.0,0.0,0.0
2006-06-01,0.0,0.0,0.0,1937.0,45003.0,45003.0,0.0,0.0,0.0
2006-07-01,0.0,0.0,0.0,23633.0,371135.0,371135.0,2463.0,29541.0,29541.0
2006-08-01,0.0,0.0,0.0,34235.0,489451.0,489451.0,12497.0,148189.0,148189.0
2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-01,0.0,0.0,0.0,0.0,3398.0,3398.0,0.0,0.0,0.0
2007-01-01,0.0,0.0,0.0,1448.0,65837.0,65837.0,0.0,0.0,0.0
2007-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,0.0,0.0,0.0,681.0,26524.0,26524.0,0.0,0.0,0.0
2007-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-01,0.0,0.0,0.0,902.0,73153.0,73153.0,0.0,0.0,0.0
2007-08-01,0.0,0.0,0.0,155766.678,2006589.0,2006589.0,7871.322,101399.0,101399.0
2007-09-01,0.0,0.0,0.0,-996.0,33740.0,33740.0,0.0,0.0,0.0
2007-10-01,0.0,0.0,0.0,52022.0,743113.0,743113.0,0.0,0.0,0.0
2007-11-01,0.0,0.0,0.0,14.0,27603.0,27603.0,0.0,0.0,0.0
2007-12-01,0.0,0.0,0.0,271.0,26992.0,26992.0,0.0,0.0,0.0
2008-01-01,-377.333,0.0,0.0,-377.333,0.0,0.0,-377.333,0.0,0.0
2008-02-01,-297.0,0.0,0.0,-297.0,0.0,0.0,-297.0,0.0,0.0
2008-03-01,0.0,0.0,0.0,20059.0,326094.0,326094.0,0.0,0.0,0.0
2008-04-01,0.0,0.0,0.0,7743.0,121543.0,121543.0,0.0,0.0,0.0
2008-05-01,0.0,0.0,0.0,-86.0,18353.0,18353.0,0.0,0.0,0.0
2008-06-01,0.0,0.0,0.0,16515.0,257377.0,257377.0,0.0,0.0,0.0
2008-07-01,0.0,0.0,0.0,34846.0,608170.0,608170.0,0.0,0.0,0.0
2008-08-01,0.0,0.0,0.0,23194.0,322714.0,322714.0,0.0,0.0,0.0
2008-09-01,0.0,0.0,0.0,108554.0,1375295.0,1375295.0,0.0,0.0,0.0
2008-10-01,0.0,0.0,0.0,38380.0,499765.0,499765.0,0.0,0.0,0.0
2008-11-01,0.0,0.0,0.0,70.0,24988.0,24988.0,0.0,0.0,0.0
2008-12-01,0.0,0.0,0.0,-1064.0,4787.0,4787.0,0.0,0.0,0.0
2009-01-01,0.0,0.0,0.0,1407.0,44842.0,44842.0,0.0,0.0,0.0
2009-02-01,0.0,0.0,0.0,-914.0,2330.0,2330.0,0.0,0.0,0.0
2009-03-01,0.0,0.0,0.0,5877.0,113608.0,113608.0,0.0,0.0,0.0
2009-04-01,0.0,0.0,0.0,-179.0,16940.0,16940.0,0.0,0.0,0.0
2009-05-01,0.0,0.0,0.0,-987.0,63.0,63.0,0.0,0.0,0.0
2009-06-01,0.0,0.0,0.0,103946.0,1328555.0,1328555.0,0.0,0.0,0.0
2009-07-01,0.0,0.0,0.0,91929.0,1184621.0,1184621.0,0.0,0.0,0.0
2009-08-01,0.0,0.0,0.0,141973.0,1787819.0,1787819.0,0.0,0.0,0.0
2009-09-01,0.0,0.0,0.0,56369.0,687396.0,687396.0,0.0,0.0,0.0
2009-10-01,-316.334,0.0,0.0,-316.333,0.0,0.0,-316.333,0.0,0.0
2009-11-01,0.0,0.0,0.0,-855.0,3534.0,3534.0,0.0,0.0,0.0
2009-12-01,0.0,0.0,0.0,-1060.0,4890.0,4890.0,0.0,0.0,0.0
2010-01-01,16.36,248.0,248.0,11203.64,169697.0,169697.0,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0,-906.0,5902.0,5902.0,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0,1398.0,60518.0,60518.0,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0,-929.0,1382.0,1382.0,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0,43412.0,593694.0,593694.0,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0,134317.0,1590883.0,1590883.0,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0,218559.0,2565085.0,2565085.0,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0,188858.0,2156153.0,2156153.0,0.0,0.0,0.0
2010-09-01,0.0,0.0,0.0,-1229.0,0.0,0.0,0.0,0.0,0.0
2010-10-01,0.0,0.0,0.0,-1042.0,0.0,0.0,0.0,0.0,0.0
2010-11-01,0.0,0.0,0.0,-1049.0,0.0,0.0,0.0,0.0,0.0
2010-12-01,0.0,0.0,0.0,-1188.0,0.0,0.0,0.0,0.0,0.0
2011-01-01,0.0,0.0,0.0,110891.0,1318677.0,1318677.0,0.0,0.0,0.0
2011-02-01,0.0,0.0,0.0,155268.0,1603897.0,1603897.0,0.0,0.0,0.0
2011-03-01,-0.028,0.0,0.0,-884.972,0.0,0.0,0.0,0.0,0.0
2011-04-01,0.0,0.0,0.0,228840.0,2587547.0,2587547.0,0.0,0.0,0.0
2011-05-01,0.0,0.0,0.0,211141.0,2395905.0,2395905.0,0.0,0.0,0.0
2011-06-01,0.0,0.0,0.0,180000.0,2110596.0,2110596.0,0.0,0.0,0.0
2011-07-01,0.0,0.0,0.0,160290.0,1869221.0,1869221.0,0.0,0.0,0.0
2011-08-01,0.0,0.0,0.0,162150.0,1855520.0,1855520.0,0.0,0.0,0.0
2011-09-01,0.0,0.0,0.0,16817.0,228239.0,228239.0,0.0,0.0,0.0
2011-10-01,0.0,0.0,0.0,160342.0,1922894.0,1922894.0,0.0,0.0,0.0
2011-11-01,0.0,0.0,0.0,29870.0,358041.0,358041.0,0.0,0.0,0.0
2011-12-01,0.0,0.0,0.0,3489.0,74434.0,74434.0,0.0,0.0,0.0
2012-01-01,0.0,0.0,0.0,-1020.0,0.0,0.0,0.0,0.0,0.0
2012-02-01,0.0,0.0,0.0,51011.0,619016.0,619016.0,0.0,0.0,0.0
2012-03-01,0.0,0.0,0.0,1940.0,47044.0,47044.0,0.0,0.0,0.0
2012-04-01,0.0,0.0,0.0,66533.0,791177.0,791177.0,0.0,0.0,0.0
2012-05-01,0.0,0.0,0.0,193493.0,2200592.0,2200592.0,0.0,0.0,0.0
