measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2007-01-01,17.412000000000003,330.0,330.0
2007-02-01,16.115,301.0,301.0
2007-03-01,5.638,104.0,104.0
2007-04-01,10.779,203.0,203.0
2007-05-01,11.182,209.0,209.0
2007-06-01,4.232,81.0,81.0
2007-07-01,7.095,133.0,133.0
2007-08-01,11.629000000000001,220.0,220.0
2007-09-01,13.71,261.0,261.0
2007-10-01,11.887,226.0,226.0
2007-11-01,8.831000000000001,168.0,168.0
2007-12-01,16.49,313.0,313.0
2008-01-01,79.034,1473.0,1473.0
2008-02-01,62.762,1170.0,1170.0
2008-03-01,28.789,536.0,536.0
2008-04-01,38.752,722.0,722.0
2008-05-01,58.939,1100.0,1100.0
2008-06-01,77.788,1449.0,1449.0
2008-07-01,55.696000000000005,1036.0,1036.0
2008-08-01,35.561,664.0,664.0
2008-09-01,23.464000000000002,437.0,437.0
2008-10-01,37.707,704.0,704.0
2008-11-01,53.852000000000004,1001.0,1001.0
2008-12-01,65.656,1222.0,1222.0
2009-01-01,4.079000000000001,122.0,122.0
2009-02-01,1.087,29.0,29.0
2009-03-01,5.239,146.0,146.0
2009-04-01,6.339,175.0,175.0
2009-05-01,4.013,111.0,111.0
2009-06-01,4.048,111.0,111.0
2009-07-01,4.303,122.0,122.0
2009-08-01,3.226,87.0,87.0
2009-09-01,5.11,140.0,140.0
2009-10-01,7.268000000000001,204.0,204.0
2009-11-01,6.569,180.0,180.0
2009-12-01,4.719,134.0,134.0
2010-01-01,30.740000000000002,675.0,675.0
2010-02-01,33.618,733.0,733.0
2010-03-01,31.023000000000003,681.0,681.0
2010-04-01,75.96300000000001,1659.0,1659.0
2010-05-01,31.048000000000002,681.0,681.0
2010-06-01,21.131,460.0,460.0
2010-07-01,19.68,431.0,431.0
2010-08-01,28.48,623.0,623.0
2010-09-01,11.018,239.0,239.0
2010-10-01,24.951,547.0,547.0
2010-11-01,30.939,675.0,675.0
2010-12-01,20.409000000000002,448.0,448.0
2011-01-01,30.273,652.0,652.0
2011-02-01,17.23,373.0,373.0
2011-03-01,27.676,600.0,600.0
2011-04-01,27.377,594.0,594.0
2011-05-01,33.121,716.0,716.0
2011-06-01,26.576,576.0,576.0
2011-07-01,18.264,396.0,396.0
2011-08-01,18.563,402.0,402.0
2011-09-01,27.702,600.0,600.0
2011-10-01,17.272,373.0,373.0
2011-11-01,20.615,448.0,448.0
2011-12-01,21.331,460.0,460.0
2012-01-01,6.862,215.0,215.0
2012-02-01,8.942,279.0,279.0
2012-03-01,20.179,629.0,629.0
2012-04-01,13.546,425.0,425.0
2012-05-01,15.087,472.0,472.0
2012-06-01,8.112,256.0,256.0
2012-07-01,8.481,268.0,268.0
2012-08-01,3.983,122.0,122.0
2012-09-01,7.731,244.0,244.0
2012-10-01,16.573,518.0,518.0
2012-11-01,14.931,466.0,466.0
2012-12-01,6.573,204.0,204.0
2013-01-01,13.625,285.0,285.0
2013-02-01,14.189,285.0,285.0
2013-03-01,21.78,437.0,437.0
2013-04-01,13.984,279.0,279.0
2013-05-01,9.627,192.0,192.0
2013-06-01,9.433,192.0,192.0
2013-07-01,11.633,233.0,233.0
2013-08-01,9.123,186.0,186.0
2013-09-01,15.379,309.0,309.0
2013-10-01,9.076,180.0,180.0
2013-11-01,26.259,530.0,530.0
2013-12-01,8.892,180.0,180.0
2014-01-01,17.538,343.0,343.0
2014-02-01,20.98,402.0,402.0
2014-03-01,83.345,1595.0,1595.0
2014-04-01,21.302,407.0,407.0
2014-05-01,23.827,454.0,454.0
2014-06-01,25.963,495.0,495.0
2014-07-01,16.609,320.0,320.0
2014-08-01,8.469,163.0,163.0
2014-09-01,11.177,215.0,215.0
2014-10-01,11.085,210.0,210.0
2014-11-01,25.81,495.0,495.0
2014-12-01,22.895,437.0,437.0
2015-01-01,49.235,1234.0,1234.0
2015-02-01,42.031,1054.0,1054.0
2015-03-01,25.893,652.0,652.0
2015-04-01,48.571,1222.0,1222.0
2015-05-01,30.554,768.0,768.0
2015-06-01,34.894,879.0,879.0
2015-07-01,6.999,175.0,175.0
2015-08-01,24.504,617.0,617.0
2015-09-01,49.589,1246.0,1246.0
2015-10-01,26.823,675.0,675.0
2015-11-01,30.452,763.0,763.0
2015-12-01,27.455,693.0,693.0
2016-01-01,4.074,134.0,134.0
2016-02-01,3.191,105.0,105.0
2016-03-01,14.142,460.0,460.0
2016-04-01,16.405,530.0,530.0
2016-05-01,6.497,210.0,210.0
2016-06-01,4.944,163.0,163.0
2016-07-01,6.167,198.0,198.0
2016-08-01,2.973,99.0,99.0
2016-09-01,5.981,192.0,192.0
2016-10-01,6.153,198.0,198.0
2016-11-01,8.295,268.0,268.0
2016-12-01,5.178,169.0,169.0
2017-01-01,34.249,1118.0,1118.0
2017-02-01,29.388,960.0,960.0
2017-03-01,21.309,693.0,693.0
2017-04-01,25.886,844.0,844.0
2017-05-01,29.588,966.0,966.0
2017-06-01,25.414,827.0,827.0
2017-07-01,20.592,669.0,669.0
2017-08-01,17.183,559.0,559.0
2017-09-01,17.432,570.0,570.0
2017-10-01,20.773,675.0,675.0
2017-11-01,21.7,710.0,710.0
2017-12-01,28.486,931.0,931.0
2018-01-01,12.654,355.0,355.0
2018-02-01,11.536,320.0,320.0
2018-03-01,10.569,297.0,297.0
2018-04-01,12.947,361.0,361.0
2018-05-01,10.64,297.0,297.0
2018-06-01,14.031,390.0,390.0
2018-07-01,9.266,256.0,256.0
2018-08-01,10.273,285.0,285.0
2018-09-01,9.058,250.0,250.0
2018-10-01,20.026,559.0,559.0
2018-11-01,12.21,338.0,338.0
2018-12-01,7.79,215.0,215.0
2019-01-01,5.027,233.0,233.0
2019-02-01,4.869,239.0,239.0
2019-03-01,4.404,215.0,215.0
2019-04-01,4.163,204.0,204.0
2019-05-01,6.144,297.0,297.0
2019-06-01,4.342,210.0,210.0
2019-07-01,4.762,233.0,233.0
2019-08-01,3.937,192.0,192.0
2019-09-01,4.762,233.0,233.0
2019-10-01,3.691,180.0,180.0
2019-11-01,4.505,215.0,215.0
2019-12-01,8.394,407.0,407.0
2020-01-01,2.097,76.0,76.0
2020-02-01,1.672,58.0,58.0
2020-03-01,1.543,58.0,58.0
2020-04-01,2.066,76.0,76.0
2020-05-01,1.409,52.0,52.0
2020-06-01,1.784,64.0,64.0
2020-07-01,1.681,58.0,58.0
2020-08-01,1.865,70.0,70.0
2020-09-01,2.24,81.0,81.0
2020-10-01,1.904,70.0,70.0
2020-11-01,2.475,87.0,87.0
2020-12-01,2.264,81.0,81.0
2021-01-01,4.779,93.0,93.0
2021-02-01,5.495,111.0,111.0
2021-03-01,5.057,99.0,99.0
2021-04-01,6.393,128.0,128.0
2021-05-01,6.708,134.0,134.0
2021-06-01,4.001,81.0,81.0
2021-07-01,5.402,105.0,105.0
2021-08-01,3.807,76.0,76.0
2021-09-01,5.295,105.0,105.0
2021-10-01,5.097,99.0,99.0
2021-11-01,4.687,93.0,93.0
2021-12-01,5.279,105.0,105.0
2022-01-01,3.25,75.0,75.0
2022-02-01,4.256,98.0,98.0
2022-03-01,4.096,98.0,98.0
2022-04-01,3.662,86.0,86.0
2022-05-01,2.421,58.0,58.0
2022-06-01,4.554,109.0,109.0
2022-07-01,6.852,161.0,161.0
2022-08-01,2.729,63.0,63.0
2022-09-01,3.333,81.0,81.0
2022-10-01,3.404,81.0,81.0
2022-11-01,4.661,109.0,109.0
2022-12-01,4.782,115.0,115.0
2023-01-01,6.263,121.0,121.0
2023-02-01,6.441,115.0,115.0
2023-03-01,6.54,115.0,115.0
2023-04-01,8.346,150.0,150.0
2023-05-01,10.83,196.0,196.0
2023-06-01,9.817,173.0,173.0
2023-07-01,6.936,127.0,127.0
2023-08-01,6.575,115.0,115.0
2023-09-01,7.568,132.0,132.0
2023-10-01,7.225,127.0,127.0
2023-11-01,5.93,104.0,104.0
2023-12-01,7.529,132.0,132.0
2024-01-01,8.961,230.0,230.0
2024-02-01,4.799,127.0,127.0
2024-03-01,5.194,132.0,132.0
2024-04-01,7.931,207.0,207.0
2024-05-01,6.851,178.0,178.0
2024-06-01,10.421,270.0,270.0
2024-07-01,10.019,259.0,259.0
2024-08-01,5.854,150.0,150.0
2024-09-01,8.98,236.0,236.0
2024-10-01,9.671,253.0,253.0
2024-11-01,7.331,190.0,190.0
2024-12-01,6.988,184.0,184.0
