measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,0.9440000000000001,14.0,14.0,3.3030000000000004,48.0,48.0
2003-02-01,0.82,12.0,12.0,2.869,42.0,42.0
2003-03-01,0.735,11.0,11.0,2.572,37.0,37.0
2003-04-01,0.64,9.0,9.0,2.241,33.0,33.0
2003-05-01,0.7090000000000001,11.0,11.0,2.4810000000000003,36.0,36.0
2003-06-01,0.738,11.0,11.0,2.585,38.0,38.0
2003-07-01,1.008,15.0,15.0,3.5290000000000004,51.0,51.0
2003-08-01,0.9880000000000001,15.0,15.0,3.4570000000000003,50.0,50.0
2003-09-01,0.825,12.0,12.0,2.8890000000000002,42.0,42.0
2003-10-01,0.79,12.0,12.0,2.7670000000000003,40.0,40.0
2003-11-01,0.87,13.0,13.0,3.044,44.0,44.0
2003-12-01,0.932,14.0,14.0,3.2630000000000003,47.0,47.0
2004-01-01,5.121,61.0,61.0,6.34,75.0,75.0
2004-02-01,2.93,35.0,35.0,6.3020000000000005,74.0,74.0
2004-03-01,1.8030000000000002,21.0,21.0,7.211,85.0,85.0
2004-04-01,1.225,14.0,14.0,7.002000000000001,82.0,82.0
2004-05-01,1.245,15.0,15.0,7.776000000000001,91.0,91.0
2004-06-01,1.1760000000000002,14.0,14.0,7.908,93.0,93.0
2004-07-01,1.34,16.0,16.0,8.339,98.0,98.0
2004-08-01,1.722,20.0,20.0,7.728000000000001,91.0,91.0
2004-09-01,1.7570000000000001,21.0,21.0,7.248,85.0,85.0
2004-10-01,1.726,20.0,20.0,7.218,85.0,85.0
