measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,524.794,5374.42,5374.42
2003-02-01,363.41,3721.68,3721.68
2003-03-01,372.901,3818.88,3818.88
2003-04-01,377.15200000000004,3862.41,3862.41
2003-05-01,343.44300000000004,3517.2,3517.2
2003-06-01,356.192,3647.76,3647.76
2003-07-01,402.31600000000003,4120.12,4120.12
2003-08-01,407.18100000000004,4169.94,4169.94
2003-09-01,380.043,3892.02,3892.02
2003-10-01,441.408,4520.46,4520.46
2003-11-01,397.87,4074.59,4074.59
2003-12-01,420.93100000000004,4310.75,4310.75
2004-01-01,594.389,5956.97,5956.97
2004-02-01,558.015,5592.43,5592.43
2004-03-01,498.202,4992.98,4992.98
2004-04-01,449.42600000000004,4504.15,4504.15
2004-05-01,386.00300000000004,3868.52,3868.52
2004-06-01,307.095,3077.71,3077.71
2004-07-01,322.715,3234.25,3234.25
2004-08-01,390.764,3916.24,3916.24
2004-09-01,440.175,4411.43,4411.43
2004-10-01,361.504,3622.99,3622.99
2004-11-01,317.185,3178.83,3178.83
2004-12-01,402.528,4034.14,4034.14
2005-01-01,644.1070000000001,6440.42,6440.42
2005-02-01,523.415,5233.63,5233.63
2005-03-01,571.884,5718.27,5718.27
2005-04-01,716.917,7168.45,7168.45
2005-05-01,531.175,5311.22,5311.22
2005-06-01,475.901,4758.54,4758.54
2005-07-01,404.06800000000004,4040.27,4040.27
2005-08-01,318.60200000000003,3185.7,3185.7
2005-09-01,275.22,2751.93,2751.93
2005-10-01,559.805,5597.49,5597.49
2005-11-01,614.7420000000001,6146.81,6146.81
2005-12-01,650.165,6501.0,6501.0
2006-01-01,573.1510000000001,5685.0,5685.0
2006-02-01,516.813,5126.0,5126.0
2006-03-01,455.319,4516.0,4516.0
2006-04-01,495.6,4916.0,4916.0
2006-05-01,585.964,5812.0,5812.0
2006-06-01,575.748,5711.0,5711.0
2006-07-01,603.751,5989.0,5989.0
2006-08-01,599.388,5945.0,5945.0
2006-09-01,389.074,3859.0,3859.0
2006-10-01,342.99600000000004,3402.0,3402.0
2006-11-01,401.762,3985.0,3985.0
2006-12-01,425.435,4220.0,4220.0
2007-01-01,487.73600000000005,4821.0,4821.0
2007-02-01,434.45300000000003,4294.0,4294.0
