measured_on,"Electricity used for energy storage-Energy Storage, Battery Generation","Electricity used for energy storage-Energy Storage, Battery Quantity Consumed For Electricity","Electricity used for energy storage-Energy Storage, Battery Total Fuel Consumed",Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2023-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-01,0.0,0.0,0.0,107.0,365.0,365.0
2024-01-01,-8.0,0.0,0.0,128.0,437.0,437.0
2024-02-01,-14.0,0.0,0.0,132.0,450.0,450.0
2024-03-01,-14.0,0.0,0.0,284.0,969.0,969.0
2024-04-01,-20.0,0.0,0.0,336.0,1146.0,1146.0
2024-05-01,-16.0,0.0,0.0,374.0,1276.0,1276.0
2024-06-01,-16.0,0.0,0.0,349.0,1191.0,1191.0
2024-07-01,-21.0,0.0,0.0,429.0,1464.0,1464.0
2024-08-01,-18.0,0.0,0.0,380.0,1297.0,1297.0
2024-09-01,-17.0,0.0,0.0,334.0,1140.0,1140.0
2024-10-01,-12.0,0.0,0.0,244.0,833.0,833.0
2024-11-01,-10.0,0.0,0.0,180.0,614.0,614.0
2024-12-01,-30.0,0.0,0.0,134.0,457.0,457.0
