measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,0.0,0.0,0.0
2024-02-01,0.0,0.0,0.0
2024-03-01,0.0,0.0,0.0
2024-04-01,0.0,0.0,0.0
2024-05-01,0.0,0.0,0.0
2024-06-01,661.0,2255.0,2255.0
2024-07-01,418.0,1426.0,1426.0
2024-08-01,675.0,2303.0,2303.0
2024-09-01,872.0,2975.0,2975.0
2024-10-01,668.0,2279.0,2279.0
2024-11-01,261.0,891.0,891.0
2024-12-01,188.0,641.0,641.0
