measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2001-01-01,-2.0,309.0,309.0
2001-02-01,-5.0,193.0,193.0
2001-03-01,51.0,981.0,981.0
2001-04-01,185.0,3631.0,3631.0
2001-05-01,461.0,9294.0,9294.0
2001-06-01,419.0,9416.0,9416.0
2001-07-01,173.0,4402.0,4402.0
2001-08-01,1435.0,27058.0,27058.0
2001-09-01,229.0,4647.0,4647.0
2001-10-01,11.0,128.0,128.0
2001-11-01,-4.0,0.0,0.0
2001-12-01,-14.0,0.0,0.0
2002-01-01,12.0,243.0,243.0
2002-02-01,69.0,1699.0,1699.0
2002-03-01,27.0,911.0,911.0
2002-04-01,-1.0,238.0,238.0
2002-05-01,16.0,323.0,323.0
2002-06-01,125.0,2633.0,2633.0
2002-07-01,581.0,8074.0,8074.0
2002-08-01,1232.0,27521.0,27521.0
2002-09-01,-1.0,255.0,255.0
2002-10-01,-9.0,0.0,0.0
2002-11-01,-4.0,0.0,0.0
2002-12-01,-7.0,0.0,0.0
2003-01-01,-23.0,0.0,0.0
2003-02-01,-21.0,0.0,0.0
2003-03-01,-20.0,0.0,0.0
2003-05-01,26.0,719.0,719.0
2003-06-01,345.0,6606.0,6606.0
2003-07-01,972.0,18763.0,18763.0
2003-08-01,453.0,9622.0,9622.0
2003-09-01,13.0,383.0,383.0
2003-10-01,31.0,626.0,626.0
2003-11-01,-8.0,0.0,0.0
2003-12-01,135.0,2807.0,2807.0
2004-01-01,-10.0,180.0,180.0
2004-02-01,-16.0,0.0,0.0
2004-03-01,-15.0,0.0,0.0
2004-04-01,-13.0,0.0,0.0
2004-05-01,-2.0,186.0,186.0
2004-06-01,-9.0,0.0,0.0
2004-07-01,20.0,534.0,534.0
2004-08-01,21.0,713.0,713.0
2004-09-01,-4.0,29.0,29.0
2004-10-01,-4.0,0.0,0.0
2004-12-01,19.0,690.0,690.0
2005-01-01,-19.0,0.0,0.0
2005-02-01,18.0,766.87,766.87
2005-03-01,13.0,1024.69,1024.69
2005-04-01,-9.0,0.0,0.0
2005-05-01,-9.0,0.0,0.0
2005-06-01,-7.0,11.67,11.67
2005-07-01,68.0,1728.84,1728.84
2005-08-01,312.0,5479.78,5479.78
2005-09-01,-6.0,976.62,976.62
2005-10-01,-6.0,0.0,0.0
