measured_on,Natural Gas Generation,Natural Gas Quantity Consumed For Electricity,Natural Gas Total Fuel Consumed
2001-01-01,4804.524,28539.0,74235.0
2001-02-01,4183.633,24851.0,64641.0
2001-03-01,4504.53,26757.0,69599.0
2001-04-01,4431.235000000001,26322.0,68467.0
2001-05-01,4644.959,27592.0,71769.0
2001-06-01,4573.385,27166.0,70663.0
2001-07-01,5247.675,31172.0,81082.0
2001-08-01,5429.465,32252.0,83891.0
2001-09-01,4518.551,26841.0,69816.0
2001-10-01,4269.3330000000005,25360.0,65965.0
2001-11-01,3514.45,20876.0,54302.0
2001-12-01,3788.06,22501.0,58529.0
2002-01-01,4056.989,30856.0,62968.0
2002-02-01,3538.976,26916.0,54928.0
2002-03-01,4496.137000000001,34196.0,69784.0
2002-04-01,3626.1420000000003,27579.0,56281.0
2002-05-01,3759.808,28595.0,58355.0
2002-06-01,4880.704000000001,37121.0,75753.0
2002-07-01,5892.977,44819.0,91464.0
2002-08-01,5610.387000000001,42670.0,87078.0
2002-09-01,5057.897,38468.0,78503.0
2002-10-01,4287.3240000000005,32608.0,66543.0
2002-11-01,3949.1870000000004,30036.0,61295.0
2002-12-01,4330.892,32939.0,67219.0
2003-01-01,2066.396,17743.0,31484.0
2003-02-01,1906.55,16371.0,29049.0
2003-03-01,2101.741,18047.0,32023.0
2003-04-01,1987.586,17066.0,30284.0
2003-05-01,2275.752,19541.0,34674.0
2003-06-01,2371.106,20359.0,36127.0
2003-07-01,3044.2850000000003,26140.0,46384.0
2003-08-01,2859.9990000000003,24557.0,43576.0
2003-09-01,2613.4970000000003,22441.0,39820.0
2003-10-01,2459.531,21119.0,37474.0
2003-11-01,2081.993,17877.0,31722.0
2003-12-01,2210.567,18981.0,33681.0
2004-01-01,4889.728,29470.78,73066.4
2004-02-01,4422.917,26657.28,66090.92
2004-03-01,4384.767,26427.35,65520.86
2004-04-01,4141.9980000000005,24964.16,61893.2
2004-05-01,4552.081,27435.75,68020.99
2004-06-01,4147.957,25000.07,61982.23
2004-07-01,4666.9220000000005,28127.91,69737.04
2004-08-01,4655.8820000000005,28061.37,69572.07
2004-09-01,4534.848,27331.89,67763.49
2004-10-01,4099.577,24708.48,61259.31
2004-11-01,4431.867,26711.21,66224.66
2004-12-01,4516.735000000001,27222.72,67492.83
2005-01-01,3764.0370000000003,22686.15,58655.93
2005-02-01,3397.436,20476.62,52943.09
2005-03-01,3666.521,22098.42,57136.32
2005-04-01,3684.1310000000003,22204.55,57410.72
2005-05-01,4046.302,24387.39,63054.54
2005-06-01,5197.24,31324.18,80989.89
2005-07-01,6655.1630000000005,40111.2,103709.06
2005-08-01,6896.867,41567.97,107475.6
2005-09-01,5201.71,31351.12,81059.54
2005-10-01,4037.532,24334.52,62917.87
2005-11-01,3602.442,21712.2,56137.75
2005-12-01,4110.28,24772.99,64051.53
2006-01-01,4219.237,25429.68,64960.42
2006-02-01,3719.994,22420.7,57273.95
2006-03-01,4120.397,24833.96,63438.65
2006-04-01,3925.922,23661.85,60444.47
2006-05-01,4575.986,27579.83,70453.01
2006-06-01,4850.3240000000005,29233.29,74676.79
2006-07-01,5461.251,32915.4,84082.77
2006-08-01,5641.805,34003.61,86862.62
2006-09-01,4593.764,27686.98,70726.72
2006-10-01,4815.584,29023.91,74141.92
2006-11-01,4067.802,24516.97,62628.89
2006-12-01,4561.595,27493.1,70231.45
2007-01-01,3295.5840000000003,19465.0,55189.0
2007-02-01,2997.699,17706.0,50201.0
2007-03-01,2772.946,16378.0,46436.0
2007-04-01,2760.1150000000002,16303.0,46222.0
2007-05-01,3078.681,18185.0,51556.0
2007-06-01,3640.038,21501.0,60957.0
2007-07-01,4958.525000000001,29288.0,83037.0
2007-08-01,5497.028,32469.0,92054.0
2007-09-01,4331.771000000001,25586.0,72541.0
2007-10-01,4105.236,24247.0,68747.0
2007-11-01,3903.039,23054.0,65361.0
2007-12-01,4349.339,25690.0,72835.0
2008-01-01,4562.969,26951.0,69983.0
2008-02-01,3823.342,22583.0,58639.0
2008-03-01,3588.193,21194.0,55033.0
2008-04-01,4081.876,24110.0,62605.0
2008-05-01,3244.467,19164.0,49761.0
2008-06-01,3551.0910000000003,20975.0,54463.0
2008-07-01,4651.253000000001,27473.0,71337.0
2008-08-01,5441.466,32140.0,83457.0
2008-09-01,4901.026,28948.0,75168.0
2008-10-01,4569.054,26987.0,70077.0
2008-11-01,3979.0750000000003,23503.0,61028.0
2008-12-01,4451.188,26291.0,68269.0
2009-01-01,4220.3460000000005,24928.0,65629.0
2009-02-01,3883.2110000000002,22936.0,60386.0
2009-03-01,3613.311,21342.0,56189.0
2009-04-01,3103.904,18333.0,48267.0
2009-05-01,3153.4860000000003,18626.0,49039.0
2009-06-01,2922.715,17263.0,45450.0
2009-07-01,5347.994000000001,31588.0,83164.0
2009-08-01,5483.942,32391.0,85278.0
2009-09-01,5746.752,33943.0,89365.0
2009-10-01,4493.876,26543.0,69882.0
2009-11-01,4103.875,24240.0,63817.0
2009-12-01,4710.588000000001,27823.0,73252.0
2010-01-01,4377.284000000001,25855.0,72426.0
2010-02-01,4041.2540000000004,23870.0,66865.0
2010-03-01,4303.637000000001,25420.0,71207.0
2010-04-01,3624.9770000000003,21411.0,59977.0
2010-05-01,2640.3030000000003,15595.0,43685.0
2010-06-01,2464.634,14557.0,40779.0
2010-07-01,4068.8,24033.0,67322.0
2010-08-01,4802.695000000001,28367.0,79464.0
2010-09-01,4450.393,26286.0,73635.0
2010-10-01,4996.255,29511.0,82667.0
2010-11-01,4207.3240000000005,24851.0,69613.0
2010-12-01,3941.4440000000004,23280.0,65214.0
2011-01-01,4000.688,23630.0,59929.0
2011-02-01,3945.007,23301.0,59096.0
2011-03-01,3137.984,18535.0,47006.0
2011-04-01,2673.77,15793.0,40052.0
2011-05-01,2385.615,14091.0,35736.0
2011-06-01,2654.885,15681.0,39769.0
2011-07-01,4256.422,25141.0,63761.0
2011-08-01,5225.863,30867.0,78282.0
2011-09-01,5305.064,31335.0,79469.0
2011-10-01,4248.87,25096.0,63647.0
2011-11-01,4188.855,24742.0,62748.0
2011-12-01,5449.977,32190.0,81639.0
2012-01-01,2916.529,17227.0,44094.0
2012-02-01,2916.305,17225.0,44091.0
2012-03-01,2773.756,16383.0,41936.0
2012-04-01,2569.956,15180.0,38855.0
2012-05-01,2552.017,15074.0,38583.0
2012-06-01,2701.742,15958.0,40847.0
2012-07-01,3195.304,18873.0,48309.0
2012-08-01,4207.506,24852.0,63612.0
2012-09-01,3822.275,22576.0,57788.0
2012-10-01,3536.903,20891.0,53474.0
2012-11-01,3053.828,18038.0,46170.0
2012-12-01,2880.879,17016.0,43555.0
2013-01-01,1971.082,11642.0,29649.0
2013-02-01,1815.685,10724.0,27312.0
2013-03-01,1751.116,10343.0,26340.0
2013-04-01,1506.846,8900.0,22666.0
2013-05-01,1591.344,9399.0,23937.0
2013-06-01,1882.673,11120.0,28320.0
2013-07-01,2388.9,14110.0,35934.0
2013-08-01,2436.348,14390.0,36648.0
2013-09-01,2430.259,14354.0,36556.0
2013-10-01,2108.686,12455.0,31719.0
2013-11-01,2079.945,12285.0,31286.0
2013-12-01,2422.116,14306.0,36433.0
