measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,971.792,9952.12,9952.12
2003-02-01,856.678,8773.24,8773.24
2003-03-01,850.784,8712.88,8712.88
2003-04-01,858.04,8787.19,8787.19
2003-05-01,1020.969,10455.74,10455.74
2003-06-01,1065.894,10915.82,10915.82
2003-07-01,1162.837,11908.61,11908.61
2003-08-01,1229.143,12587.65,12587.65
2003-09-01,1009.11,10334.3,10334.3
2003-10-01,914.769,9368.15,9368.15
2003-11-01,866.1610000000001,8870.35,8870.35
2003-12-01,895.8240000000001,9174.13,9174.13
2004-01-01,651.648,6530.82,6530.82
2004-02-01,1035.851,10381.3,10381.3
2004-03-01,8035.826,80535.05,80535.05
2004-04-01,1125.415,11278.91,11278.91
2004-05-01,6079.136,60925.1,60925.1
2004-06-01,8356.037,83744.2,83744.2
2004-07-01,5893.272,59062.37,59062.37
2004-08-01,4646.234,46564.56,46564.56
2004-09-01,3160.442,31673.95,31673.95
2004-10-01,1442.257,14454.3,14454.3
2004-11-01,8205.349,82234.01,82234.01
2004-12-01,12574.533,126021.97,126021.97
2005-01-01,5325.4220000000005,53248.89,53248.89
2005-02-01,4604.345,46038.85,46038.85
2005-03-01,5043.868,50433.64,50433.64
2005-04-01,4817.926,48174.44,48174.44
2005-05-01,4358.242,43578.06,43578.06
2005-06-01,4909.147,49086.57,49086.57
2005-07-01,5269.363,52688.36,52688.36
2005-08-01,4458.541,44580.95,44580.95
2005-09-01,3689.1960000000004,36888.27,36888.27
2005-10-01,3148.6690000000003,31483.55,31483.55
2005-11-01,3369.702,33693.65,33693.65
2005-12-01,4124.579000000001,41241.66,41241.66
2006-01-01,1404.3880000000001,13930.0,13930.0
2006-02-01,1266.343,12561.0,12561.0
2006-03-01,1115.666,11066.0,11066.0
2006-04-01,1214.366,12045.0,12045.0
2006-05-01,1435.784,14242.0,14242.0
2006-06-01,1410.7520000000002,13993.0,13993.0
2006-07-01,1479.366,14674.0,14674.0
2006-08-01,1468.6760000000002,14568.0,14568.0
2006-09-01,953.344,9456.0,9456.0
2006-10-01,840.441,8336.0,8336.0
2006-11-01,984.4340000000001,9765.0,9765.0
2006-12-01,1042.441,10340.0,10340.0
2007-01-01,10577.664,104550.0,104550.0
2007-02-01,11268.456,111377.0,111377.0
2007-03-01,1329.009,13136.0,13136.0
2007-04-01,1552.385,15344.0,15344.0
2007-05-01,7764.801,76747.0,76747.0
2007-06-01,15814.183,156307.0,156307.0
2007-07-01,27714.84,273933.0,273933.0
2007-08-01,19645.055,194172.0,194172.0
2007-09-01,16649.097,164560.0,164560.0
2007-10-01,2605.443,25752.0,25752.0
2007-11-01,2216.235,21905.0,21905.0
2007-12-01,1720.832,17009.0,17009.0
2008-01-01,114.74300000000001,1131.0,1131.0
2008-02-01,1501.1180000000002,14792.0,14792.0
2008-03-01,5590.098,55085.0,55085.0
2008-04-01,7388.3640000000005,72805.0,72805.0
2008-05-01,4619.398,45520.0,45520.0
2008-06-01,4046.75,39877.0,39877.0
2008-07-01,3599.726,35472.0,35472.0
2008-08-01,3180.856,31344.0,31344.0
2008-09-01,2165.3250000000003,21337.0,21337.0
2008-10-01,885.648,8727.0,8727.0
2008-11-01,437.678,4313.0,4313.0
2008-12-01,1663.296,16390.0,16390.0
2009-01-01,184.353,1799.0,1799.0
2009-02-01,122.90400000000001,1200.0,1200.0
2009-03-01,1174.039,11459.0,11459.0
2009-04-01,1541.479,15045.0,15045.0
2009-05-01,2557.085,24957.0,24957.0
2009-06-01,1606.489,15679.0,15679.0
2009-07-01,1456.3410000000001,14214.0,14214.0
2009-08-01,1190.863,11623.0,11623.0
