measured_on,Distillate Fuel Oil Generation,Distillate Fuel Oil Quantity Consumed For Electricity,Distillate Fuel Oil Total Fuel Consumed
2018-05-01,0.0,0.0,0.0
2018-06-01,0.0,0.0,0.0
2018-07-01,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0
2018-11-01,0.0,0.0,0.0
2018-12-01,0.0,0.0,0.0
2019-01-01,2.001,23.0,23.0
2019-02-01,1.863,17.0,17.0
2019-03-01,2.692,23.0,23.0
2019-04-01,1.566,12.0,12.0
2019-05-01,2.76,23.0,23.0
2019-06-01,2.363,23.0,23.0
2019-07-01,1.411,12.0,12.0
2019-08-01,1.86,17.0,17.0
2019-09-01,2.135,17.0,17.0
2019-10-01,2.26,17.0,17.0
2019-11-01,1.978,17.0,17.0
2019-12-01,2.111,17.0,17.0
2020-01-01,0.845,12.0,12.0
2020-02-01,0.878,12.0,12.0
2020-03-01,0.75,6.0,6.0
2020-04-01,0.85,12.0,12.0
2020-05-01,0.98,12.0,12.0
2020-06-01,1.181,12.0,12.0
2020-07-01,0.603,6.0,6.0
2020-08-01,0.977,12.0,12.0
2020-09-01,0.748,6.0,6.0
2020-10-01,0.934,12.0,12.0
2020-11-01,1.254,12.0,12.0
2020-12-01,1.0,12.0,12.0
2021-01-01,10.527,122.0,122.0
2021-02-01,17.424,191.0,191.0
2021-03-01,13.473,145.0,145.0
2021-04-01,10.512,116.0,116.0
2021-05-01,10.334,110.0,110.0
2021-06-01,11.921,128.0,128.0
2021-07-01,4.277,46.0,46.0
2021-08-01,6.653,70.0,70.0
2021-09-01,9.242,99.0,99.0
2021-10-01,11.634,128.0,128.0
2021-11-01,11.198,122.0,122.0
2021-12-01,16.805,180.0,180.0
2022-01-01,2.092,17.0,17.0
2022-02-01,2.242,17.0,17.0
2022-03-01,1.86,17.0,17.0
2022-04-01,1.242,12.0,12.0
2022-05-01,2.439,23.0,23.0
2022-06-01,1.684,17.0,17.0
2022-07-01,1.214,12.0,12.0
2022-08-01,1.299,12.0,12.0
2022-09-01,1.534,12.0,12.0
2022-10-01,1.825,17.0,17.0
2022-11-01,2.116,17.0,17.0
2022-12-01,2.453,23.0,23.0
2023-01-01,0.551,6.0,6.0
2023-02-01,0.547,17.0,17.0
2023-03-01,0.512,17.0,17.0
2023-04-01,0.412,11.0,11.0
2023-05-01,0.389,11.0,11.0
2023-06-01,0.316,11.0,11.0
2023-07-01,0.322,11.0,11.0
2023-08-01,0.26,6.0,6.0
2023-09-01,0.439,11.0,11.0
2023-10-01,0.332,11.0,11.0
2023-11-01,0.404,11.0,11.0
2023-12-01,0.516,17.0,17.0
2024-01-01,4.66,62.0,62.0
2024-02-01,2.989,39.0,39.0
2024-03-01,2.372,34.0,34.0
2024-04-01,1.906,22.0,22.0
2024-05-01,2.318,28.0,28.0
2024-06-01,1.598,22.0,22.0
2024-07-01,1.574,22.0,22.0
2024-08-01,1.909,22.0,22.0
2024-09-01,1.431,17.0,17.0
2024-10-01,2.164,28.0,28.0
2024-11-01,2.106,28.0,28.0
2024-12-01,1.973,28.0,28.0
