measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,0.0,0.0,0.0,30681.0,376374.0,376374.0
2003-02-01,0.0,0.0,0.0,29426.0,282664.0,282664.0
2003-03-01,0.0,0.0,0.0,838.0,11794.0,11794.0
2003-04-01,0.0,0.0,0.0,32565.0,342279.0,342279.0
2003-05-01,0.0,0.0,0.0,34508.0,306870.0,306870.0
2003-06-01,0.0,0.0,0.0,30740.0,329915.0,329915.0
2003-07-01,0.0,0.0,0.0,31637.0,299776.0,299776.0
2003-08-01,0.0,0.0,0.0,33694.0,342575.0,342575.0
2003-09-01,0.0,0.0,0.0,30259.0,300730.0,300730.0
2003-10-01,0.0,0.0,0.0,21015.0,267867.0,267867.0
2003-11-01,0.0,0.0,0.0,34662.0,342112.0,342112.0
2003-12-01,0.0,0.0,0.0,35842.0,301368.0,301368.0
2004-01-01,0.0,0.0,0.0,10113.229,101716.0,101716.0
2004-02-01,0.0,0.0,0.0,13581.927,136603.0,136603.0
2004-03-01,0.0,0.0,0.0,10148.16,102067.0,102067.0
2004-04-01,0.0,0.0,0.0,13563.622,136419.0,136419.0
2004-05-01,0.0,0.0,0.0,35339.699,355436.0,355436.0
2004-06-01,0.0,0.0,0.0,53167.536,534744.0,534744.0
2004-07-01,0.0,0.0,0.0,50855.818,511493.0,511493.0
2004-08-01,0.0,0.0,0.0,42049.851,422925.0,422925.0
2004-09-01,0.0,0.0,0.0,45566.272,458292.0,458292.0
2004-10-01,0.0,0.0,0.0,30431.914,306075.0,306075.0
2004-11-01,0.0,0.0,0.0,16903.64,170012.0,170012.0
2004-12-01,0.0,0.0,0.0,21159.331,212814.0,212814.0
2005-01-01,0.0,0.0,0.0,35088.0,338982.0,338982.0
2005-02-01,0.0,0.0,0.0,30888.0,293267.0,293267.0
2005-03-01,0.0,0.0,0.0,35237.0,325972.0,325972.0
2005-04-01,0.0,0.0,0.0,18109.0,206518.0,206518.0
2005-05-01,0.0,0.0,0.0,35223.0,320789.0,320789.0
2005-06-01,0.0,0.0,0.0,32843.0,299118.0,299118.0
2005-07-01,0.0,0.0,0.0,33462.0,303540.0,303540.0
2005-08-01,0.0,0.0,0.0,33219.0,306639.0,306639.0
2005-09-01,0.0,0.0,0.0,32455.0,328642.6,328642.6
2005-10-01,0.0,0.0,0.0,19237.0,236141.4,236141.4
2005-11-01,0.0,0.0,0.0,34101.0,318717.0,318717.0
2005-12-01,10.0,98.6,98.6,36309.0,338752.0,338752.0
2006-01-01,12.0,139.0,139.0,34075.0,327115.0,327115.0
2006-02-01,0.0,0.0,0.0,30325.0,295392.0,295392.0
2006-03-01,0.0,0.0,0.0,12544.0,175030.0,175030.0
2006-04-01,11.0,104.0,104.0,31015.0,292569.0,292569.0
2006-05-01,0.0,0.0,0.0,33360.0,308095.0,308095.0
