measured_on,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Generation,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Distillate Fuel Oil-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Generation,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Quantity Consumed For Electricity,Natural Gas-Combustion (Gas) Turbine (including jet engine design) Total Fuel Consumed
2003-01-01,473.0,7045.0,7045.0,1027.0,15669.0,15669.0
2003-02-01,105.0,1699.0,1699.0,811.0,13162.0,13162.0
2003-03-01,-78.0,0.0,0.0,-25.0,0.0,0.0
2003-04-01,447.0,7274.0,7274.0,853.0,14035.0,14035.0
2003-05-01,185.0,2527.0,2527.0,5212.0,72034.0,72034.0
2003-06-01,0.0,0.0,0.0,,,
2003-07-01,0.0,0.0,0.0,903.0,15830.0,15830.0
2003-08-01,0.0,0.0,0.0,1803.0,26438.0,26438.0
2003-09-01,0.0,0.0,0.0,4724.0,67270.0,67270.0
2003-10-01,0.0,0.0,0.0,530.0,10620.0,10620.0
2003-11-01,0.0,0.0,0.0,266.0,6829.0,6829.0
2003-12-01,55.0,781.0,781.0,1008.0,14835.0,14835.0
2004-01-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-02-01,160.0,3557.0,3557.0,124.0,2813.0,2813.0
2004-03-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-01,0.0,0.0,0.0,111.0,3705.0,3705.0
2004-05-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-06-01,0.0,0.0,0.0,0.0,0.0,0.0
2004-07-01,40.0,741.0,741.0,371.0,7037.0,7037.0
2004-08-01,172.0,2468.0,2468.0,1330.0,19579.0,19579.0
2004-09-01,190.0,2791.0,2791.0,2302.0,34245.0,34245.0
2004-10-01,0.0,0.0,0.0,495.0,8918.0,8918.0
2004-11-01,0.0,0.0,0.0,79.0,4087.0,4087.0
2004-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-01,0.0,0.0,0.0,104.0,1528.74,1528.74
2005-02-01,0.0,0.0,0.0,0.0,2.05,2.05
2005-03-01,0.0,0.0,0.0,626.0,11460.42,11460.42
2005-04-01,0.0,0.0,0.0,241.0,6134.45,6134.45
2005-05-01,0.0,0.0,0.0,1289.0,20718.02,20718.02
2005-06-01,0.0,0.0,0.0,-80.0,2096.12,2096.12
2005-07-01,362.0,5419.26,5419.26,5313.0,75056.0,75056.0
2005-08-01,918.0,13139.53,13139.53,4910.0,72499.21,72499.21
2005-09-01,54.0,823.03,823.03,1118.0,17403.01,17403.01
2005-10-01,36.0,1025.89,1025.89,282.0,8126.95,8126.95
2005-11-01,0.0,0.0,0.0,677.0,12692.65,12692.65
2005-12-01,51.0,1107.04,1107.04,472.0,10380.04,10380.04
2006-01-01,1.0,12.0,12.0,201.0,2765.0,2765.0
2006-02-01,0.0,0.0,0.0,300.0,7278.0,7278.0
2006-03-01,0.0,0.0,0.0,270.0,7793.0,7793.0
2006-04-01,0.0,0.0,0.0,1089.0,21022.0,21022.0
2006-05-01,0.0,0.0,0.0,1278.0,21823.0,21823.0
2006-06-01,0.0,0.0,0.0,2159.0,34738.0,34738.0
2006-07-01,0.0,0.0,0.0,1082.0,19547.0,19547.0
2006-08-01,165.0,2394.0,2394.0,8533.0,125303.0,125303.0
2006-09-01,840.0,11720.0,11720.0,6369.0,89943.0,89943.0
2006-10-01,0.0,0.0,0.0,6135.0,85311.0,85311.0
2006-11-01,0.0,0.0,0.0,373.0,8439.0,8439.0
2006-12-01,26.0,1061.0,1061.0,90.0,3719.0,3719.0
2007-01-01,0.0,0.0,0.0,641.0,11649.0,11649.0
2007-02-01,0.0,0.0,0.0,350.0,7063.0,7063.0
2007-03-01,0.0,0.0,0.0,685.0,12404.0,12404.0
2007-04-01,0.0,0.0,0.0,468.0,8815.0,8815.0
2007-05-01,0.0,0.0,0.0,693.0,12343.0,12343.0
2007-06-01,0.0,0.0,0.0,2551.0,39615.0,39615.0
2007-07-01,0.0,0.0,0.0,1312.0,23713.0,23713.0
2007-08-01,176.717,2510.0,2510.0,7038.283,99955.0,99955.0
2007-09-01,0.0,0.0,0.0,618.0,11615.0,11615.0
2007-10-01,0.0,0.0,0.0,8754.0,123538.0,123538.0
2007-11-01,0.0,0.0,0.0,2706.0,39580.0,39580.0
2007-12-01,0.0,0.0,0.0,613.0,11943.0,11943.0
2008-01-01,0.393,12.0,12.0,222.607,6561.0,6561.0
2008-02-01,0.6940000000000001,12.0,12.0,1560.306,26062.0,26062.0
2008-03-01,0.0,0.0,0.0,863.0,17308.0,17308.0
2008-04-01,0.0,0.0,0.0,2052.0,34118.0,34118.0
2008-05-01,0.0,0.0,0.0,6273.0,89273.0,89273.0
2008-06-01,0.0,0.0,0.0,2257.0,36192.0,36192.0
2008-07-01,0.0,0.0,0.0,1969.0,31923.0,31923.0
2008-08-01,159.969,2649.0,2649.0,1535.0310000000002,25417.0,25417.0
2008-09-01,0.0,0.0,0.0,1161.0,21543.0,21543.0
2008-10-01,0.0,0.0,0.0,1109.0,20992.0,20992.0
2008-11-01,1.264,23.0,23.0,1042.736,19123.0,19123.0
2008-12-01,0.311,12.0,12.0,77.68900000000001,2892.0,2892.0
2009-01-01,0.05,23.0,23.0,5.95,2735.0,2735.0
2009-02-01,280.432,4480.0,4480.0,1245.568,19896.0,19896.0
2009-03-01,0.0,0.0,0.0,578.0,10993.0,10993.0
2009-04-01,0.0,0.0,0.0,1364.0,22115.0,22115.0
2009-05-01,0.6980000000000001,12.0,12.0,608.302,10104.0,10104.0
2009-06-01,0.768,12.0,12.0,3614.232,54544.0,54544.0
2009-07-01,0.62,12.0,12.0,868.38,16237.0,16237.0
2009-08-01,44.119,658.0,658.0,3648.8810000000003,54397.0,54397.0
2009-09-01,172.984,2701.0,2701.0,2099.016,32774.0,32774.0
2009-10-01,0.758,12.0,12.0,3231.242,49432.0,49432.0
