measured_on,Natural Gas-Fuel Cell Generation,Natural Gas-Fuel Cell Quantity Consumed For Electricity,Natural Gas-Fuel Cell Total Fuel Consumed
2019-01-01,1400.407,9195.0,9195.0
2019-02-01,1389.309,9122.0,9122.0
2019-03-01,1322.855,8687.0,8687.0
2019-04-01,1535.525,10083.0,10083.0
2019-05-01,1353.669,8889.0,8889.0
2019-06-01,1669.415,10962.0,10962.0
2019-07-01,2234.889,14675.0,14675.0
2019-08-01,2093.863,13749.0,13749.0
2019-09-01,1664.638,10931.0,10931.0
2019-10-01,1623.348,10659.0,10659.0
2019-11-01,1579.355,10371.0,10371.0
2019-12-01,1561.727,10255.0,10255.0
2020-01-01,1622.33,11655.0,11655.0
2020-02-01,1422.445,10219.0,10219.0
2020-03-01,1443.495,10370.0,10370.0
2020-04-01,1312.122,9427.0,9427.0
2020-05-01,1108.603,7965.0,7965.0
2020-06-01,1842.457,13237.0,13237.0
2020-07-01,2809.578,20185.0,20185.0
2020-08-01,2460.93,17680.0,17680.0
2020-09-01,1556.348,11182.0,11182.0
2020-10-01,1716.612,12333.0,12333.0
2020-11-01,1507.887,10833.0,10833.0
2020-12-01,1095.193,7868.0,7868.0
2021-01-01,1019.78,7665.0,7665.0
2021-02-01,1172.881,8815.0,8815.0
2021-03-01,1049.993,7892.0,7892.0
2021-04-01,1243.679,9347.0,9347.0
2021-05-01,1304.568,9805.0,9805.0
2021-06-01,1875.951,14100.0,14100.0
2021-07-01,2288.017,17196.0,17196.0
2021-08-01,2399.304,18032.0,18032.0
2021-09-01,1713.95,12881.0,12881.0
2021-10-01,2034.168,15288.0,15288.0
2021-11-01,1662.79,12497.0,12497.0
2021-12-01,1253.919,9425.0,9425.0
2022-01-01,849.402,6304.0,6304.0
2022-02-01,1109.918,8238.0,8238.0
2022-03-01,1136.66,8436.0,8436.0
2022-04-01,1263.924,9380.0,9380.0
2022-05-01,1404.856,10427.0,10427.0
2022-06-01,1834.755,13618.0,13618.0
2022-07-01,2627.772,19503.0,19503.0
2022-08-01,2547.0,18904.0,18904.0
2022-09-01,1750.174,12989.0,12989.0
2022-10-01,1464.094,10867.0,10867.0
2022-11-01,1370.866,10174.0,10174.0
2022-12-01,1192.579,8851.0,8851.0
2023-01-01,1247.959,9601.0,9601.0
2023-02-01,822.351,6326.0,6326.0
2023-03-01,1079.496,8305.0,8305.0
2023-04-01,1369.072,10532.0,10532.0
2023-05-01,1469.364,11304.0,11304.0
2023-06-01,1466.395,11281.0,11281.0
2023-07-01,2438.536,18759.0,18759.0
2023-08-01,2062.931,15870.0,15870.0
2023-09-01,1518.443,11681.0,11681.0
2023-10-01,1572.239,12095.0,12095.0
2023-11-01,1645.091,12656.0,12656.0
2023-12-01,1365.123,10502.0,10502.0
2024-01-01,1588.0,12001.0,12001.0
2024-02-01,1581.0,11857.0,11857.0
2024-03-01,1672.0,12622.0,12622.0
2024-04-01,1618.0,12260.0,12260.0
2024-05-01,1656.0,12662.0,12662.0
2024-06-01,1593.0,12230.0,12230.0
2024-07-01,1659.0,12721.0,12721.0
2024-08-01,1581.0,12233.0,12233.0
2024-09-01,1548.0,11924.0,11924.0
2024-10-01,1659.0,12754.0,12754.0
2024-11-01,1592.0,11702.0,11702.0
2024-12-01,1634.0,8247.0,8247.0
