measured_on,"Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Generation","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Quantity Consumed For Electricity","Distillate Fuel Oil - Internal Combustion Engine (diesel, piston, reciprocating) - Distillate Fuel Oil - Total Fuel Consumed","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,20.844,452.0,452.0,234.66,2488.0,2488.0
2003-02-01,17.224,373.0,373.0,193.90200000000002,2056.0,2056.0
2003-03-01,18.292,396.0,396.0,205.925,2183.0,2183.0
2003-04-01,17.423000000000002,377.0,377.0,196.144,2080.0,2080.0
2003-05-01,17.944000000000003,389.0,389.0,202.014,2142.0,2142.0
2003-06-01,18.931,410.0,410.0,213.119,2259.0,2259.0
2003-07-01,22.79,494.0,494.0,256.565,2720.0,2720.0
2003-08-01,22.029,477.0,477.0,247.99900000000002,2629.0,2629.0
2003-09-01,17.737000000000002,384.0,384.0,199.67600000000002,2117.0,2117.0
2003-10-01,16.951,367.0,367.0,190.825,2023.0,2023.0
2003-11-01,14.2,308.0,308.0,159.859,1695.0,1695.0
2003-12-01,20.636,447.0,447.0,232.312,2463.0,2463.0
2004-01-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-02-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-03-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-04-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-05-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-06-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-07-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-08-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-09-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-10-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-11-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2004-12-01,16.667,208.0,208.0,104.333,1263.0,1263.0
2005-01-01,10.94,261.13,261.13,140.39100000000002,1543.02,1543.02
2005-02-01,5.5520000000000005,132.53,132.53,116.545,1280.93,1280.93
2005-03-01,6.72,160.4,160.4,144.33100000000002,1586.32,1586.32
2005-04-01,7.002000000000001,167.14,167.14,142.211,1563.02,1563.02
2005-05-01,8.251000000000001,196.95,196.95,167.643,1842.55,1842.55
2005-06-01,7.471,178.31,178.31,211.57,2325.35,2325.35
2005-07-01,11.962,285.53,285.53,265.161,2914.35,2914.35
2005-08-01,13.238000000000001,315.98,315.98,274.678,3018.95,3018.95
2005-09-01,13.146,313.79,313.79,209.013,2297.24,2297.24
2005-10-01,7.844,187.24,187.24,166.976,1835.21,1835.21
2005-11-01,6.252000000000001,149.24,149.24,142.458,1565.74,1565.74
2005-12-01,13.62,325.1,325.1,139.024,1528.0,1528.0
2006-01-01,9.815,211.0,211.0,115.31800000000001,1272.0,1272.0
2006-02-01,9.713000000000001,209.0,209.0,136.814,1509.0,1509.0
2006-03-01,8.516,183.0,183.0,156.049,1722.0,1722.0
2006-04-01,11.234,242.0,242.0,174.545,1926.0,1926.0
2006-05-01,10.153,218.0,218.0,202.166,2230.0,2230.0
2006-06-01,12.143,261.0,261.0,257.615,2842.0,2842.0
2006-07-01,11.779,253.0,253.0,323.87800000000004,3573.0,3573.0
2006-08-01,12.677000000000001,273.0,273.0,327.963,3618.0,3618.0
2006-09-01,9.006,194.0,194.0,223.14700000000002,2462.0,2462.0
2006-10-01,11.591000000000001,249.0,249.0,202.04,2229.0,2229.0
2006-11-01,10.117,218.0,218.0,150.04600000000002,1655.0,1655.0
2006-12-01,11.256,242.0,242.0,156.419,1726.0,1726.0
2007-01-01,18.919,218.0,218.0,18.094,209.0,209.0
2007-02-01,13.08,152.0,152.0,53.499,618.0,618.0
2007-03-01,17.677,206.0,206.0,32.273,372.0,372.0
2007-04-01,19.575,224.0,224.0,15.093,175.0,175.0
2007-05-01,32.507000000000005,376.0,376.0,138.7,1603.0,1603.0
2007-06-01,12.835,145.0,145.0,238.74300000000002,2759.0,2759.0
2007-07-01,11.197000000000001,127.0,127.0,444.694,5139.0,5139.0
2007-08-01,21.791,255.0,255.0,804.398,9296.0,9296.0
2007-09-01,8.414,97.0,97.0,212.291,2453.0,2453.0
2007-10-01,17.498,200.0,200.0,128.274,1483.0,1483.0
2007-11-01,27.388,315.0,315.0,17.255,200.0,200.0
2007-12-01,30.976000000000003,358.0,358.0,136.83,1582.0,1582.0
2008-01-01,7.695,85.0,85.0,26.712,308.0,308.0
2008-02-01,3.238,36.0,36.0,10.036000000000001,115.0,115.0
2008-03-01,3.592,42.0,42.0,14.51,167.0,167.0
2008-04-01,4.692,55.0,55.0,26.887,310.0,310.0
2008-05-01,7.97,91.0,91.0,27.275000000000002,314.0,314.0
2008-06-01,7.032,79.0,79.0,43.605000000000004,501.0,501.0
2008-07-01,5.047000000000001,61.0,61.0,83.989,966.0,966.0
2008-08-01,3.153,36.0,36.0,70.794,814.0,814.0
2008-09-01,3.7270000000000003,42.0,42.0,28.57,328.0,328.0
2008-10-01,4.09,48.0,48.0,28.202,324.0,324.0
2008-11-01,3.0330000000000004,36.0,36.0,35.160000000000004,404.0,404.0
2008-12-01,3.1260000000000003,36.0,36.0,39.865,459.0,459.0
2009-01-01,3.968,55.0,55.0,16.728,228.0,228.0
2009-02-01,2.662,36.0,36.0,11.171000000000001,151.0,151.0
2009-03-01,3.5860000000000003,48.0,48.0,19.326,261.0,261.0
2009-04-01,5.331,73.0,73.0,15.27,207.0,207.0
2009-05-01,3.2430000000000003,42.0,42.0,16.423000000000002,222.0,222.0
2009-06-01,0.758,12.0,12.0,41.09,557.0,557.0
2009-07-01,5.109,67.0,67.0,47.044000000000004,637.0,637.0
2009-08-01,2.948,42.0,42.0,50.67,686.0,686.0
2009-09-01,2.843,36.0,36.0,15.746,213.0,213.0
2009-10-01,2.81,36.0,36.0,16.29,220.0,220.0
2009-11-01,3.1180000000000003,42.0,42.0,14.348,194.0,194.0
2009-12-01,2.999,42.0,42.0,17.519000000000002,238.0,238.0
2010-01-01,4.002,61.0,61.0,29.900000000000002,380.0,380.0
2010-02-01,2.837,36.0,36.0,12.011000000000001,153.0,153.0
2010-03-01,3.5460000000000003,42.0,42.0,14.276,182.0,182.0
2010-04-01,2.541,30.0,30.0,15.549000000000001,199.0,199.0
2010-05-01,3.073,36.0,36.0,18.706,239.0,239.0
2010-06-01,4.7250000000000005,61.0,61.0,46.624,595.0,595.0
2010-07-01,3.0260000000000002,36.0,36.0,72.71600000000001,927.0,927.0
2010-08-01,3.174,42.0,42.0,81.09400000000001,1034.0,1034.0
2010-09-01,2.346,30.0,30.0,25.637,327.0,327.0
2010-10-01,4.66,61.0,61.0,17.239,220.0,220.0
2010-11-01,3.531,42.0,42.0,9.971,128.0,128.0
2010-12-01,2.94,36.0,36.0,15.876000000000001,203.0,203.0
2011-01-01,3.952,48.0,48.0,15.348,193.0,193.0
2011-02-01,5.255,67.0,67.0,20.017,253.0,253.0
2011-03-01,9.03,115.0,115.0,18.79,238.0,238.0
2011-04-01,4.874,61.0,61.0,20.744,261.0,261.0
2011-05-01,4.307,55.0,55.0,18.721,237.0,237.0
2011-06-01,3.123,42.0,42.0,78.338,989.0,989.0
2011-07-01,3.402,42.0,42.0,123.189,1555.0,1555.0
2011-08-01,2.153,24.0,24.0,88.045,1111.0,1111.0
2011-09-01,6.438,79.0,79.0,29.272,369.0,369.0
2011-10-01,5.702,73.0,73.0,15.504,196.0,196.0
2011-11-01,2.811,36.0,36.0,12.168,153.0,153.0
2011-12-01,5.141,67.0,67.0,13.676,173.0,173.0
2012-01-01,5.278,67.0,67.0,25.087,305.0,305.0
2012-02-01,4.516,55.0,55.0,21.378,260.0,260.0
2012-03-01,2.226,24.0,24.0,27.537,335.0,335.0
2012-04-01,4.25,55.0,55.0,34.78,424.0,424.0
2012-05-01,5.292,67.0,67.0,61.844,753.0,753.0
2012-06-01,5.057,61.0,61.0,56.893,694.0,694.0
2012-07-01,1.349,18.0,18.0,102.343,1247.0,1247.0
2012-08-01,4.073,48.0,48.0,63.552,774.0,774.0
2012-09-01,1.881,24.0,24.0,30.578,372.0,372.0
2012-10-01,2.664,30.0,30.0,14.008,171.0,171.0
2012-11-01,8.667,103.0,103.0,11.302,138.0,138.0
2012-12-01,5.007,61.0,61.0,8.438,103.0,103.0
2013-01-01,2.324,24.0,24.0,5.1,67.0,67.0
2013-02-01,1.254,18.0,18.0,11.155,146.0,146.0
2013-03-01,1.519,18.0,18.0,14.053,184.0,184.0
2013-04-01,1.291,18.0,18.0,10.28,135.0,135.0
2013-05-01,4.41,61.0,61.0,16.521,216.0,216.0
2013-06-01,2.775,36.0,36.0,22.889,299.0,299.0
2013-07-01,1.146,12.0,12.0,22.293,292.0,292.0
2013-08-01,0.719,12.0,12.0,20.137,263.0,263.0
2013-09-01,1.207,18.0,18.0,19.08,250.0,250.0
2013-10-01,1.965,24.0,24.0,10.767,141.0,141.0
2013-11-01,1.228,18.0,18.0,7.351,97.0,97.0
2013-12-01,3.761,48.0,48.0,8.775,115.0,115.0
2014-01-01,2.593,36.0,36.0,27.885,364.0,364.0
2014-02-01,2.732,36.0,36.0,21.441,281.0,281.0
2014-03-01,3.474,42.0,42.0,11.571,151.0,151.0
2014-04-01,2.122,30.0,30.0,21.652,283.0,283.0
2014-05-01,3.683,48.0,48.0,37.213,487.0,487.0
2014-06-01,2.551,36.0,36.0,27.117,355.0,355.0
2014-07-01,0.608,6.0,6.0,32.532,426.0,426.0
2014-08-01,2.732,36.0,36.0,37.014,484.0,484.0
2014-09-01,2.472,30.0,30.0,19.872,260.0,260.0
2014-10-01,1.746,24.0,24.0,16.18,212.0,212.0
2014-11-01,0.691,6.0,6.0,20.721,271.0,271.0
2014-12-01,2.868,36.0,36.0,15.53,203.0,203.0
2015-01-01,3.312,36.0,36.0,6.972,96.0,96.0
2015-02-01,2.063,30.0,30.0,12.335,165.0,165.0
2015-03-01,3.711,48.0,48.0,15.054,201.0,201.0
2015-04-01,2.594,36.0,36.0,13.052,174.0,174.0
2015-05-01,2.21,30.0,30.0,14.211,189.0,189.0
2015-06-01,0.564,6.0,6.0,23.156,309.0,309.0
2015-07-01,0.779,12.0,12.0,42.014,561.0,561.0
2015-08-01,1.15,18.0,18.0,26.859,358.0,358.0
2015-09-01,1.6,24.0,24.0,19.666,262.0,262.0
2015-10-01,0.641,6.0,6.0,7.423,99.0,99.0
2015-11-01,3.236,42.0,42.0,9.188,122.0,122.0
2015-12-01,2.661,36.0,36.0,8.549,114.0,114.0
2016-01-01,1.939,24.0,24.0,6.564,75.0,75.0
2016-02-01,1.518,18.0,18.0,5.952,69.0,69.0
2016-03-01,0.972,12.0,12.0,12.776,148.0,148.0
2016-04-01,1.224,12.0,12.0,14.223,165.0,165.0
2016-05-01,2.488,30.0,30.0,26.953,312.0,312.0
2016-06-01,1.813,18.0,18.0,41.144,475.0,475.0
2016-07-01,1.383,18.0,18.0,37.453,433.0,433.0
2016-08-01,0.252,0.0,0.0,37.338,432.0,432.0
2016-09-01,1.093,12.0,12.0,34.194,395.0,395.0
2016-10-01,1.416,18.0,18.0,14.708,170.0,170.0
2016-11-01,4.052,48.0,48.0,17.898,207.0,207.0
2016-12-01,2.821,30.0,30.0,15.826,183.0,183.0
2017-01-01,1.216,18.0,18.0,12.495,129.0,129.0
2017-02-01,0.664,6.0,6.0,8.24,85.0,85.0
2017-03-01,0.853,6.0,6.0,16.504,171.0,171.0
2017-04-01,1.035,12.0,12.0,18.013,186.0,186.0
2017-05-01,1.103,12.0,12.0,13.149,136.0,136.0
2017-06-01,0.758,6.0,6.0,21.762,224.0,224.0
2017-07-01,0.596,6.0,6.0,33.986,351.0,351.0
2017-08-01,0.493,6.0,6.0,20.42,211.0,211.0
2017-09-01,0.771,6.0,6.0,15.792,164.0,164.0
2017-10-01,0.895,12.0,12.0,22.327,230.0,230.0
2017-11-01,1.4,12.0,12.0,19.429,201.0,201.0
2017-12-01,1.366,12.0,12.0,18.733,193.0,193.0
2018-01-01,2.175,12.0,12.0,14.549,105.0,105.0
2018-02-01,1.627,12.0,12.0,14.976,108.0,108.0
2018-03-01,2.377,18.0,18.0,18.157,132.0,132.0
2018-04-01,1.691,12.0,12.0,16.865,122.0,122.0
2018-05-01,2.185,18.0,18.0,25.826,187.0,187.0
2018-06-01,3.057,24.0,24.0,25.402,184.0,184.0
2018-07-01,1.303,12.0,12.0,31.501,228.0,228.0
2018-08-01,1.775,12.0,12.0,23.449,170.0,170.0
2018-09-01,1.911,12.0,12.0,21.169,153.0,153.0
2018-10-01,2.056,12.0,12.0,15.535,112.0,112.0
2018-11-01,1.99,12.0,12.0,14.199,103.0,103.0
2018-12-01,2.127,18.0,18.0,13.098,95.0,95.0
2019-01-01,2.431,24.0,24.0,9.633,101.0,101.0
2019-02-01,2.263,24.0,24.0,8.556,88.0,88.0
2019-03-01,3.272,36.0,36.0,7.363,76.0,76.0
2019-04-01,1.904,18.0,18.0,6.286,65.0,65.0
2019-05-01,3.354,36.0,36.0,17.058,177.0,177.0
2019-06-01,2.872,30.0,30.0,16.604,172.0,172.0
2019-07-01,1.714,18.0,18.0,18.298,190.0,190.0
2019-08-01,2.26,24.0,24.0,19.872,206.0,206.0
2019-09-01,2.595,24.0,24.0,14.78,153.0,153.0
2019-10-01,2.747,30.0,30.0,15.998,166.0,166.0
2019-11-01,2.404,24.0,24.0,8.797,92.0,92.0
2019-12-01,2.565,24.0,24.0,10.374,108.0,108.0
2020-01-01,1.498,12.0,12.0,10.365,104.0,104.0
2020-02-01,1.558,18.0,18.0,8.745,86.0,86.0
2020-03-01,1.331,12.0,12.0,7.515,75.0,75.0
2020-04-01,1.509,12.0,12.0,6.461,64.0,64.0
2020-05-01,1.739,18.0,18.0,5.971,60.0,60.0
2020-06-01,2.097,18.0,18.0,9.217,92.0,92.0
2020-07-01,1.07,12.0,12.0,13.442,134.0,134.0
2020-08-01,1.734,18.0,18.0,9.418,94.0,94.0
2020-09-01,1.328,12.0,12.0,6.362,63.0,63.0
2020-10-01,1.657,18.0,18.0,7.07,70.0,70.0
2020-11-01,2.226,24.0,24.0,5.478,55.0,55.0
2020-12-01,1.774,18.0,18.0,8.435,83.0,83.0
2021-01-01,4.779,18.0,18.0,23.123,117.0,117.0
2021-02-01,7.908,42.0,42.0,21.81,111.0,111.0
2021-03-01,6.115,30.0,30.0,32.276,164.0,164.0
2021-04-01,4.771,24.0,24.0,35.674,181.0,181.0
2021-05-01,4.691,24.0,24.0,16.188,82.0,82.0
2021-06-01,5.411,30.0,30.0,27.867,142.0,142.0
2021-07-01,1.941,12.0,12.0,31.765,162.0,162.0
2021-08-01,3.02,18.0,18.0,33.755,172.0,172.0
2021-09-01,4.195,24.0,24.0,24.675,126.0,126.0
2021-10-01,5.28,24.0,24.0,20.229,103.0,103.0
2021-11-01,5.083,24.0,24.0,20.867,106.0,106.0
2021-12-01,7.627,36.0,36.0,25.95,132.0,132.0
2022-01-01,1.457,18.0,18.0,4.954,41.0,41.0
2022-02-01,1.56,12.0,12.0,5.109,42.0,42.0
2022-03-01,1.294,12.0,12.0,4.985,41.0,41.0
2022-04-01,0.864,6.0,6.0,2.864,24.0,24.0
2022-05-01,1.697,12.0,12.0,4.95,41.0,41.0
2022-06-01,1.172,12.0,12.0,5.513,46.0,46.0
2022-07-01,0.845,6.0,6.0,7.521,63.0,63.0
2022-08-01,0.904,6.0,6.0,7.751,65.0,65.0
2022-09-01,1.067,6.0,6.0,5.102,42.0,42.0
2022-10-01,1.27,12.0,12.0,6.525,55.0,55.0
2022-11-01,1.472,12.0,12.0,6.868,57.0,57.0
2022-12-01,1.707,12.0,12.0,5.549,46.0,46.0
2023-01-01,1.029,12.0,12.0,4.669,58.0,58.0
2023-02-01,1.022,12.0,12.0,4.709,58.0,58.0
