measured_on,Wind Generation,Wind Quantity Consumed For Electricity,Wind Total Fuel Consumed
2003-01-01,1324.415,13563.33,13563.33
2003-02-01,1239.8680000000002,12697.49,12697.49
2003-03-01,1197.819,12266.86,12266.86
2003-04-01,1146.905,11745.45,11745.45
2003-05-01,1163.603,11916.46,11916.46
2003-06-01,1214.239,12435.02,12435.02
2003-07-01,1400.246,14339.92,14339.92
2003-08-01,1419.672,14538.86,14538.86
2003-09-01,1230.1770000000001,12598.24,12598.24
2003-10-01,1275.565,13063.06,13063.06
2003-11-01,1309.217,13407.69,13407.69
2003-12-01,1366.51,13994.43,13994.43
2005-01-01,16373.0,163713.63,163713.63
2005-02-01,19164.0,191620.84,191620.84
2005-03-01,19890.0,198880.11,198880.11
2005-04-01,26125.0,261223.88,261223.88
2005-05-01,31289.0,312858.71,312858.71
2005-06-01,17960.0,179582.04,179582.04
2005-07-01,19788.0,197860.21,197860.21
2005-08-01,12665.0,126637.34,126637.34
2005-09-01,24085.0,240825.92,240825.92
2005-10-01,19925.0,199230.08,199230.08
2005-11-01,28788.0,287851.21,287851.21
2005-12-01,20012.0,200099.99,200099.99
2006-01-01,25904.0,256942.0,256942.0
2006-02-01,23562.0,233711.0,233711.0
2006-03-01,25285.0,250802.0,250802.0
2006-04-01,26274.0,260612.0,260612.0
2006-05-01,23186.0,229982.0,229982.0
2006-06-01,15599.0,154726.0,154726.0
2006-07-01,16981.0,168435.0,168435.0
2006-08-01,13109.0,130028.0,130028.0
2006-09-01,17332.0,171916.0,171916.0
2006-10-01,23923.0,237292.0,237292.0
2006-11-01,21908.0,217305.0,217305.0
2006-12-01,23057.0,228702.0,228702.0
2007-01-01,28377.0,280478.0,280478.0
2007-02-01,20813.0,205716.0,205716.0
2007-03-01,27379.0,270614.0,270614.0
2007-04-01,28522.0,281911.0,281911.0
2007-05-01,30700.0,303439.0,303439.0
2007-06-01,21190.0,209442.0,209442.0
2007-07-01,14582.0,144128.0,144128.0
2007-08-01,11632.0,114971.0,114971.0
2007-09-01,27595.0,272749.0,272749.0
2007-10-01,25974.0,256727.0,256727.0
2007-11-01,19202.0,189793.0,189793.0
2007-12-01,18822.0,186037.0,186037.0
2008-01-01,28112.0,277016.0,277016.0
2008-02-01,21496.0,211822.0,211822.0
2008-03-01,22202.0,218779.0,218779.0
2008-04-01,24476.0,241187.0,241187.0
2008-05-01,26245.0,258618.0,258618.0
2008-06-01,16952.0,167045.0,167045.0
2008-07-01,13447.0,132507.0,132507.0
2008-08-01,13584.0,133857.0,133857.0
2008-09-01,21602.0,212866.0,212866.0
2008-10-01,23378.0,230367.0,230367.0
2008-11-01,27994.0,275853.0,275853.0
2008-12-01,34050.0,335529.0,335529.0
2009-01-01,26724.0,260826.0,260826.0
2009-02-01,26671.0,260309.0,260309.0
2009-03-01,21857.0,213324.0,213324.0
2009-04-01,20769.0,202705.0,202705.0
2009-05-01,19803.0,193277.0,193277.0
2009-06-01,13946.0,136113.0,136113.0
2009-07-01,12037.0,117481.0,117481.0
2009-08-01,14202.0,138612.0,138612.0
2009-09-01,10927.0,106648.0,106648.0
2009-10-01,17647.0,172235.0,172235.0
2009-11-01,17349.0,169326.0,169326.0
2009-12-01,21496.0,209801.0,209801.0
2010-01-01,22815.0,222583.0,222583.0
2010-02-01,14508.0,141540.0,141540.0
2010-03-01,24187.0,235968.0,235968.0
2010-04-01,24377.0,237822.0,237822.0
2010-05-01,23389.0,228183.0,228183.0
2010-06-01,15499.0,151208.0,151208.0
2010-07-01,14242.0,138945.0,138945.0
2010-08-01,18207.0,177627.0,177627.0
2010-09-01,17236.0,168154.0,168154.0
