measured_on,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2024-01-01,111.0,379.0,379.0
2024-02-01,139.0,474.0,474.0
2024-03-01,173.0,590.0,590.0
2024-04-01,180.0,614.0,614.0
2024-05-01,199.0,679.0,679.0
2024-06-01,244.0,833.0,833.0
2024-07-01,235.0,802.0,802.0
2024-08-01,241.0,822.0,822.0
2024-09-01,179.0,611.0,611.0
2024-10-01,200.0,682.0,682.0
2024-11-01,111.0,379.0,379.0
2024-12-01,90.0,307.0,307.0
