measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2020-05-01,218.48,1915.0,1915.0
2020-06-01,236.808,2076.0,2076.0
2020-07-01,228.346,2002.0,2002.0
2020-08-01,226.107,1982.0,1982.0
2020-09-01,159.446,1398.0,1398.0
2020-10-01,119.323,1046.0,1046.0
2020-11-01,91.317,801.0,801.0
2020-12-01,57.173,501.0,501.0
2021-01-01,69.934,618.0,618.0
2021-02-01,104.781,927.0,927.0
2021-03-01,179.58,1588.0,1588.0
2021-04-01,162.299,1435.0,1435.0
2021-05-01,206.055,1822.0,1822.0
2021-06-01,256.07,2265.0,2265.0
2021-07-01,232.514,2056.0,2056.0
2021-08-01,214.068,1893.0,1893.0
2021-09-01,182.327,1612.0,1612.0
2021-10-01,122.306,1082.0,1082.0
2021-11-01,75.189,665.0,665.0
2021-12-01,47.877,423.0,423.0
2022-01-01,77.568,265.0,265.0
2022-02-01,116.704,398.0,398.0
2022-03-01,153.368,523.0,523.0
2022-04-01,129.898,443.0,443.0
2022-05-01,191.847,655.0,655.0
2022-06-01,240.546,821.0,821.0
2022-07-01,233.854,798.0,798.0
2022-08-01,206.727,705.0,705.0
2022-09-01,193.999,662.0,662.0
2022-10-01,129.36,441.0,441.0
2022-11-01,69.718,238.0,238.0
2022-12-01,33.411,114.0,114.0
2023-01-01,28.0,96.0,96.0
2023-02-01,122.0,416.0,416.0
2023-03-01,174.0,594.0,594.0
2023-04-01,172.0,587.0,587.0
2023-05-01,219.0,747.0,747.0
2023-06-01,214.0,730.0,730.0
2023-07-01,232.0,792.0,792.0
2023-08-01,218.0,744.0,744.0
2023-09-01,164.0,560.0,560.0
2023-10-01,141.0,481.0,481.0
2023-11-01,115.0,392.0,392.0
2023-12-01,73.0,249.0,249.0
2024-01-01,64.0,218.0,218.0
2024-02-01,128.0,437.0,437.0
2024-03-01,183.0,624.0,624.0
2024-04-01,169.0,577.0,577.0
2024-05-01,212.0,723.0,723.0
2024-06-01,185.0,631.0,631.0
2024-07-01,189.0,645.0,645.0
2024-08-01,181.0,618.0,618.0
2024-09-01,206.0,703.0,703.0
2024-10-01,151.0,515.0,515.0
2024-11-01,91.0,310.0,310.0
2024-12-01,57.0,194.0,194.0
