measured_on,Solar - Photovoltaic - Solar - Generation,Solar - Photovoltaic - Solar - Quantity Consumed For Electricity,Solar - Photovoltaic - Solar - Total Fuel Consumed
2021-12-01,0.0,0.0,0.0
2022-01-01,76.702,262.0,262.0
2022-02-01,96.177,328.0,328.0
2022-03-01,134.48,459.0,459.0
2022-04-01,157.199,536.0,536.0
2022-05-01,156.771,535.0,535.0
2022-06-01,166.281,567.0,567.0
2022-07-01,171.899,587.0,587.0
2022-08-01,171.098,584.0,584.0
2022-09-01,144.777,494.0,494.0
2022-10-01,141.009,481.0,481.0
2022-11-01,101.326,346.0,346.0
2022-12-01,77.281,264.0,264.0
2023-01-01,41.0,140.0,140.0
2023-02-01,149.0,508.0,508.0
2023-03-01,102.0,348.0,348.0
2023-04-01,251.0,856.0,856.0
2023-05-01,238.0,812.0,812.0
2023-06-01,235.0,802.0,802.0
2023-07-01,229.0,781.0,781.0
2023-08-01,136.0,464.0,464.0
2023-09-01,179.0,611.0,611.0
2023-10-01,170.0,580.0,580.0
2023-11-01,116.0,396.0,396.0
2023-12-01,44.0,150.0,150.0
2024-01-01,37.0,126.0,126.0
2024-02-01,154.0,525.0,525.0
2024-03-01,178.0,607.0,607.0
2024-04-01,205.0,699.0,699.0
2024-05-01,269.0,918.0,918.0
2024-06-01,202.0,689.0,689.0
2024-07-01,238.0,812.0,812.0
2024-08-01,190.0,648.0,648.0
2024-09-01,181.0,618.0,618.0
2024-10-01,173.0,590.0,590.0
2024-11-01,93.0,317.0,317.0
2024-12-01,23.0,78.0,78.0
