measured_on,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Generation,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Quantity Consumed For Electricity,Hydroelectric-Hydroelectric Turbine (including turbines associated with delivery of water by pipeline) Total Fuel Consumed
2003-01-01,358.0,3666.28,3666.28
2003-02-01,341.0,3492.18,3492.18
2003-03-01,948.0,9708.47,9708.47
2003-04-01,1929.0,19754.89,19754.89
2003-05-01,1798.0,18413.32,18413.32
2003-06-01,926.0,9483.17,9483.17
2003-07-01,528.0,5407.25,5407.25
2003-08-01,675.0,6912.68,6912.68
2003-09-01,591.0,6052.43,6052.43
2003-10-01,677.0,6933.16,6933.16
2003-11-01,766.0,7844.61,7844.61
2003-12-01,568.0,5816.89,5816.89
2004-01-01,976.25,9783.98,9783.98
2004-02-01,976.25,9783.98,9783.98
2004-03-01,976.25,9783.98,9783.98
2004-04-01,976.25,9783.98,9783.98
2004-05-01,976.25,9783.98,9783.98
2004-06-01,976.25,9783.98,9783.98
2004-07-01,976.25,9783.98,9783.98
2004-08-01,976.25,9783.98,9783.98
2004-09-01,976.25,9783.98,9783.98
2004-10-01,976.25,9783.98,9783.98
2004-11-01,976.25,9783.98,9783.98
2004-12-01,976.25,9783.98,9783.98
2005-01-01,779.5790000000001,7795.02,7795.02
2005-02-01,674.022,6739.55,6739.55
2005-03-01,738.363,7382.89,7382.89
2005-04-01,705.288,7052.17,7052.17
2005-05-01,637.996,6379.32,6379.32
2005-06-01,718.642,7185.7,7185.7
2005-07-01,771.373,7712.96,7712.96
2005-08-01,652.678,6526.13,6526.13
2005-09-01,540.055,5400.01,5400.01
2005-10-01,460.928,4608.82,4608.82
2005-11-01,493.285,4932.36,4932.36
2005-12-01,603.79,6037.3,6037.3
2006-01-01,802.604,7961.0,7961.0
2006-02-01,723.711,7178.0,7178.0
2006-03-01,637.6,6324.0,6324.0
2006-04-01,694.0060000000001,6884.0,6884.0
2006-05-01,820.546,8139.0,8139.0
2006-06-01,806.24,7997.0,7997.0
2006-07-01,845.4530000000001,8386.0,8386.0
2006-08-01,839.344,8325.0,8325.0
2006-09-01,544.833,5404.0,5404.0
2006-10-01,480.309,4764.0,4764.0
2006-11-01,562.601,5580.0,5580.0
2006-12-01,595.7520000000001,5909.0,5909.0
2007-01-01,707.927,6997.0,6997.0
2007-02-01,601.9,5949.0,5949.0
2007-03-01,735.0980000000001,7266.0,7266.0
2007-04-01,783.238,7742.0,7742.0
2007-05-01,737.7560000000001,7292.0,7292.0
2007-06-01,625.527,6183.0,6183.0
2007-07-01,483.46900000000005,4779.0,4779.0
2007-08-01,480.221,4747.0,4747.0
2007-09-01,402.547,3979.0,3979.0
2007-10-01,691.683,6837.0,6837.0
2007-11-01,503.848,4980.0,4980.0
2007-12-01,545.7860000000001,5395.0,5395.0
2008-01-01,822.913,8109.0,8109.0
2008-02-01,397.48900000000003,3917.0,3917.0
2008-03-01,199.55100000000002,1966.0,1966.0
2008-04-01,655.452,6459.0,6459.0
2008-05-01,646.6550000000001,6372.0,6372.0
2008-06-01,825.6450000000001,8136.0,8136.0
2008-07-01,977.3480000000001,9631.0,9631.0
2008-08-01,751.889,7409.0,7409.0
2008-09-01,587.361,5788.0,5788.0
2008-10-01,546.72,5387.0,5387.0
2008-11-01,829.9780000000001,8179.0,8179.0
2008-12-01,743.999,7331.0,7331.0
2009-01-01,475.613,4642.0,4642.0
2009-02-01,323.687,3159.0,3159.0
2009-03-01,438.812,4283.0,4283.0
2009-04-01,434.165,4237.0,4237.0
2009-05-01,456.766,4458.0,4458.0
2009-06-01,557.522,5441.0,5441.0
2009-07-01,584.79,5708.0,5708.0
2009-08-01,558.393,5450.0,5450.0
2009-09-01,451.87300000000005,4410.0,4410.0
2009-10-01,544.313,5312.0,5312.0
2009-11-01,558.211,5448.0,5448.0
2009-12-01,402.855,3932.0,3932.0
2010-01-01,587.758,5734.0,5734.0
2010-02-01,452.999,4419.0,4419.0
2010-03-01,377.807,3686.0,3686.0
2010-04-01,820.716,8007.0,8007.0
2010-05-01,610.563,5957.0,5957.0
2010-06-01,835.033,8147.0,8147.0
2010-07-01,891.816,8701.0,8701.0
2010-08-01,786.739,7675.0,7675.0
2010-09-01,436.574,4259.0,4259.0
2010-10-01,666.714,6504.0,6504.0
2010-11-01,847.467,8268.0,8268.0
2010-12-01,628.8140000000001,6135.0,6135.0
2011-01-01,814.903,7918.0,7918.0
2011-02-01,567.62,5515.0,5515.0
2011-03-01,192.627,1872.0,1872.0
2011-04-01,267.251,2597.0,2597.0
2011-05-01,309.348,3006.0,3006.0
2011-06-01,1034.293,10049.0,10049.0
2011-07-01,1077.47,10469.0,10469.0
2011-08-01,968.648,9411.0,9411.0
2011-09-01,864.95,8404.0,8404.0
2011-10-01,879.832,8548.0,8548.0
2011-11-01,653.548,6350.0,6350.0
2011-12-01,378.51,3678.0,3678.0
2012-01-01,329.794,3138.0,3138.0
2012-02-01,591.657,5630.0,5630.0
2012-03-01,424.116,4036.0,4036.0
2012-04-01,856.248,8148.0,8148.0
2012-05-01,523.988,4986.0,4986.0
2012-06-01,665.118,6329.0,6329.0
2012-07-01,678.14,6453.0,6453.0
2012-08-01,609.59,5801.0,5801.0
2012-09-01,629.463,5990.0,5990.0
2012-10-01,687.206,6539.0,6539.0
2012-11-01,737.919,7022.0,7022.0
2012-12-01,492.761,4689.0,4689.0
2013-01-01,711.415,6788.0,6788.0
2013-02-01,679.69,6485.0,6485.0
2013-03-01,656.041,6259.0,6259.0
2013-04-01,723.613,6904.0,6904.0
2013-05-01,973.734,9290.0,9290.0
2013-06-01,944.11,9008.0,9008.0
2013-07-01,665.994,6354.0,6354.0
2013-08-01,1081.027,10314.0,10314.0
2013-09-01,944.162,9008.0,9008.0
2013-10-01,994.533,9489.0,9489.0
2013-11-01,903.312,8618.0,8618.0
