measured_on,Electricity used for energy storage Generation,Electricity used for energy storage Quantity Consumed For Electricity,Electricity used for energy storage Total Fuel Consumed,Solar Generation,Solar Quantity Consumed For Electricity,Solar Total Fuel Consumed
2020-12-01,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,-1.194,0.0,0.0,106.542,942.0,942.0
2021-02-01,-1.098,0.0,0.0,84.15,744.0,744.0
2021-03-01,-1.199,0.0,0.0,266.35,2356.0,2356.0
2021-04-01,-1.044,0.0,0.0,215.577,1907.0,1907.0
2021-05-01,-1.181,0.0,0.0,267.931,2370.0,2370.0
2021-06-01,-1.146,0.0,0.0,277.753,2456.0,2456.0
2021-07-01,-1.21,0.0,0.0,218.573,1933.0,1933.0
2021-08-01,-1.158,0.0,0.0,220.321,1949.0,1949.0
2021-09-01,-1.144,0.0,0.0,204.757,1811.0,1811.0
2021-10-01,-1.22,0.0,0.0,151.32,1338.0,1338.0
2021-11-01,-1.129,0.0,0.0,149.655,1324.0,1324.0
2021-12-01,-1.277,0.0,0.0,80.071,708.0,708.0
2022-01-01,-4.152,0.0,0.0,401.747,1371.0,1371.0
2022-02-01,-3.445,0.0,0.0,264.386,902.0,902.0
2022-03-01,-3.563,0.0,0.0,394.578,1346.0,1346.0
2022-04-01,-4.265,0.0,0.0,482.096,1645.0,1645.0
2022-05-01,-4.265,0.0,0.0,542.608,1851.0,1851.0
2022-06-01,-4.334,0.0,0.0,545.775,1862.0,1862.0
2022-07-01,-4.151,0.0,0.0,602.453,2056.0,2056.0
2022-08-01,-4.067,0.0,0.0,531.439,1813.0,1813.0
2022-09-01,-4.145,0.0,0.0,440.588,1503.0,1503.0
2022-10-01,-4.276,0.0,0.0,349.236,1192.0,1192.0
2022-11-01,-4.123,0.0,0.0,288.057,983.0,983.0
2022-12-01,-4.214,0.0,0.0,187.037,638.0,638.0
2023-01-01,-4.0,0.0,0.0,178.0,607.0,607.0
2023-02-01,-4.0,0.0,0.0,318.0,1085.0,1085.0
2023-03-01,-5.0,0.0,0.0,427.0,1457.0,1457.0
2023-04-01,-3.0,0.0,0.0,414.0,1413.0,1413.0
2023-05-01,-6.0,0.0,0.0,673.0,2296.0,2296.0
2023-06-01,-4.0,0.0,0.0,480.0,1638.0,1638.0
2023-07-01,-3.0,0.0,0.0,474.0,1617.0,1617.0
2023-08-01,-6.0,0.0,0.0,460.0,1570.0,1570.0
2023-09-01,-5.0,0.0,0.0,386.0,1317.0,1317.0
2023-10-01,-6.0,0.0,0.0,374.0,1276.0,1276.0
2023-11-01,-1.0,0.0,0.0,226.0,771.0,771.0
2023-12-01,0.0,0.0,0.0,166.0,566.0,566.0
2024-01-01,0.0,0.0,0.0,87.0,297.0,297.0
2024-02-01,-2.0,0.0,0.0,327.0,1116.0,1116.0
2024-03-01,-3.0,0.0,0.0,412.0,1406.0,1406.0
2024-04-01,-4.0,0.0,0.0,443.0,1512.0,1512.0
2024-05-01,-4.0,0.0,0.0,531.0,1812.0,1812.0
2024-06-01,-5.0,0.0,0.0,542.0,1849.0,1849.0
2024-07-01,-4.0,0.0,0.0,518.0,1767.0,1767.0
2024-08-01,-5.0,0.0,0.0,485.0,1655.0,1655.0
2024-09-01,-5.0,0.0,0.0,453.0,1546.0,1546.0
2024-10-01,-9.0,0.0,0.0,445.0,1518.0,1518.0
2024-11-01,-10.0,0.0,0.0,318.0,1085.0,1085.0
2024-12-01,-3.0,0.0,0.0,220.0,751.0,751.0
