measured_on,"Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Generation","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Quantity Consumed For Electricity","Municiapl Landfill Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Municipal Landfill Gas - Total Fuel Consumed"
2010-01-01,0.0,0.0,0.0
2010-02-01,0.0,0.0,0.0
2010-03-01,0.0,0.0,0.0
2010-04-01,0.0,0.0,0.0
2010-05-01,0.0,0.0,0.0
2010-06-01,0.0,0.0,0.0
2010-07-01,0.0,0.0,0.0
2010-08-01,0.0,0.0,0.0
2010-09-01,303.168,3159.0,3159.0
2010-10-01,289.483,3017.0,3017.0
2010-11-01,306.069,3189.0,3189.0
2010-12-01,284.28000000000003,2962.0,2962.0
2011-01-01,216.941,280.0,280.0
2011-02-01,216.126,279.0,279.0
2011-03-01,229.253,296.0,296.0
2011-04-01,217.459,280.0,280.0
2011-05-01,229.034,296.0,296.0
2011-06-01,222.422,287.0,287.0
2011-07-01,234.856,303.0,303.0
2011-08-01,239.711,310.0,310.0
2011-09-01,228.722,295.0,295.0
2011-10-01,217.916,281.0,281.0
2011-11-01,215.515,278.0,278.0
2011-12-01,217.045,280.0,280.0
2012-01-01,704.538,5295.0,5295.0
2012-02-01,693.67,5213.0,5213.0
2012-03-01,665.201,4999.0,4999.0
2012-04-01,624.969,4697.0,4697.0
2012-05-01,648.197,4871.0,4871.0
2012-06-01,562.446,4227.0,4227.0
2012-07-01,605.916,4553.0,4553.0
2012-08-01,700.66,5265.0,5265.0
2012-09-01,689.387,5181.0,5181.0
2012-10-01,691.964,5200.0,5200.0
2012-11-01,756.725,5687.0,5687.0
2012-12-01,758.327,5699.0,5699.0
2013-01-01,752.688,5759.0,5759.0
2013-02-01,678.089,5188.0,5188.0
2013-03-01,728.483,5574.0,5574.0
2013-04-01,661.162,5059.0,5059.0
2013-05-01,733.373,5611.0,5611.0
2013-06-01,714.172,5464.0,5464.0
2013-07-01,734.448,5619.0,5619.0
2013-08-01,811.51,6209.0,6209.0
2013-09-01,740.263,5664.0,5664.0
2013-10-01,808.165,6183.0,6183.0
2013-11-01,803.62,6148.0,6148.0
2013-12-01,839.027,6419.0,6419.0
2015-01-01,698.502,6382.0,6382.0
2015-02-01,649.765,5937.0,5937.0
2015-03-01,677.199,6188.0,6188.0
2015-04-01,597.984,5464.0,5464.0
2015-05-01,653.127,5967.0,5967.0
2015-06-01,734.051,6707.0,6707.0
2015-07-01,748.126,6835.0,6835.0
2015-08-01,720.652,6585.0,6585.0
2015-09-01,705.332,6445.0,6445.0
2015-10-01,679.086,6205.0,6205.0
2015-11-01,629.29,5750.0,5750.0
2015-12-01,716.886,6550.0,6550.0
2016-01-01,690.162,2927.0,5963.0
2016-02-01,652.813,2769.0,5641.0
2016-03-01,600.922,2549.0,5193.0
2016-04-01,593.895,2519.0,5132.0
2016-05-01,696.305,2953.0,6017.0
2016-06-01,686.858,2913.0,5935.0
2016-07-01,663.303,2814.0,5732.0
2016-08-01,641.682,2722.0,5545.0
2016-09-01,677.849,2875.0,5858.0
2016-10-01,659.953,2799.0,5703.0
2016-11-01,673.296,2856.0,5818.0
2016-12-01,667.962,2833.0,5772.0
2017-01-01,686.468,2908.0,5708.0
2017-02-01,621.013,2631.0,5164.0
2017-03-01,695.431,2946.0,5782.0
2017-04-01,625.123,2648.0,5198.0
2017-05-01,681.329,2886.0,5665.0
2017-06-01,697.291,2954.0,5798.0
2017-07-01,691.387,2929.0,5749.0
2017-08-01,693.524,2938.0,5766.0
2017-09-01,650.346,2755.0,5408.0
2017-10-01,548.702,2324.0,4562.0
2017-11-01,655.025,2775.0,5446.0
2017-12-01,721.361,3056.0,5998.0
