measured_on,Solar-Photovoltaic Generation,Solar-Photovoltaic Quantity Consumed For Electricity,Solar-Photovoltaic Total Fuel Consumed
2015-12-01,0.0,0.0,0.0
2016-01-01,2391.031,22074.0,22074.0
2016-02-01,2460.809,22718.0,22718.0
2016-03-01,4852.561,44799.0,44799.0
2016-04-01,4079.49,37662.0,37662.0
2016-05-01,3580.723,33057.0,33057.0
2016-06-01,4233.456,39083.0,39083.0
2016-07-01,4387.902,40509.0,40509.0
2016-08-01,5772.872,53295.0,53295.0
2016-09-01,4142.301,38242.0,38242.0
2016-10-01,3187.402,29426.0,29426.0
2016-11-01,2271.654,20972.0,20972.0
2016-12-01,3673.799,33917.0,33917.0
2017-01-01,2622.562,24162.0,24162.0
2017-02-01,3201.574,29496.0,29496.0
2017-03-01,3941.466,36313.0,36313.0
2017-04-01,4293.16,39553.0,39553.0
2017-05-01,4693.315,43240.0,43240.0
2017-06-01,4014.183,36983.0,36983.0
2017-07-01,4479.661,41271.0,41271.0
2017-08-01,4044.22,37259.0,37259.0
2017-09-01,3883.72,35781.0,35781.0
2017-10-01,3381.855,31157.0,31157.0
2017-11-01,2987.101,27520.0,27520.0
2017-12-01,2442.183,22500.0,22500.0
2018-01-01,2904.812,26445.0,26445.0
2018-02-01,2546.111,23180.0,23180.0
2018-03-01,3678.047,33485.0,33485.0
2018-04-01,4516.285,41116.0,41116.0
2018-05-01,4486.194,40842.0,40842.0
2018-06-01,4826.224,43938.0,43938.0
2018-07-01,4556.926,41486.0,41486.0
2018-08-01,4653.036,42361.0,42361.0
2018-09-01,3080.61,28046.0,28046.0
2018-10-01,3316.808,30196.0,30196.0
2018-11-01,2405.335,21898.0,21898.0
2018-12-01,1987.612,18095.0,18095.0
2019-01-01,1968.953,17534.0,17534.0
2019-02-01,1897.634,16898.0,16898.0
2019-03-01,3144.195,27999.0,27999.0
2019-04-01,3231.093,28773.0,28773.0
2019-05-01,3670.749,32688.0,32688.0
2019-06-01,3557.35,31678.0,31678.0
2019-07-01,3954.748,35217.0,35217.0
2019-08-01,3521.754,31361.0,31361.0
2019-09-01,3211.577,28599.0,28599.0
2019-10-01,2546.549,22677.0,22677.0
2019-11-01,2193.077,19529.0,19529.0
2019-12-01,1945.321,17323.0,17323.0
2020-01-01,2421.832,21232.0,21232.0
2020-02-01,2488.917,21820.0,21820.0
2020-03-01,3183.57,27910.0,27910.0
2020-04-01,4324.121,37910.0,37910.0
2020-05-01,4327.56,37940.0,37940.0
2020-06-01,4210.177,36911.0,36911.0
2020-07-01,4709.403,41287.0,41287.0
2020-08-01,3781.455,33152.0,33152.0
2020-09-01,3202.582,28077.0,28077.0
2020-10-01,3246.858,28465.0,28465.0
2020-11-01,2715.552,23807.0,23807.0
2020-12-01,2294.973,20120.0,20120.0
2021-01-01,2189.026,19360.0,19360.0
2021-02-01,2138.385,18912.0,18912.0
2021-03-01,3507.99,31025.0,31025.0
2021-04-01,4713.775,41689.0,41689.0
2021-05-01,4750.322,42012.0,42012.0
2021-06-01,4376.015,38701.0,38701.0
2021-07-01,4728.315,41817.0,41817.0
2021-08-01,4309.493,38113.0,38113.0
2021-09-01,4031.244,35652.0,35652.0
2021-10-01,3309.892,29273.0,29273.0
2021-11-01,3112.638,27528.0,27528.0
2021-12-01,2273.905,20110.0,20110.0
2022-01-01,2175.588,7423.0,7423.0
2022-02-01,2427.608,8283.0,8283.0
2022-03-01,3165.407,10800.0,10800.0
2022-04-01,4108.864,14019.0,14019.0
2022-05-01,3894.71,13289.0,13289.0
2022-06-01,4115.998,14044.0,14044.0
2022-07-01,3664.483,12503.0,12503.0
2022-08-01,3564.677,12163.0,12163.0
2022-09-01,3337.365,11387.0,11387.0
2022-10-01,2798.22,9548.0,9548.0
2022-11-01,2185.218,7456.0,7456.0
2022-12-01,1711.862,5841.0,5841.0
2023-01-01,1990.0,6790.0,6790.0
2023-02-01,2111.0,7203.0,7203.0
2023-03-01,3390.0,11567.0,11567.0
2023-04-01,3392.0,11574.0,11574.0
2023-05-01,1899.0,6479.0,6479.0
2023-06-01,3906.0,13327.0,13327.0
2023-07-01,2267.0,7735.0,7735.0
2023-08-01,1790.0,6107.0,6107.0
2023-09-01,1491.0,5087.0,5087.0
2023-10-01,2893.0,9871.0,9871.0
2023-11-01,841.0,2869.0,2869.0
2023-12-01,1524.0,5200.0,5200.0
2024-01-01,1903.0,6493.0,6493.0
2024-02-01,2528.0,8626.0,8626.0
2024-03-01,3345.0,11413.0,11413.0
2024-04-01,4118.0,14051.0,14051.0
2024-05-01,4477.0,15276.0,15276.0
2024-06-01,5179.0,17671.0,17671.0
2024-07-01,4198.0,14324.0,14324.0
2024-08-01,3729.0,12723.0,12723.0
2024-09-01,2685.0,9161.0,9161.0
2024-10-01,3307.0,11283.0,11283.0
2024-11-01,2042.0,6967.0,6967.0
2024-12-01,1584.0,5405.0,5405.0
