measured_on,"Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Generation","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Quantity Consumed For Electricity","Distillate Fuel Oil-Internal Combustion Engine (diesel, piston, reciprocating) Total Fuel Consumed"
2018-01-01,28.088,281.0,281.0
2018-02-01,0.589,6.0,6.0
2018-03-01,0.587,6.0,6.0
2018-04-01,0.467,6.0,6.0
2018-05-01,0.111,0.0,0.0
2018-06-01,0.286,6.0,6.0
2018-07-01,0.263,0.0,0.0
2018-08-01,0.226,0.0,0.0
2018-09-01,0.26,0.0,0.0
2018-10-01,0.281,6.0,6.0
2018-11-01,0.296,6.0,6.0
2018-12-01,0.546,6.0,6.0
2019-01-01,42.227,418.0,418.0
2019-02-01,8.737,88.0,88.0
2019-03-01,0.144,0.0,0.0
2019-04-01,0.072,0.0,0.0
2019-05-01,0.115,0.0,0.0
2019-06-01,0.076,0.0,0.0
2019-07-01,0.037,0.0,0.0
2019-08-01,0.069,0.0,0.0
2019-09-01,0.305,6.0,6.0
2019-10-01,0.081,0.0,0.0
2019-11-01,0.159,0.0,0.0
2019-12-01,5.978,61.0,61.0
2020-01-01,0.604,22.0,22.0
2020-02-01,0.453,17.0,17.0
2020-03-01,0.384,17.0,17.0
2020-04-01,0.273,11.0,11.0
2020-05-01,0.576,22.0,22.0
2020-06-01,0.239,11.0,11.0
2020-07-01,0.397,17.0,17.0
2020-08-01,0.161,6.0,6.0
2020-09-01,0.418,17.0,17.0
2020-10-01,0.239,11.0,11.0
2020-11-01,0.578,22.0,22.0
2020-12-01,0.678,28.0,28.0
2021-01-01,1.823,6.0,6.0
2021-02-01,14.957,75.0,75.0
2021-03-01,2.241,12.0,12.0
2021-04-01,17.815,81.0,81.0
2021-05-01,0.695,6.0,6.0
2021-06-01,0.634,0.0,0.0
2021-07-01,0.571,0.0,0.0
2021-08-01,0.098,0.0,0.0
2021-09-01,1.285,6.0,6.0
2021-10-01,1.629,6.0,6.0
2021-11-01,2.393,12.0,12.0
2021-12-01,6.859,29.0,29.0
2022-01-01,28.94,237.0,237.0
2022-02-01,3.266,28.0,28.0
2022-03-01,0.232,0.0,0.0
2022-04-01,0.144,0.0,0.0
2022-05-01,0.423,6.0,6.0
2022-06-01,0.051,0.0,0.0
2022-07-01,0.069,0.0,0.0
2022-08-01,0.047,0.0,0.0
2022-09-01,0.075,0.0,0.0
2022-10-01,0.176,0.0,0.0
2022-11-01,0.536,6.0,6.0
2022-12-01,18.041,143.0,143.0
2023-01-01,2.362,22.0,22.0
2023-02-01,53.203,325.0,325.0
2023-03-01,1.852,11.0,11.0
2023-04-01,0.872,6.0,6.0
2023-05-01,1.685,11.0,11.0
2023-06-01,0.263,0.0,0.0
2023-07-01,0.338,0.0,0.0
2023-08-01,0.392,0.0,0.0
2023-09-01,0.748,6.0,6.0
2023-10-01,1.316,6.0,6.0
2023-11-01,0.63,6.0,6.0
2023-12-01,0.339,0.0,0.0
2024-01-01,289.886,894.0,894.0
2024-02-01,13.68,41.0,41.0
2024-03-01,86.411,265.0,265.0
2024-04-01,20.849,65.0,65.0
2024-05-01,10.494,29.0,29.0
2024-06-01,8.497,24.0,24.0
2024-07-01,16.954,53.0,53.0
2024-08-01,11.201,35.0,35.0
2024-09-01,10.502,29.0,29.0
2024-10-01,18.983,59.0,59.0
2024-11-01,26.631,82.0,82.0
2024-12-01,199.912,612.0,612.0
