measured_on,"Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Generation","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Quantity Consumed For Electricity","Natural Gas - Internal Combustion Engine (diesel, piston, reciprocating) - Natural Gas - Total Fuel Consumed"
2003-01-01,793.9440000000001,5050.0,7832.0
2003-02-01,732.528,4660.0,7226.0
2003-03-01,807.524,5137.0,7966.0
2003-04-01,763.664,4858.0,7534.0
2003-05-01,874.3820000000001,5562.0,8626.0
2003-06-01,911.019,5795.0,8987.0
2003-07-01,1169.665,7440.0,11539.0
2003-08-01,1098.8590000000002,6990.0,10840.0
2003-09-01,1004.149,6387.0,9906.0
2003-10-01,944.993,6011.0,9322.0
2003-11-01,799.936,5088.0,7891.0
2003-12-01,849.337,5403.0,8379.0
2004-01-01,228.973,2306.75,2306.75
2004-02-01,385.28,3881.43,3881.43
2004-03-01,415.226,4183.13,4183.13
2004-04-01,247.751,2495.92,2495.92
2004-05-01,419.439,4225.57,4225.57
2004-06-01,419.4,4225.17,4225.17
2004-07-01,441.457,4447.37,4447.37
2004-08-01,450.704,4540.54,4540.54
2004-09-01,446.213,4495.29,4495.29
2004-10-01,414.507,4175.89,4175.89
2004-11-01,225.54600000000002,2272.23,2272.23
2004-12-01,437.024,4402.72,4402.72
